,date,location,news title,news source(url),content summary,keywords,class_name
10,02/2021,HONG KONG (XINHUA) ,Hong Kong suspends import of poultry products from bird flu-affected areas,https://www.straitstimes.com/asia/east-asia/hong-kong-suspends-import-of-poultry-products-from-bird-flu-affected-areas,"HONG KONG (XINHUA) - Hong Kong's food safety authority decided on Friday (Feb 19) to suspend the import of poultry meat and products from bird flu-affected areas in South Korea, Germany and Poland.
The Centre for Food Safety (CFS) of the Hong Kong government's Food and Environmental Hygiene Department said that this was in view of notifications from the World Organisation for Animal Health about outbreaks of the highly pathogenic H5N8 avian influenza in Gyeongsangbuk-Do, South Korea, and in Brandenburg, Germany.
Another notification was from the General Veterinary Inspectorate of Poland about an outbreak of the highly pathogenic avian influenza in Lubuskie, Poland.
The CFS has instructed the trade to suspend the import of poultry meat and products, including poultry eggs, from these areas with immediate effect to protect public health in Hong Kong.","south, kong, areas, food, bird, safety, pathogenic, fluaffected, polandthe, import, suspend, products, hong, poultry, suspends",Pest and disease outbreaks
11,11/2021,LONDON/PARIS (REUTERS) ,"Britain, Poland report several outbreaks of highly pathogenic H5N1 bird flu in poultry",https://www.straitstimes.com/world/europe/britain-poland-report-several-outbreaks-of-highly-pathogenic-h5n1-bird-flu-in-poultry,"LONDON/PARIS (REUTERS) - An outbreak of highly pathogenic H5 bird flu has been reported at a small poultry unit in central England, the country's farm ministry confirmed on Monday (Nov 8).
The outbreak comes less than week after Britain declared a nationwide Avian Influenza Prevention Zone, ordering farms and bird keepers to toughen biosecurity measures.
The H5N1 strain had previously been confirmed at small backyard flock of chickens in north Wales, among captive birds in east Scotland and at a bird rescue centre in central England.
The virus has been spreading across Europe during the last few weeks with outbreaks in several countries including France, Germany, Italy, the Netherlands and Denmark.
Poland also reported several outbreaks at poultry farms with flocks totalling nearly 650,000 birds, the World Organisation for Animal Health (OIE) said on Monday.","outbreaks, farm, reported, turkey, poland, farms, bird, pathogenic, h5n1, outbreak, report, small, britain, highly, birds, poultry, flu",Pest and disease outbreaks
12,11/2020,TOKYO (REUTERS) ,Japan's bird flu outbreak spreads to second prefecture,https://www.straitstimes.com/asia/east-asia/japans-bird-flu-outbreak-spreads-to-second-prefecture,"TOKYO (REUTERS) - Japan has detected a new outbreak of bird flu on a chicken farm in southwestern Fukuoka prefecture, in addition to the eight already reported in Kagawa prefecture west of Tokyo, the government said on Wednesday (Nov 25).
""The ninth case of highly pathogenic avian influenza has been confirmed,"" Japan's chief government spokesman, Katsunobu Kato, told a regular briefing.
In Kagawa prefecture more than 1.3 million chickens have been culled this month.
Japan's last outbreak of bird flu was in January 2018, also in Kagawa prefecture, when 91,000 chickens were culled.
The last big outbreak was between November 2016 and March 2017, when a total of 1.67 million chickens were culled due to the H5N6 strain of bird flu.","reported, spreads, chickens, culled, prefecture, bird, kagawa, outbreak, second, million, japans, flu, tokyo",Pest and disease outbreaks
13,04/2020,"By now, Covid",The problem with hunting and farming animals,https://www.straitstimes.com/asia/the-problem-with-hunting-and-farming-animals,"You can find out more from the National Public Radio podcast How The Placenta Evolved From An Ancient Virus.)
He spent a decade leading a US-funded programme called Predict, hunting for unknown viruses in animals around the world that had the potential to emerge.
Instead, she says: ""It's time to admit that we, as a civilisation, have outgrown the dated notion of using animals to produce meat.
Hunting and animal farming served their purpose for millennia of human population growth.
The United Nations has already stated that raising and killing animals for food is ""one of the major causes of the world's most pressing environmental problems"".","viruses, covid19, food, wildlife, farming, world, disease, hunting, meat, public, animals, problem, animal",Pest and disease outbreaks
14,06/2021,"BEIJING (AFP, REUTERS) ",China reports first human case of H10N3 bird flu,https://www.straitstimes.com/asia/east-asia/china-confirms-first-human-case-of-bird-flu-strain,"BEIJING (AFP, REUTERS) - A 41-year-old man in eastern China's Jiangsu province has been confirmed as the first human case of infection with a rare strain of bird flu known as H10N3, Beijing's National Health Commission (NHC) said on Tuesday (June 1).
Many different strains of bird flu are present in China and some sporadically infect people, usually those working with poultry.
No other cases of human infection with H10N3 have been reported globally, it added.
Several strains of bird flu have been found among animals in China but mass outbreaks in humans are rare.
The last human epidemic of bird flu in China occurred in late 2016 to 2017, with the H7N9 virus.","h10n3, case, viruses, influenza, bird, infection, human, reports, china, man, virus, poultry, nhc, flu",Pest and disease outbreaks
15,08/2021,WASHINGTON ,"CDC Hanoi office to help beef up surveillance, response to emerging diseases across region",https://www.straitstimes.com/asia/se-asia/cdc-hanoi-office-to-help-beef-up-surveillance-response-to-emerging-diseases-across,"The CDC office in Hanoi was launched on Wednesday (Aug 25) by United States Vice-President Kamala Harris.
""It's critical that we strengthen global health security even further to prepare for the next global health crisis,"" CDC chief medical officer Mitchell Wolfe told reporters during a conference call.
""The regional office will work to strengthen core health security capacities in areas such as surveillance, data use, laboratory science, workforce development and emergency preparedness,"" Dr Wolfe said.
CDC South-east Asia regional director John MacArthur said: ""Over the past two decades, South-east Asia and neighbouring areas have seen the emergence of Nipah virus, Sars, avian influenza, and Covid-19.
Dr MacArthur told The Straits Times: ""My team in the regional office… will be engaged in the development of strategies for the region and policies for the region.""","regional, asia, southeast, region, diseases, beef, office, disease, development, wolfe, surveillance, work, hanoi, emerging, response, health, help, cdc",Pest and disease outbreaks
16,01/2021,MANILA (REUTERS) ,"Philippines now free of H5N6 bird flu, but monitoring another strain",https://www.straitstimes.com/asia/se-asia/philippines-now-free-of-h5n6-bird-flu-but-monitoring-another-strain,"MANILA (REUTERS) - The Philippines is now free of the highly pathogenic H5N6 bird flu virus, the Department of Agriculture said on Tuesday (Jan 19), citing a declaration by the World Organisation for Animal Health (OIE).
However, the South-east Asian country, a major importer of chicken and other poultry products, was not dropping its guard against the disease, it said.
The agriculture department had imposed a temporary ban on the importation of domestic and wild birds and their products from France, South Korea, the Netherlands, and Poland, where another highly pathogenic strain - H5N8 - has been detected.
The Philippines is among the world's biggest meat importers and consumers, with chicken, pork and beef all a mainstay in the Filipino diet.
Avian flu outbreaks are a recurring concern for the agriculture department and the local poultry industry, having recorded outbreak cases in 2017 and 2018.","outbreaks, free, bird, pathogenic, rizal, h5n6, agriculture, strain, department, products, pampanga, poultry, monitoring, philippines, flu",Pest and disease outbreaks
17,01/2021,PARIS (Bloomberg) ,Bird flu hits foie gras farmers as lethal strains sweep Europe,https://www.straitstimes.com/world/europe/bird-flu-hits-foie-gras-farmers-as-lethal-strains-sweep-europe,"PARIS (Bloomberg) - More than 3.5 million birds across Europe, including the ducks used for France's famed foie gras, have died from avian flu since October in the most far-reaching outbreak on the continent in four years.
More than two million birds died in Poland, and Germany reported almost 30 outbreaks.
France - the world's biggest foie gras producer - has found more than 120 outbreaks in the south-west, according to its agriculture ministry.
Previous outbreaks in 2015 and 2017 prompted the killing of millions of birds, costing foie gras makers €350 million (S$567 million).
The current outbreak is ""much more contagious"" and lethal than prior years, said Mr Michel Fruchet, chairman of Cifog, a foie gras producers group.","strains, outbreaks, spread, lethal, bird, ducks, outbreak, mr, hits, gras, europe, birds, foie, sweep, million, farmers, flu, poultry",Pest and disease outbreaks
18,02/2021,SEOUL (Bloomberg) ,Unrelenting bird flu spread sparks egg shortages in South Korea,https://www.straitstimes.com/asia/east-asia/unrelenting-bird-flu-spread-sparks-egg-shortages-in-south-korea,"Given the scale of culling, South Korea is among the worst hit in the world, but it's not alone in its struggles.
Eggs sold by South Korean farmers almost doubled from year-ago levels to about 1,924 won (S$2.30) for 10 extra-large ones.
Retail prices rose 43 per cent to 2,477 won, according to the agriculture ministry.
Chicken, which a South Korean person consumes more of than a Japanese or Chinese, gained 16 per cent.
It's also bringing in more than 20 million eggs from the US by Feb 10 to bolster supply.","south, won, store, shortages, prices, spread, bird, egg, retail, korea, korean, eggs, million, used, unrelenting, previous, flu, sparks",Pest and disease outbreaks
19,01/2021,NEW DELHI (BLOOMBERG) ,Four states in India report confirmed cases of bird flu disease,https://www.straitstimes.com/asia/four-states-in-india-report-confirmed-cases-of-bird-flu-disease,"NEW DELHI (BLOOMBERG) - Four states in India have reported avian influenza outbreaks, with some districts of Kerala culling birds to stop the spread of the disease, according to an official statement.
Some states, including Rajasthan, Kerala and Himachal Pradesh, recently witnessed unusual deaths of poultry, crows and migratory birds, the Department of Animal Husbandry and Dairying said in a statement on Dec 31.
The federal government has asked the local authorities to boost surveillance around water bodies, live bird markets, zoos and poultry farms, it said.
Concerns about the spread of the disease are likely to hurt poultry businesses across the country in the next two to three quarters, according to a note by ICICI Securities.
Consumption of poultry products such as chicken and eggs may decline, while demand for poultry feed may also be impacted, it said.","reported, india, confirmed, bird, spread, disease, cases, kerala, report, cent, according, birds, poultry, flu, states",Pest and disease outbreaks
20,01/2021,"Hello there,

In today's bulletin: Covid","Asian Insider, Jan 8: Covid-19 surges in Asia, global stock benchmarks drop Chinese telcos",https://www.straitstimes.com/asia/asian-insider-jan-8-covid-19-surges-in-asia-global-stock-benchmarks-drop-chinese-telcos,"Hello there,In today's bulletin: Covid-19 infections soar in parts of Asia, China state media spotlight US Capitol insurrection, South Korean court orders Japan to compensate former sex slaves, global index providers MSCI, FTSE Russell drop Chinese telcos, and more.
Malaysia reported another record high of 3,027 new cases on Thursday (Jan 7), after logging the previous high of 2,525 cases only a day earlier.
The country has detected several cases of the variant but this is the first infection to appear outside its quarantine system.
The deletions of China Mobile, China Telecom and China Unicom Hong Kong add to a suite of firms already dropped from indexes due to the US sanctions.
No charges against the dozens arrested in Hong Kong: Charges have not been laid on the dozens of pro-democracy activists arrested in Hong Kong, with most granted bail after an overnight detention.","telcos, drop, china, insider, chinese, surges, global, south, hong, tokyo, covid19, kong, cases, jan, benchmarks, states, capitol, sex, stock, state",Pest and disease outbreaks
21,12/2020,"Dr Iserson's views, while pessimistic, are based on the history of the response to repeated pandemics over the millennia, he said.

Mr Peter Sands, executive director of the Global Fund to Fight Aids, Tuberculosis and Malaria, refers to this phenomenon as ""cycles of panic and neglect"", in which the world rushes to inject funding in the wake of massive outbreaks like Sars and Ebola, but cease their support once they are contained.

Moreover, the global focus on the current pandemic may have unwittingly shifted resources away from some areas of research into preventing the next one, even as it comes hurtling towards us, unseen.

On the bright side, although much of the world has thus far paid little heed to the importance of preventing Disease X, with its focus firmly on bringing Covid",The next pandemic is already on the horizon,https://www.straitstimes.com/world/the-next-pandemic-is-already-on-the-horizon-0,"Moreover, the global focus on the current pandemic may have unwittingly shifted resources away from some areas of research into preventing the next one, even as it comes hurtling towards us, unseen.
""The impact of the Covid-19 pandemic serves as a potent reminder of the devastation that can be wrought when a new virus infects humans for the first time,"" he said.
Far more remains to be done, however, with too little attention currently paid to some areas most crucial in the work to prevent another pandemic.
""We have to remember why (Covid-19) was detected when it was,"" Dr Josie Golding, epidemics lead at global health research funder Wellcome, said.
I think that is going to make a big difference when it comes to the next Disease X.""","research, pandemic, dr, global, covid19, world, disease, horizon, systems, work, x",Pest and disease outbreaks
22,12/2020,TOKYO (REUTERS) ,Japan's bird flu outbreak worsens with record cullings,https://www.straitstimes.com/asia/east-asia/japans-bird-flu-outbreak-worsens-government-orders-disinfection-of-poultry-farms,"TOKYO (REUTERS) - A bird flu outbreak in Japan worsened on Thursday (Dec 10) with farms in two more prefectures slaughtering chicken in a record cull of poultry as the government ordered the disinfection of all chicken farms.
Highly pathogenic bird flu, most likely brought by migrating birds from the Asian/European continent, has spread to eight of Japan's 47 prefectures.
The number of birds culled, at 2.36 million before the latest two outbreaks, exceeded the previous record of 1.83 million slaughtered in the year beginning in April 2010.
Japan's worst outbreak since at least 2016 started last month in Kagawa prefecture on Shikoku island.
The latest cullings mean nearly 2.5 million chickens will have been slaughtered since the outbreak began.","chickens, farms, worsens, record, prefecture, bird, cullings, outbreak, slaughtered, agriculture, birds, million, japans, latest, flu, chicken",Pest and disease outbreaks
23,12/2020,TOKYO (REUTERS) ,Bird flu outbreak in Japan spreads to fifth prefecture,https://www.straitstimes.com/asia/east-asia/bird-flu-outbreak-in-japan-spreads-to-fifth-prefecture,"TOKYO (REUTERS) - Bird flu has been detected in a fifth Japanese prefecture, the agriculture ministry said on Monday (Dec 7), as a wave of infections at poultry farms sparks Japan's worst outbreak in more than four years.
Japan's worst outbreak since at least 2016 started last month in Kagawa prefecture on Shikoku island, adjacent to Hiroshima.
Japan's last outbreak of bird flu was in January 2018 in Kagawa prefecture, when 91,000 chickens were culled.
The last big outbreak was between November 2016 and March 2017, when a total of 1.67 million chickens were culled due to the H5N6 strain of bird flu.
In Europe, the poultry industry is on alert as a highly contagious bird flu, deadly to animals, is spreading rapidly on the continent.","worst, spreads, chickens, farms, prefecture, bird, outbreak, japan, million, fifth, poultry, ministry, flu",Pest and disease outbreaks
24,12/2020,"Hi all,

In today's bulletin: China's Wang Yi calls for resumption of US","Asian Insider, Dec 7: US-China talks; Asia’s virus busters; Indonesia’s high-profile arrests",https://www.straitstimes.com/asia/asian-insider-dec-7-us-china-talks-asias-virus-busters-indonesias-high-profile-arrests,"Hi all,In today's bulletin: China's Wang Yi calls for resumption of US-China talks; Myanmar's Suu Kyi faces party renewal challenge; Asia's virus busters win ST's Asian of the Year award; skeptics doubt Indonesia's commitment to fighting graft despite high-profile arrests, and more.
Reading this on the web or know someone who might enjoy receiving Asian Insider?
Addressing the Board of the US-China Business Council virtually, China's Foreign Minister Wang Yi brought up the need to rebuild mutual trust in the next phase of US-China relations.
Under Ms Suu Kyi, the NLD government is highly centralised, writes Indochina Bureau Chief Tan Hui Yee.
Over the weekend, Social Affairs Minister Juliari Batubara was arrested over alleged bribery in the supply of Covid-19 aid packages.","kyi, highprofile, insider, asias, wang, asian, virus, indonesias, busters, party, national, covid19, talks, kong, yi, dec, suu, minister, uschina",Pest and disease outbreaks
25,12/2020,TOKYO (REUTERS) ,Japan bird flu outbreak spreads to farm in fourth prefecture,https://www.straitstimes.com/asia/east-asia/japan-bird-flu-outbreak-spreads-to-farm-in-fourth-prefecture,"Avian influenza was discovered at an poultry farm in Hyuga city in Miyazaki prefecture on Honshu island in south-western Japan, the ministry said on its website.
There is no possibility that humans will contract bird flu from eating poultry or eggs, the ministry said.
Japan's worst outbreak since at least 2016 started last month in Kagawa prefecture on Shikoku island, which is adjacent to Kyushu island.
Japan's last outbreak of bird flu was in January 2018, also in Kagawa prefecture, when 91,000 chickens were culled.
In Europe, the poultry industry is on alert as a highly contagious and deadly form of bird flu is spreading rapidly on the continent.","worst, farm, spreads, chickens, prefecture, bird, miyazaki, outbreak, japan, poultry, ministry, flu, fourth",Pest and disease outbreaks
26,11/2020,PARIS (REUTERS) ,Fast spreading bird flu puts EU poultry industry on edge,https://www.straitstimes.com/world/europe/fast-spreading-bird-flu-puts-eu-poultry-industry-on-edge,"PARIS (REUTERS) - A highly contagious and deadly form of avian influenza is spreading rapidly in Europe, putting the poultry industry on alert with previous outbreaks in mind that saw tens of millions of birds culled and significant economic losses.
EU poultry industry players said they were very concerned about the latest outbreak but were now experienced in dealing with them.
""We have worked so hard to improve safety, to train breeders and improve traceability that we hope that if there are cases we will manage to contain them,"" said Ms Anne Richard, head of France's poultry industry lobby ANVOL.
Most counties have raised their alert status to ""high"", implying that poultry and birds of all types be kept indoors or protected in order to avoid contact with wild birds.
Bird flu outbreaks like other animal diseases often prompt importing countries to impose trade restrictions.","outbreaks, wild, fast, edge, puts, bird, cases, eu, industry, birds, spreading, poultry, million, europe, flu, week",Pest and disease outbreaks
27,11/2020,SEOUL (REUTERS) ,"South Korea confirms H5N8 bird flu in wild birds, issues warning",https://www.straitstimes.com/asia/east-asia/south-korea-confirms-h5n8-bird-flu-in-wild-birds-issues-warning,"SEOUL (REUTERS) - South Korea's agriculture ministry said on Tuesday (Nov 10) it had confirmed the highly pathogenic H5N8 strain of bird flu in samples from wild birds in the central west of the country and issued its bird flu warning.
The virus was discovered in samples collected from wild birds last week in Cheonan-si, Chungcheongnam-do, about 84km central west of capital Seoul, the agriculture ministry said in a statement.
The ministry said it has ramped up prevention measures to contain a wider spread of bird flu and issued a highly pathogenic avian influenza warning as there are increased risks the virus will spread.
""This is a serious situation where the pollutant can flow from the migratory bird land to the farm though various routes,"" Agriculture Ministry Kim Hyeon-soo said in a statement, urging the thorough implementation of quarantine measures at farms, such as the daily disinfecting of farmyards.
Following a separate bird flu outbreak on Tuesday in the Netherlands, Dutch health officials ordered a cull of chickens.","seoul, wild, south, bird, pathogenic, issues, korea, west, agriculture, virus, confirms, birds, h5n8, flu, ministry, samples, warning",Pest and disease outbreaks
28,11/2020,"'Nothing's going to stop' handover of power in the US, says Biden

President","While You Were Sleeping: 5 stories you might have missed, Nov 11",https://www.straitstimes.com/world/while-you-were-sleeping-5-stories-you-might-have-missed-nov-11-0,"Senate Republican Majority Leader Mitch McConnell has backed Trump's right to launch a legal challenge to Biden's victory in several battleground states such as Pennsylvania.
Some senior Republicans sought to sow doubt about the outcome.
Biden secured the more than 270 votes in the Electoral College he needs to take the presidency by winning Pennsylvania on Saturday after four tense days of counting, which was delayed by a surge in mail-in ballots due to the coronavirus pandemic.
Biden said in a speech in Delaware that his team was pushing ahead with forming a new administration to take over on Inauguration Day, Jan 20, 2021, no matter what.
READ MORE HEREUS Republicans hint at limited time for Trump to make post-election case","trump, power, winning, republicans, stop, whatread, 11, nov, victory, sleeping, republican, missed, votes, pennsylvania",Pest and disease outbreaks
29,10/2020,BANDUNG ,Covid-19 vaccine volunteers: 8 from Indonesian family sign up to join human trials,https://www.straitstimes.com/asia/se-asia/7-members-of-indonesian-family-volunteer-to-try-experimental-covid-19-vaccine-despite,"BANDUNG - When the call for Indonesian volunteers to test a potential vaccine against Covid-19 was sounded in July, motorcycle-taxi driver Fadly Barjadi Kusuma and seven family members signed up for the trial without hesitation.
The vaccine in question is being developed by Sinovac Biotech, a private Chinese pharmaceutical firm.
Mr Fadly told The Straits Times that he and his family hope a vaccine will be found soon.
She was also persuaded by her sister, who had volunteered in a vaccine trial for the H5N1 avian influenza - also known as the bird flu - around a decade ago.
In Indonesia, Sinovac Biotech has teamed up with state-owned pharmaceutical company Bio Farma to carry out the late-stage trial.","vaccine, covid19, sister, straits, sinovac, family, fadly, indonesian, human, signed, trial, trials, sign, told, pharmaceutical, join, bandung, volunteers",Pest and disease outbreaks
30,10/2020,When the call for Indonesian volunteers to test a potential vaccine against Covid,Eight from family in Bandung sign up to join human trials for Covid-19 vaccine,https://www.straitstimes.com/asia/se-asia/eight-from-family-in-bandung-sign-up-to-join-human-trials,"When the call for Indonesian volunteers to test a potential vaccine against Covid-19 was sounded in July, motorcycle-taxi driver Fadly Barjadi Kusuma and seven family members signed up for the trial without hesitation.
The vaccine in question is being developed by Sinovac Biotech, a private Chinese pharmaceutical firm.
Mr Fadly told The Straits Times that he and his family hope a vaccine will be found soon.
She was also persuaded by her sister, who had volunteered in a vaccine trial for the H5N1 avian influenza - also known as bird flu - around a decade ago.
I hope to help others by joining,"" the laundry attendant told The Straits Times.","vaccine, covid19, sister, straits, family, fadly, human, signed, trial, hope, trials, sign, mira, told, join, bandung, times",Pest and disease outbreaks
