,date,location,news title,news source(url),content summary,keywords,class_name
10,11/2021,LIMA (AFP) ,7.5-magnitude earthquake strikes northern Peru,https://www.straitstimes.com/world/75-magnitude-earthquake-strikes-northern-peru,"LIMA (AFP) - A 7.5-magnitude earthquake struck northern Peru on Sunday (Nov 28), destroying buildings including a church tower, injuring at least 10 people and sending shock waves across the region.
The strong quake hit at 5.52 am (6.52pm Singapore time) at a depth of 131km, according to the Geophysical Institute of Peru.
""The movement has been immense,"" the town's mayor, Hector Requejo, told RPP radio.
""We have all taken to the streets, we are very scared,"" a listener called Lucia told RPP radio from the northern town of Chota.
""All my solidarity with the people of Amazonas in the face of the strong earthquake,"" Peruvian President Pedro Castillo said on Twitter.","told, strikes, tower, 75magnitude, peruvian, epicentre, strong, quake, radio, earthquake, northern, rpp, town, peru",natural calamities
11,11/2021,"GUATEMALA CITY (REUTERS, AFP) ",Quake shakes buildings in Guatemala City,https://www.straitstimes.com/world/quake-shakes-buildings-in-guatemala-city,"GUATEMALA CITY (REUTERS, AFP) - Buildings shook and a tremor was felt in Guatemala City on Thursday (Nov 18), according to a Reuters witness.
Earthquake monitor SkyAlert gave a preliminary report of a 6.0 magnitude earthquake that it said struck between Guatemala and El Salvador.
The quake struck about 45km south of the coastal area of Puerto San Jose, Guatemala, near the border of El Salvador, the United States Geological Survey reported.
No deaths of major damage was immediately reported.
""The earthquake was reported in various areas of the national territory in all regions,"" said David de Leon, spokesman for the National Coordination for Disaster Reduction (Conred).","el, quake, guatemala, earthquake, national, magnitude, reported, city, shakes, buildings, various, witnessearthquake, struck",natural calamities
12,11/2021,DUBAI (REUTERS) ,"People flee homes as quakes strike southern Iran, killing at least one",https://www.straitstimes.com/world/middle-east/people-flee-homes-as-quakes-strike-southern-iran-killing-at-least-one,"DUBAI (REUTERS) - Two strong earthquakes struck southern Iran near the port of Bandar Abbas on Sunday (Nov 14), prompting residents to flee their homes and killing at least one person, state TV reported.
The quakes measured 6.3 and 6.4 magnitude, jolting the province of Hormozgan, state TV said, and the tremors were felt across the gulf in Dubai.
""One person died after an electricity pole fell on him,"" Iranian state TV said, citing local officials.
""The quake was felt in several southern Iranian cities in Hormozgan province,"" an official told state TV, adding that rescue teams had been sent to the area.
State TV showed residents in Bandar Abbas fleeing their homes in panic.","person, province, iran, strike, felt, flee, quakes, southern, killing, tv, united, state, residents, homes",natural calamities
13,10/2021,SINGAPORE ,First islandwide survey to uncover what lies beneath Singapore and its earthquake risk,https://www.straitstimes.com/singapore/environment/first-islandwide-survey-to-uncover-what-lies-beneath-singapore-and-its,"SINGAPORE - For the first time, an islandwide geophysical survey has been conducted to uncover what lies beneath Singapore.
Conducted in 2019 by a team of researchers from the Nanyang Technological University's Earth Observatory of Singapore (EOS), the survey's aim was to help researchers understand underground structures and uncover the risk of earthquakes that the country may face.
A total of 88 seismometers were deployed across the island, including in schools, parks, nature reserves and weather stations, to detect seismic events and background noise.
For instance, the researchers were able to detect a ""reasonably small"" earthquake about 100km north of Singapore.
There are no records of earthquakes occurring in Singapore, though the Republic has periodically experienced low-level earth tremors caused by earthquakes in Sumatra, Indonesia, said Dr Lythgoe.","underground, islandwide, seismic, rock, earthquake, dr, risk, singapore, earthquakes, beneath, understand, lies, uncover, detect, researchers, survey",natural calamities
14,10/2021,TAIPEI (AFP) ,"Strong quake strikes Taiwan's north-eastern Yilan county, violent shaking felt in Taipei",https://www.straitstimes.com/asia/east-asia/quake-of-magnitude-62-strikes-taiwan,"TAIPEI (AFP) - A strong earthquake struck north-eastern Taiwan on Sunday (Oct 24), with residents reporting violent shaking in Taipei but there were no immediate reports of widespread damage.
It hit north-eastern Yilan county at 1.11pm at a depth of 67km.
A reporter who lives in Yilan said the shaking seemed to last some 30 seconds.
""The walls of the house were shaking, both sideways and up and down, it felt quite strong,"" the reporter said.
Mr Tom Parker, a British illustrator who lives in Taipei, said he was riding the subway when the quake hit.","strikes, shaking, strong, quake, northeastern, felt, violent, taipei, taiwans, mrt, yilan, lives, reporter",natural calamities
15,10/2021,WELLINGTON (REUTERS) ,New Zealand PM Ardern keeps going as earthquake disrupts live event,https://www.straitstimes.com/asia/australianz/new-zealand-pm-ardern-keeps-going-as-earthquake-disrupts-live-event,"WELLINGTON (REUTERS) - New Zealand's Prime Minister Jacinda Ardern paused briefly as an earthquake rattled the capital Wellington on Friday (Oct 22) while she was addressing the nation in a coronavirus briefing, but then continued speaking.
Wellington and nearby areas were shaken by a 5.9 magnitude earthquake with the epicentre 35km south-west of Taumarunui in central North Island, according to Geonet, the government's seismic monitor.
Ms Ardern briefly grabbed her podium when the shaking began, smiled, and told a reporter asking a question: ""Sorry, a slight distraction...would you mind repeating that question?""
The city of Christchurch is still recovering from a 6.3 magnitude quake in 2011 that killed 185 people.
In 2016, a 7.8 magnitude tremor hit the South Island town of Kaikoura, killing two and causing billions of dollars worth of damage, including in the capital Wellington, which is on North Island.","told, disrupts, shaking, prime, zealand, earthquake, live, keeps, ardern, magnitude, north, minister, wellington, capital, event, going, island",natural calamities
16,09/2021,SINGAPORE ,'We thought it was just strong winds': Singaporeans in Melbourne shocked by earthquake,https://www.straitstimes.com/singapore/environment/we-thought-it-was-just-strong-winds-singaporeans-in-melbourne-shocked-by,"SINGAPORE - When an earthquake struck Melbourne on Wednesday morning (Sept 22), Ms Melody Goh, 18, was working in a supermarket in the suburbs of the city.
But the shopping centre made an announcement over the public address system to say that an earthquake had occurred.
Ms Goh, who has been living in the city for 10 years with her parents, was among six Singaporeans in Melbourne The Straits Times spoke to after the 5.9-magnitude earthquake hit.
Ms Goh said her parents were having breakfast at home when they felt tremors at around 9.15am and saw cabinets shaking.
The 37-year-old who has been living in Melbourne since 2018 said: ""It was quite scary.","supermarket, windows, strong, winds, melbourne, thought, earthquake, tremors, singaporeans, felt, living, working, shocked, goh",natural calamities
17,10/2021,TOKYO (AFP) ,"6.1-magnitude quake shakes Tokyo, more than 20 injuries reported",https://www.straitstimes.com/asia/east-asia/61-magnitude-earthquake-shakes-tokyo-says-met-agency,"TOKYO (AFP) - A 6.1-magnitude earthquake jolted the Japanese capital Tokyo and surrounding areas on Thursday evening (Oct 7), reportedly injuring more than 20 people, but the Japan Meteorological Agency said there was no tsunami risk.
The quake sent buildings swaying, stranded commuters, knocked products off store shelves and triggered emergency warnings blaring from the phones of local residents, intended to give them time to take shelter.
Some bullet and local train services were halted as a precaution after the quake.
Several hundred Tokyo homes were also reportedly left without power after the earthquake struck, and Tokyo Fire Department personnel scrambled to fix burst water pipes in the city.
The quake was relatively strong compared to recent quakes in Tokyo, which like much of Japan regularly experiences seismic activity.","residents, local, tsunami, quake, injuries, earthquake, reportedly, struck, quakes, reported, 61magnitude, shakes, train, tokyo, 20",natural calamities
18,10/2021,TAIPEI (REUTERS) ,"Deep earthquake shakes northern, eastern Taiwan",https://www.straitstimes.com/asia/east-asia/deep-earthquake-shakes-northern-eastern-taiwan,"TAIPEI (REUTERS) - A 5.2 magnitude earthquake struck close to Taiwan's east coast city of Hualien on Monday (Oct 18), the island's weather bureau said, with no immediate reports of damage.
The quake briefly shook buildings in the capital, Taipei.
It had a depth of 30.2 km, and could be felt across the northern and eastern parts of Taiwan, the weather bureau added.
Taiwan lies near the junction of two tectonic plates in the South China Sea and is prone to earthquakes.
More than 100 people were killed in a quake in southern Taiwan in 2016, while a 7.3 magnitude quake killed more than 2,000 people in 1999.","northern, quake, taiwan, earthquake, killed, tectonic, magnitude, struck, taipei, taiwans, shakes, eastern, deep, bureau, weather",natural calamities
19,10/2021,"QUETTA, PAKISTAN (AFP, REUTERS) ","20 killed, hundreds injured as quake rattles southern Pakistan",https://www.straitstimes.com/asia/south-asia/at-least-15-killed-in-pakistan-quake-official,"QUETTA, PAKISTAN (AFP, REUTERS) - Around 20 people were killed and more than 200 injured when a shallow earthquake hit southern Pakistan in the early hours of Thursday (Oct 7) as people slept, government officials said.
Many of the victims died when roofs and walls collapsed after the quake struck in the Balochistan province, with a power cut forcing health workers to treat the injured using flashlights.
The United States Geological Survey said the quake had a magnitude of 5.7 and struck at around 3am at a depth of around 20km.
""We are receiving information that 20 people have been killed due to the earthquake.
Social media showed houses shaking and light fittings swaying as the quake struck.","told, provincial, pakistan, quake, killed, earthquake, hundreds, struck, injured, southern, harnai, walls, rattles, 20",natural calamities
20,09/2021,"MEXICO CITY (REUTERS, AFP) ",Strong Acapulco quake aftershocks unnerve Mexican resort’s residents,https://www.straitstimes.com/world/71-magnitude-earthquake-shakes-mexico,"The 7.0 magnitude earthquake hit 17.7km northeast of Acapulco in southwestern Guerrero state late on Tuesday.
The authorities reported a gas leak at a cafe as well as damage to a hotel and a public hospital.
Mexican President Andres Manuel Lopez Obrador said the earthquake had not caused major damages in Guerrero, the neighbouring region of Oaxaca, Mexico City, or any other areas.
Acapulco is roughly 370km from Mexico City.
In the central Roma Sur neighbourhood of Mexico City, lights went off and scared residents rushed out, some wearing little more than their pyjamas, a witness said.","resorts, aftershocks, strong, quake, shortly, earthquake, unnerve, reported, city, authorities, acapulco, state, residents, witness, mexican, mexico",natural calamities
21,10/2021,JAKARTA (AFP) ,"Bali earthquake kills three, injures seven",https://www.straitstimes.com/asia/se-asia/bali-earthquake-kills-three-injures-seven,"JAKARTA (AFP) - Three people were killed Saturday (Oct 16) when an earthquake struck the Indonesian tourist island Bali, the disaster agency said.
The 4.8 magnitude quake struck at a relatively shallow depth of 10km north-east of the town of Banjar Wanasari.
Shallow quakes tend to do more damage than deep tremors.
The tremor's epicentre was far from the main tourist hub in Bali, which is slowly reopening to international visitors after a pandemic shutdown.
Bali reopened for international tourists on Thursday after 18 months of pandemic restrictions, but they are only expected to start arriving later this month.","kills, tourist, shallow, injures, quake, earthquake, killed, pandemic, saidthe, quakes, seven, pacific, bali, town, struck",natural calamities
22,09/2021,SYDNEY/MELBOURNE (REUTERS) ,Magnitude 5.9 earthquake strikes near Melbourne,https://www.straitstimes.com/asia/australianz/magnitude-60-earthquake-strikes-near-melbourne,"SYDNEY/MELBOURNE (REUTERS) - An earthquake of magnitude 5.9 struck near Melbourne in Australia on Wednesday (Sept 22) around 7am Singapore time, Geoscience Australia said, causing damage to buildings in the country's second-largest city and sending tremors throughout neighbouring states.
The quake's epicentre was near the rural town of Mansfield, about 200km north-east of Melbourne, and was at a depth of 10km.
More than half Australia's 25 million population lives in the south-east of the country from Adelaide to Melbourne to Sydney.
The quake on Wednesday measured higher than the country's deadliest tremor, a 5.6 in Newcastle in 1989, which resulted in 13 deaths.
Mansfield mayor Mark Holcombe said he was in his home office on his farm when the quake struck and ran outside for safety.","strikes, quake, melbourne, australia, earthquake, magnitude, struck, outside, city, 59, state, south, social, reports, near",natural calamities
23,09/2021,MANILA (AFP) ,5.7-magnitude quake shakes Philippines' main island: USGS,https://www.straitstimes.com/asia/se-asia/57-magnitude-quake-shakes-philippines-main-island-usgs,"MANILA (AFP) - A strong earthquake hit off the Philippines' main island Monday (Sept 27), but there were no immediate reports of damage, the US Geological Survey and local officials said.
The deep 5.7-magnitude quake struck off Batangas province on Luzon island at 1:12 am (1712 GMT), with residents in the nearby capital of Manila woken by their buildings shaking.
The quake was recorded at a depth of 98 kilometres, the USGS said.
""It was really strong,"" said Jose Clyde Yayong, a disaster officer in Tagaytay city in the neighbouring province of Cavite.
Leonardo Tristan, a disaster officer in Looc town on Occidental Mindoro island, said the force of the quake sent some residents rushing outside.","province, reports, strong, quake, damage, usgs, earthquake, quakes, main, shakes, residents, tristan, philippines, island, 57magnitude",natural calamities
24,10/2021,TOKYO (REUTERS) ,Tokyo trains crowded but little other damage day after strong quake,https://www.straitstimes.com/asia/east-asia/tokyo-trains-crowded-but-little-other-damage-day-after-strong-quake,"The quake struck at 10:41 pm local time, centred just east of Tokyo and registering as a ""Strong 5"" on Japan's intensity scale, which can cause power cuts and damage to buildings.
There were scattered reports of water main breaks and about 250 buildings in downtown Tokyo briefly lost power.
""It looks like commuting is really crowded thanks to the quake,"" wrote user ""Nobiyo"".
Earthquakes are common in Japan, which accounts for about 20 per cent of the world's earthquakes of magnitude 6 or greater.
The quake and tsunami also severely damaged the Fukushima Daiichi nuclear power plant, triggering the world's worst nuclear crisis since Chernobyl a quarter of a century earlier.","little, worlds, strong, quake, damage, lines, day, power, japan, magnitude, tsunami, weekthe, trains, crowded, tokyo, struck",natural calamities
25,10/2021,"HARNAI, PAKISTAN (AFP) ",Despair as families sift through rubble of deadly Pakistan quake,https://www.straitstimes.com/asia/south-asia/despair-as-families-sift-through-rubble-of-deadly-pakistan-quake,"""I tried to take out my children, but the jolt was so strong,"" Mr Rafiullah, a farmer in the mountainous Pakistani district of Harnai, told AFP.
The roof of his mud house collapsed and knocked Mr Rafiullah unconscious when the 5.9-magnitude earthquake struck Pakistan's southwestern Balochistan province in the early hours of Thursday (Oct 7).
At least 20 people, including six children, were killed in the quake that hit just after 3am.
The jolt was very powerful,"" Mr Zaman Shah told AFP in Harnai.
As day broke, Harnai residents were sifting through the yellow-brown rubble that once constituted their homes.","families, told, pulled, mr, strong, pakistan, quake, harnai, despair, children, rubble, jolt, rocks, sift, rafiullah, deadly, struck",natural calamities
26,10/2021,TOKYO (REUTERS) ,"Quake hits northern Japan in early morning, no tsunami caused",https://www.straitstimes.com/asia/east-asia/quake-hits-northern-japan-in-early-morning-no-tsunami,"TOKYO (REUTERS) - A magnitude 5.9 earthquake hit Aomori and Iwate prefectures in northern Japan early on Wednesday (Oct 6) morning but did not cause a tsunami, Japan's Meteorological Agency said.
The quake struck at around 2.46am local time (1.46am Singapore time).
No damage was reported at a nuclear fuel preprocessing plant in the area, public broadcaster NHK said.
Two people were injured and taken to hospital, while train operators in the area suspended some train services for safety checks, the broadcaster said.
The quake registered 5-plus in the Japanese scale of earthquake intensity, a level that could cause damage to some buildings.","cause, tsunami, quake, damage, japan, caused, earthquake, early, morning, saidthe, hits, train, northern, area, tokyo, broadcaster",natural calamities
27,07/2021,NEW YORK (NYTIMES) ,8.2-magnitude earthquake strikes off Alaska - largest in US in 50 years,https://www.straitstimes.com/world/united-states/82-magnitude-earthquake-strikes-off-alaska-largest-in-us-in-50-years,"It was the largest earthquake in the United States in 50 years, seismologists said.
The earthquake was detected about 120km south-east of Chignik, Alaska, about 10.15pm local time, the US Geological Survey (USGS) said.
The earthquake was felt throughout the Alaska Peninsula and on Kodiak Island, the Alaska Earthquake Center reported.
The alert issued by the National Tsunami Warning Centre was in effect for about two hours across south Alaska, the Alaska Peninsula and the Aleutian Islands.
One of the largest, about 112km south-southeast of Perryville, on the Alaska Peninsula, measured a 6.1.","strikes, tsunami, peninsula, warning, earthquake, 50, usgs, ocean, largest, waves, alaska, hawaii, 82magnitude, weather",natural calamities
28,09/2021,"Scores of houses have been damaged, while communications had been disrupted in parts of the county.

But authorities downplayed the immediate threat of a larger aftershock.

""It is unlikely there will be a larger earthquake in the area in the near future, but aftershocks will continue for some time,"" Du Bin, deputy chief of the Sichuan Earthquake Administration, told reporters.

China Global Television Network (CGTN) confirmed the death toll, while other media shared images of buildings with large cracks caused by the quake.

Bricks were strewn across roads and trees felled in some areas as firefighters clawed through the rubble of collapsed houses, the images showed.

The Xinhua news agency said Luzhou City had sent emergency personnel to the area, without elaborating.

Residents were urged to stay outside of their homes, state media reported, although images showed there was little sense of wider panic by residents in an area of high seismic activity.

USGS said in a preliminary assessment that ""significant damage is likely and the disaster is potentially widespread"".

Residents were urged to stay outside of their homes, state media reported, although images showed there was little sense of wider panic by residents in an area of high seismic activity","At least three killed, dozens injured as shallow quake hits China’s Sichuan province",https://www.straitstimes.com/asia/east-asia/magnitude-60-quake-in-chinas-sichuan-kills-two-people,"Scores of houses have been damaged, while communications had been disrupted in parts of the county.
China Global Television Network (CGTN) confirmed the death toll, while other media shared images of buildings with large cracks caused by the quake.
Bricks were strewn across roads and trees felled in some areas as firefighters clawed through the rubble of collapsed houses, the images showed.
Residents were urged to stay outside of their homes, state media reported, although images showed there was little sense of wider panic by residents in an area of high seismic activity.
Residents were urged to stay outside of their homes, state media reported, although images showed there was little sense of wider panic by residents in an area of high seismic activity.","seismic, quake, media, urged, wider, area, hits, province, shallow, killed, stay, state, injured, chinas, images, dozens, sense, sichuan, showed",natural calamities
29,09/2021,ATHENS (REUTERS) ,"Strong quake hits Greece's biggest island of Crete, one person killed",https://www.straitstimes.com/world/europe/strong-quake-hits-greeces-biggest-island-of-crete-one-person-killed,"ATHENS (REUTERS) - A strong earthquake measuring 5.8 shook Greece's largest island Crete on Monday (Sept 27) and one person was killed when a church dome collapsed, the authorities said.
The quake, which sent people out of their homes and public buildings and caused considerable damage, was described by Greek seismologist Efthymios Lekkas as a ""thunderbolt"" with strong aftershocks.
A man died when the dome of a church in the town of Arkalochori caved in during renovation works, a police official said.
Civil protection authorities said nine people were injured in the quake, which damaged many buildings.
Earlier, the European Mediterranean Seismological Centre said the earthquake measured 6.5, while the United States Geological Survey (USGS) put it at 6.0.","person, crete, told, strong, quake, killed, earthquake, athens, dome, hits, greeces, authorities, church, biggest, town, island",natural calamities
30,08/2021,PORT,Over 300 people killed in 7.2-magnitude quake in Haiti,https://www.straitstimes.com/world/major-earthquake-strikes-haiti-felt-across-caribbean,"The 7.2-magnitude quake, which was followed by a series of aftershocks, struck 8km from the town of Petit Trou de Nippes, about 150km west of the capital Port-au-Prince, at a depth of 10km, the United States Geological Survey said.
In Port-au-Prince, it was strongly felt but did not appear to have caused major damage, according to Reuters witnesses.
The nearest big town was Les Cayes, where many buildings collapsed or suffered major damage, according to the authorities, who said they were searching for survivors.
Mr Simon gave his wife his shirt and they took refuge in the courtyard of a church with other locals.
""There are a lot of aftershocks and every time there's one, people run and shout,"" he said.","haiti, major, quake, 300, killed, earthquake, portauprince, 72magnitude, les, rubble, wife, simon, town, injured, struck",natural calamities
31,11/2021,JAKARTA (AFP) ,5.9 magnitude quake strikes off Indonesia's Sumatra: USGS,https://www.straitstimes.com/asia/se-asia/59-magnitude-quake-strikes-off-indonesias-sumatra-usgs,"JAKARTA (AFP) - A 5.9 magnitude quake struck off the coast of Indonesia's Sumatra island on Monday (Nov 1), the United States Geological Survey said, but there was no tsunami warning or immediate reports of damage.
The offshore quake hit at a shallow depth of six kilometres, about 255 kilometres south of the town of Sinabang.
Shallow quakes tend to do more damage than deep tremors.
In January, more than 100 people were killed and thousands left homeless by a 6.2-magnitude quake that struck Sulawesi island, reducing buildings to a tangled mass of twisted metal and chunks of concrete in the seaside city of Mamuju.
A 7.5-magnitude quake and a subsequent tsunami in Palu three years ago left more than 4,300 people dead or missing.","strikes, kilometres, tsunami, quake, usgs, left, island, sumatra, magnitude, warning, quakes, united, pacific, indonesias, 59, struck",natural calamities
32,08/2021,PORT,"Death toll crosses 2,000 in quake-stricken Haiti",https://www.straitstimes.com/world/death-toll-crosses-2000-in-quake-stricken-haiti,"PORT-AU-PRINCE (AFP) - The death toll from a massive earthquake in Haiti soared past 2,000 on Wednesday (Aug 18) as relief workers warned of challenges to aid efforts five days after thousands of people were left homeless.
The number of people killed in Saturday's devastating quake has risen by almost 250 to 2,189, the country's civil protection agency said.
Even before the powerful earthquake, Haiti, one of the world's poorest countries, was wracked by a mounting Covid-19 crisis and political chaos that culminated last month with the assassination of president Jovenel Moise.
'In ruins'But relief workers still face other challenges.
""Sometimes, we've been confronted by frustrated and impatient people who have caused problems and blocked our convoys,"" Mr Chandler said.","haiti, quakestricken, workers, relief, thousands, mr, toll, 2000, quake, earthquake, left, crosses, death, violence, emergency",natural calamities
