,date,location,news title,news source(url),content summary,keywords,class_name
10,02/2022,LONDON (AFP) ,UK's Johnson says 'still a chance' to avoid war in Ukraine,https://www.straitstimes.com/world/europe/uks-johnson-says-still-a-chance-to-avoid-war-in-ukraine,"LONDON (AFP) - British Prime Minister Boris Johnson said on Friday (Feb 18) there is ""still a chance to avoid unnecessary bloodshed"" that would follow any Russian invasion of Ukraine.
Downing Street says Russia continues to strengthen its forces massed on Ukraine's borders, despite denials from Moscow, suggesting that 7,000 troops have bolstered Russian positions.
Washington estimates that up to 190,000 troops, including pro-Moscow separatist fighters in Ukraine's east, could be ready to invade Russia's pro-Western neighbour.
""Allies need to speak with one voice to stress to President Putin the high price he will pay for any further Russian invasion of Ukraine.
The annual summit has this year focused on mounting fears that Russia will invade Ukraine.","unnecessary, president, war, ukraine, invasion, troops, russia, ukraines, uks, avoid, johnson, russian, invade, chance",Conflict/Terrorist activities
11,02/2022,As sabre,The spectre of the Cold War looming over Ukraine,https://www.straitstimes.com/world/the-spectre-of-the-cold-war-looming-over-ukraine,"As sabre-rattling continues in the crisis over Ukraine, shifting geopolitics have pushed Russia and China into closer alignment while exposing differences within the Western coalition on how to respond.
It has further intensified East-West polarisation and sent tensions soaring to a new high amid US warnings that Russia might invade Ukraine in the coming days.
The stand-off between US-led Nato countries and Russia is widely seen to be about the balance of power and security architecture in Europe.","war, standoff, cold, ukraine, looming, shifting, usled, russia, western, soaring, widely, tensions, warnings, spectre",Conflict/Terrorist activities
12,02/2022,SINGAPORE ,War hero Lim Bo Seng's family to tell his story for generations to come,https://www.straitstimes.com/singapore/war-hero-lim-bo-sengs-family-to-tell-his-story-for-generations-to-come,"SINGAPORE - While a yearly family gathering to pay respects at Lim Bo Seng's grave in MacRitchie on his death anniversary is no longer practised, the World War II hero's grandson Lim Teck Yin said his grandfather's story will continue to be told in the family for generations to come.
The businessman thus made a painful decision to flee Singapore before their arrival, leaving his wife and seven children, aged two to 11, behind.
Mr Lim, 59, said of the yearly remembrance gatherings at MacRitchie: ""It was always a proud but sombre occasion, and I remember my grandmother weeping.
Leaving was not an easy decision for Lim Bo Seng, who wrote in his war diary on Feb 11, 1942: ""To leave the dear Mrs behind at the mercy of the enemy would go very hard against my own conscience.
In 1943, Lim Bo Seng landed in Malaya in a submarine under the alias Tan Choon Lim and set up an intelligence network.","generations, war, bo, wife, singapore, enemy, family, yearly, come, hero, tell, lim, seng, japanese, sengs",Conflict/Terrorist activities
13,02/2022,NEW YORK (REUTERS) ,'Vladdy daddy please no war...': Gen Z posts on Russia-Ukraine tensions,https://www.straitstimes.com/world/united-states/vladdy-daddy-please-no-war-gen-z-posts-on-russia-ukraine-tensions,"NEW YORK (REUTERS) - The teens, tweens and adults of Gen Z are turning to TikTok and Instagram to hash over the tensions between Russia and Ukraine, some appealing to a leader they call ""Vladdy Daddy"" to refrain from starting a war.
Social media users left thousands of comments on Instagram posts from unofficial Russian President Vladimir Putin accounts in recent weeks.
A Meta Platforms spokesperson said they are not aware that Mr Putin has any official presence on Facebook and Instagram.
The nickname ""Vladdy Daddy"", which can also have sexual connotations, became popular on the Internet around 2016 according to meme database Know Your Meme.
Videos explaining the Russia-Ukraine crisis have also been circulating, some from the West and others that appear to be from Russia.","war, videos, ukraine, gen, meme, posts, z, russiaukraine, york, thousands, tiktok, daddy, tensions, comments, vladdy",Conflict/Terrorist activities
14,02/2022,MOSCOW (AFP/REUTERS) ,"After Ukraine, Scholz flies to Russia in bid to avert war",https://www.straitstimes.com/world/europe/after-ukraine-scholz-flies-to-russia-in-bid-to-avert-war,"MOSCOW (AFP/REUTERS) - Talks between Russian President Vladimir Putin and German Chancellor Olaf Scholz began in Moscow on Tuesday (Feb 15), the latest meeting in weeks of diplomatic efforts to defuse tensions over Ukraine.
Scholz’s meeting with Putin comes a day after he travelled to Kyiv to shore up support for Ukraine during talks with President Volodymyr Zelensky.
“It’s clear that we now have to talk about the difficult situation regarding security in Europe,” the German leader said at the onset of talks with Putin.
The Russian president said that energy issues would also be on the agenda.
French President Emmanuel Macron has taken the lead in Europe, visiting Moscow a week ago and telephoning Putin regularly.","russias, president, moscow, ukraine, talks, russia, begin, putin, security, europe, russian, sanctions, scholz",Conflict/Terrorist activities
15,02/2022,SINGAPORE ,Trauma of World War II led to a life dedicated to defence of family and country,https://www.straitstimes.com/singapore/parenting-education/dressed-as-a-girl-to-hide-from-the-japanese-a-retired-majors-military-career-came-from-the-trauma-of-world-war-ii,"SINGAPORE - When Mr Tommy Wong's father was released after being jailed by the Japanese for two years during World War II, Mr Wong, who was four years old then, could not recognise him.
His father, who had been caught distributing flyers to resist the Occupation, had been tortured behind bars in Pudu Prison in Kuala Lumpur.
Mr Wong, now 83, told The Sunday Times: ""When my family went to get him when he was finally released, I stood there and I said, this is not my father - he had lost so much weight.
""Later as a teenager, I realised how sad it was.
My father was a broken man.","war, ii, released, led, country, weight, life, world, family, went, father, mr, wong, tortured, wongs, dedicated, defence, trauma",Conflict/Terrorist activities
16,02/2022,"After their mother's death, Madam Sim's brother was cared for by an uncle, who took him to Johor Baru.

Madam Sim and her sister were adopted by her mother's younger brother and his wife.

They lived in a room that the couple rented for $7 a month in Tank Road. Her uncle and his wife slept on the upper level of a bunk bed. Madam Sim and her sister, together with the couple's four",'I did not know that would be the last time I saw my father': WWII orphan recounts horrors of war,https://www.straitstimes.com/singapore/i-did-not-know-that-would-be-the-last-time-i-see-my-father-wwii-orphan-recounts-horrors-of-war,"After their mother's death, Madam Sim's brother was cared for by an uncle, who took him to Johor Baru.
Madam Sim and her sister were adopted by her mother's younger brother and his wife.
Madam Sim and her sister, together with the couple's four-year-old daughter, huddled together on the lower deck.
I have seen grown men whose legs swell and they die - from eating too much tapioca,"" said Madam Sim.
""She did not reserve the best for her own daughter,"" said Madam Sim.","sacks, war, rice, mothers, sister, orphan, father, uncle, wwii, took, tapioca, madam, sim, horrors, recounts, younger, know, saw",Conflict/Terrorist activities
17,02/2022,"She was only seven then, but Madam Sim Soo Wee, now 87, remembers vividly the day she lost her beloved father.

It was the third day after Singapore fell into the hands of the Japanese in February 1942 during World War II. The Japanese soldiers rounded up her family and neighbours living in River Valley. They were ordered to gather at Ord Bridge nearby, where they spent the night.

The women and children were dismissed the next morning, but the men were told to stay and among them were her father and his younger brother.

READ MORE HER","How the war shaped me: Remembering the fall of S'pore, 80 years on",https://www.straitstimes.com/singapore/how-the-war-shaped-me-remembering-the-fall-of-spore-80-years-on,"She was only seven then, but Madam Sim Soo Wee, now 87, remembers vividly the day she lost her beloved father.
It was the third day after Singapore fell into the hands of the Japanese in February 1942 during World War II.
The Japanese soldiers rounded up her family and neighbours living in River Valley.
They were ordered to gather at Ord Bridge nearby, where they spent the night.
The women and children were dismissed the next morning, but the men were told to stay and among them were her father and his younger brother.","war, shaped, day, fall, valley, world, told, women, vividly, japanese, wee, 80, younger, spore, remembering",Conflict/Terrorist activities
18,02/2022,SINGAPORE ,"Vestiges of war across Singapore: NHB's WWII events span Lavender, Changi, Alexandra",https://www.straitstimes.com/singapore/vestiges-of-war-across-singapore-nhb-wwii-events-span-lavender-changi-alexandra,"SINGAPORE - Tuesday (Feb 15) marks the 80th anniversary of Singapore's fall to the Japanese in 1942.
Tour of Changi Chapel and Museum and Old Changi Hospital, $20Both sites will showcase the experiences of prisoners of war during the Japanese Occupation.
After Singapore fell to the Japanese, captured Allied troops were detained at the Changi military base, where the hospital was the military medical facility.
Sook Ching was an operation conducted by the Japanese military against Chinese men, aimed at purging hostile elements.
Alexandra Hospital Tour, $5","war, alexandra, hospital, prisoners, vestiges, singapore, nhbs, lavender, changi, span, singapores, tour, wwii, military, japanese, tours, events, wai",Conflict/Terrorist activities
19,02/2022,"MOSCOW/KYIV (REUTERS) – Shelling in Ukraine on Thursday renewed Western fears of an imminent Russian invasion as United States President Joe Biden said Moscow is preparing a pretext to justify a possible attack and the Kremlin expelled an American diplomat.

Early morning exchanges of fire between Kyiv’s forces and pro",US says war appears imminent after shelling on Ukraine frontline,https://www.straitstimes.com/world/europe/shelling-breaks-out-in-east-ukraine-as-west-and-russia-dispute-troop-moves,"MOSCOW/KYIV (REUTERS) – Shelling in Ukraine on Thursday renewed Western fears of an imminent Russian invasion as United States President Joe Biden said Moscow is preparing a pretext to justify a possible attack and the Kremlin expelled an American diplomat.
Mr Blinken outlined to the Council what he said were possible scenarios that Russia could create to justify an invasion.
Mr Blinken will meet counterparts at the Munich Security Conference.
He will also discuss the crisis late next week with Russian foreign minister Sergei Lavrov, “provided there is no further Russian invasion of Ukraine”, the State Department said.
But in a blow to US-Russian relations, Russia expelled US Deputy Chief of Mission Bart Gorman.","renews, shelling, ukraine, war, invasion, possible, russia, diplomat, western, mr, security, russian, state, blinken, fears, expels",Conflict/Terrorist activities
20,02/2022,SINGAPORE ,Animated film remembers those killed in Sook Ching during World War II,https://www.straitstimes.com/singapore/animated-film-remembers-those-killed-in-sook-ching-0,"SINGAPORE - In film-maker Ervin Han's latest short film, A Short Walk, a boy recalls his last memory of his father, who was summoned to a Sook Ching mass screening centre in 1942, when the Japanese occupied Singapore during World War II.
The loss felt by the families and loved ones affected by this event was something Mr Han, who wrote and directed the film, wanted to convey.
The film was released on Saturday, ahead of Total Defence Day on Tuesday (Feb 15), which marks the day Singapore fell in 1942.
Development for A Short Walk started in October, with about two months spent on research and visual development.
A Short Walk can be viewed on the Ministry of Defence and We are Total Defence Facebook pages, as well as on Robot Playground Media's YouTube channel.","walk, war, ii, ching, day, singapore, world, lived, killed, mr, animated, han, remembers, defence, film, sook, short",Conflict/Terrorist activities
21,02/2022,SINGAPORE ,Take a tour of Seletar building which tells Singapore's pre-war aviation history,https://www.straitstimes.com/singapore/take-a-tour-of-seletar-building-which-tells-singapores-pre-war-aviation-history,"On Dec 8, 1941, 17 planes from the Imperial Japanese Navy Air Force flew from Ho Chi Minh City in Vietnam to Singapore and dropped bombs.
One of the first properties to be destroyed was a wooden hut next to 179 Piccadilly in Seletar, where the former station headquarters of the British Royal Air Force (RAF) Seletar was located.
But not many people know about the history behind the Royal Air Force here.
It was the first RAF base constructed in Singapore and was the largest British station in the Far East.
By the time of the war, Singapore had three RAF bases, the other two in Tengah and Sembawang.","prewar, building, war, air, aviation, singapore, singapores, tells, seletar, tour, history, british, station, japanese, force, raf",Conflict/Terrorist activities
22,02/2022,"When Russian President Vladimir Putin met his Chinese counterpart Xi Jinping just before the opening ceremony of the Winter Olympic Games, they issued an exceptional 5,300",Ukraine war cloud over Asia,https://www.straitstimes.com/asia/ukraine-war-cloud-over-asia,"When Russian President Vladimir Putin met his Chinese counterpart Xi Jinping just before the opening ceremony of the Winter Olympic Games, they issued an exceptional 5,300-word joint statement that described the friendship between their two countries as having ""no limits"".
Significantly, China came out for the first time against Nato expansion, backing Russia's objection to Ukraine joining the Western military alliance.
""The sides oppose further enlargement of Nato and call on the North Atlantic alliance to abandon its ideologised Cold War approaches, to respect the sovereignty, security and interests of other countries..."" the text read, albeit with no mention of Ukraine.
READ MORE HERETaiwan keeping close watch on Ukraine situation as tensions grow","war, asia, ukraine, xi, watch, winter, cloud, western, ukraineread, countries, vladimir, nato",Conflict/Terrorist activities
23,02/2022,SINGAPORE ,"Fun With Kids: Mandarin family talent quest, dance film, children's book about World War II in Singapore",https://www.straitstimes.com/singapore/parenting-education/fun-with-kids-mandarin-family-talent-quest-dance-film-childrens-book-about-world-war-ii-in-singapore,"SINGAPORE - Make family time all the more special with these ideas and activities.
Join: Speak Mandarin Campaign Family Talent CompetitionSign up for the 10th Speak Mandarin Campaign Family Talent Competition, which is for children aged five to 12 and their parents or grandparents.
It is a fun opportunity for your family to practise Mandarin together and you stand to win cash prizes of up to $500 as well.
To help families prepare for the competition, there are virtual workshops where trainers will share performing techniques such as voice projection and stage presence.
You can also watch performances of last year's winning families here.","winning, war, ii, talent, fun, singapore, competition, world, campaign, speak, quest, family, families, win, workshops, kids, mandarin, film",Conflict/Terrorist activities
24,02/2022,"LUHANSK REGION, Ukraine (REUTERS) ",War-weary Ukrainian soldiers in trenches ready to 'make it or break it',https://www.straitstimes.com/world/europe/war-weary-ukrainian-soldiers-in-trenches-ready-to-make-it-or-break-it,"LUHANSK REGION, Ukraine (REUTERS) - A group of Ukrainian soldiers patrol the front line in eastern Ukraine when they suddenly hear the noise of grenades going off in the distance.
This is the contact line of Ukraine's eight-year war against Russian-backed forces that President Volodymyr Zelensky says has claimed 15,000 lives.
Make it or break it, let them attack us or we should attack them to end this uncertainty.
We are all tired of this,"" said Mr Bohdan, a Ukrainian soldier who refused to give his surname for security reasons.
Although the bigger guns have been silent for some time, mortar and rocket-propelled grenade explosions still break the silence over the snow-covered fields.","war, soldiers, uncertainty, ukraine, trenches, bohdan, soldier, region, ukraines, warweary, break, ready, line, ukrainian",Conflict/Terrorist activities
25,02/2022,"It is still possible that the showdown between Russia and the West will not end up with a war in the heart of Europe. Nonetheless, one form of warfare has already gripped the continent: an intense information war in which Western intelligence agencies ",The information war over Ukraine,https://www.straitstimes.com/opinion/global-affairs-the-information-war-over-ukraine,"It is still possible that the showdown between Russia and the West will not end up with a war in the heart of Europe.
Nonetheless, one form of warfare has already gripped the continent: an intense information war in which Western intelligence agencies - principally those of the United States and of Britain - are doing most of the ""shooting"".
Not a week passes by without a new revelation from a US or British official about how Russia is preparing to destabilise Ukraine.","war, ukraine, showdown, warfare, russia, united, western, west, states, information, week",Conflict/Terrorist activities
26,02/2022,MOSCOW (REUTERS) ,Macron tells Putin he seeks to avoid war and build trust,https://www.straitstimes.com/world/europe/macron-tells-putin-he-seeks-to-avoid-war-and-build-trust,"“Together … I’m sure we will get a result, even if it’s not easy,” Macron told a joint news conference with Putin.
Macron had told Mr Putin at the start of talks in the Kremlin on Monday (Feb 7) that he aimed to avoid war and build trust.
Macron told the Russian president he was seeking a ""useful"" response ""that of course allows us to avoid war and to build bricks of trust, stability, visibility"".
Putin, for his part, said Russia and France shared ""a common concern about what is happening in the security sphere in Europe"".
On his arrival, Macron told reporters: ""I'm reasonably optimistic but I don't believe in spontaneous miracles.""","macron, trust, war, build, ukraine, talks, troops, tells, western, putin, seeks, security, avoid, told, moscow, nato",Conflict/Terrorist activities
27,02/2022,KYIV (AFP) ,"After 8 years of war, Ukraine's army a tougher prospect",https://www.straitstimes.com/world/europe/after-8-years-of-war-ukraines-army-a-tougher-prospect,"KYIV (AFP) - When he arrived at the front line as a volunteer to fight Russian-backed separatists in 2014, Mr Pavlo Dolynskiy found Ukraine's army in a desperate state.
""The army had reached the point where it couldn't stand up to the enemy,"" Mr Dolynskiy, who now works at a veterans association, told AFP.
But now, as tensions soar over a massive Russian military buildup on its border, Ukraine's armed forces present a far tougher prospect.
""Now they are the best armed forces that Ukraine has had in 30 years of independence.
The authorities have pledged to ramp up wages for those serving and professionalise the army by ending conscription by 2024.","tougher, war, forces, billion, ukraines, mr, military, prospect, sovietera, best, army, armed, reforms",Conflict/Terrorist activities
28,02/2022,"A teenage girl who periodically transforms into a giant panda is the improbable star of Turning Red, a coming","Disney, Netflix, Apple: Is anyone winning the streaming wars?",https://www.straitstimes.com/opinion/to-the-victors-the-scraps-disney-netflix-apple-is-anyone-winning-the-streaming-wars,"A teenage girl who periodically transforms into a giant panda is the improbable star of Turning Red, a coming-of-age movie from Disney due out next month.
The world's biggest media company, which will celebrate its 100th birthday next year, is no adolescent.
But Disney is going through some awkward changes of its own as it reorganises its business - worth US$260 billion (S$350 billion) - around the barely two-year-old venture of video-streaming.","winning, venture, billion, disney, apple, worth, us260, transforms, worlds, netflix, videostreaming, turning, wars, twoyearold, streaming",Conflict/Terrorist activities
29,02/2022,KYIV/MOSCOW (REUTERS) ,Ukraine crisis: Putin accuses US of trying to lure Russia into war,https://www.straitstimes.com/world/europe/defiant-putin-says-west-has-ignored-russias-security-concerns,"KYIV/MOSCOW (REUTERS) - Russian President Vladimir Putin accused the West on Tuesday (Feb 1) of deliberately creating a scenario designed to lure it into war and ignoring Russia’s security concerns over Ukraine.
Putin described a potential future scenario in which Ukraine was admitted to Nato and then attempted to recapture the Crimea peninsula, territory Russia seized in 2014.
Are we supposed to go to war with the Nato bloc?
Russia has massed more than 100,000 troops on the Ukrainian border, and Western countries say they fear Putin may be planning to invade.
Russia denies it is planning an invasion but has said it could take unspecified military action unless its security demands are met.","war, trying, ukraine, invasion, russia, putin, west, security, minister, lure, russian, state, accuses, crisis, nato",Conflict/Terrorist activities
30,01/2022,WASHINGTON (REUTERS) ,Study faults US military on civilian casualties; Pentagon plans review,https://www.straitstimes.com/world/united-states/study-faults-us-military-on-civilian-casualties-pentagon-plans-review,"WASHINGTON (REUTERS) - A study by the RAND Corporation think-tank released on Thursday (Jan 27) faulted the US military for ""considerable weaknesses"" and inconsistencies in its review of allegations of civilian casualties.
The US military is under intense scrutiny over its procedures to guard against civilian casualties following a high-profile, mistaken drone strike in Kabul on Aug 29 that killed 10 civilians, including seven children.
""DoD is not adequately organised, trained, or equipped to fulfil its current responsibilities for addressing civilian harm,"" the report concluded.
However, a 2018 Joint Staff review found that 58 per cent of civilian casualties identified between 2015 and 2017 came from external sources, RAND said.
The report also noted that investigating civilian casualties often falls to junior personnel ""who do not receive formal training"".","casualties, study, pentagon, weaknesses, harm, report, sources, military, plans, review, faults, rand, civilian, information",Conflict/Terrorist activities
31,01/2022,MOSCOW (REUTERS) ,'We don't want wars': Russia sends less hawkish message on Ukraine,https://www.straitstimes.com/world/europe/we-dont-want-wars-russia-sends-less-hawkish-message-on-ukraine,"Russia has massed tens of thousands of troops near the Ukrainian border as it presses demands for a redrawing of post-Cold War security arrangements in Europe.
The United States and its allies have warned President Vladimir Putin that Russia will face swift and tough economic sanctions if he attacks Ukraine.
They have ruled out acceding to other demands, including that Ukraine must never be allowed to join Nato.
He described the buildup of tens of thousands of Russian troops as ""extraordinary"" and said it could not be explained as an ordinary military exercise or exercises.
Mr Sullivan also said economic sanctions on Russia after an invasion of Ukraine would be just one part of the West’s response.","measures, war, ukraine, dont, sullivan, troops, russia, united, states, sends, hawkish, russian, wars, moscow, message",Conflict/Terrorist activities
32,02/2022,WASHINGTON (NYTIMES) ,Biden calls out Putin's actions - but is he pushing Moscow to war?,https://www.straitstimes.com/world/united-states/biden-calls-out-putins-actions-but-is-he-pushing-moscow-to-war,"The administration has revealed information that could only have been obtained by penetrating, at least to some degree, Russia's military and intelligence systems.
Then the Pentagon encouraged the British to reveal a Russian plan to install a puppet government in the Ukrainian capital, Kyiv.
Each of those revelations was part of a strategy to get ahead of the Russians in an area where Moscow has long excelled: information warfare.
But that approach could provoke Mr Putin at a moment when US intelligence officials believe he has not yet decided whether to invade.
And Mr Biden's communications aides have toned it down a little bit, dropping the word ""imminent"" from their warnings of a Russian invasion.","officials, president, war, actions, invasion, pushing, ukraines, mr, putin, biden, plans, putins, calls, russian, intelligence, moscow, information",Conflict/Terrorist activities
33,01/2022,WASHINGTON (REUTERS) ,Support of Taiwan independence could spark US military conflict with China: Chinese ambassador,https://www.straitstimes.com/asia/east-asia/support-of-taiwan-independence-could-spark-us-military-conflict-with-china-chinese-ambassador,"WASHINGTON (REUTERS) - China and the United States could end up in a military conflict if America encourages Taiwan's independence, Beijing's ambassador to Washington said in a US radio interview broadcast on Friday (Jan 28).
The Taiwan issue is the biggest tinder-box between China and the United States,"" Qin Gang told National Public Radio.
""If the Taiwanese authorities, emboldened by the United States, keep going down the road for independence, it most likely (will) involve China and the United States, the two big countries, in a military conflict,"" he said.
Asked to comment, the US Defence Department said the US remained committed to its ""one China"" policy and its commitments under the US Taiwan Relations Act.
While Chinese officials have warned of military action over Taiwan, it is unusual for them to link it directly to the US.","spark, maintaining, ambassador, conflict, policy, independence, united, china, states, military, washington, taiwan, state, chinese, support",Conflict/Terrorist activities
