,date,location,news title,news source(url),content summary,keywords,class_name
10,01/2021,AUSTIN (REUTERS) ,Eleven US soldiers hospitalised at Texas base after drinking antifreeze,https://www.straitstimes.com/world/united-states/eleven-us-soldiers-hospitalised-at-texas-base-after-ingesting-substance,"AUSTIN (REUTERS) - Eleven soldiers at a US military base in Texas were hospitalised, with two in critical condition, after drinking antifreeze they mistook for alcohol, Army officials said on Friday (Jan 29).
The substance detected in lab results from the sickened soldiers was ethylene glycol, commonly known as antifreeze, the Army said.
Antifreeze ingestion can cause severe kidney damage and death, Army officials said at a news conference at Fort Bliss.
The hospitalised soldiers include one warrant officer, two non-commissioned officers and eight enlisted service members, the Army said.
Fort Bliss is the home to the Army's 1st Armored Division, nicknamed ""Old Ironsides,"" with about 17,000 soldiers.","officials, soldiers, fort, drinking, bliss, base, substance, results, hospitalised, murder, army, texas, antifreeze, training",Pest and disease outbreaks
11,07/2019,MEXICO CITY (REUTERS) ,Reuters photo captures Guatemalan mother begging soldier to let her enter US,https://www.straitstimes.com/world/americas/reuters-photo-captures-guatemalan-mother-begging-soldier-to-let-her-enter-us,"It has thrown into the spotlight the role Mexico's militarised National Guard police force is playing in containing migration, mostly from Central America.
The soldier displayed no overt aggression during the nine-minute encounter with Ms Perez and her son.
He said the soldier did not impede Ms Perez from crossing, but advised her of the dangers of doing so.
An official with the National Guard said the soldier ""invited her to avoid putting herself at risk by crossing the river with a minor"".
In June, Mr Lopez Obrador said the National Guard did not have orders to detain migrants crossing the US border.","national, ms, begging, soldier, guatemalan, border, let, son, mr, migrants, guard, enter, crossing, perez, mother, caught",Pest and disease outbreaks
12,06/2016,"Scores of people turned out for the show: A contest of dancing, lip","Orlando gay club carnage: Pulsing music, strobe lights, then gunfire",https://www.straitstimes.com/world/united-states/orlando-gay-club-carnage-pulsing-music-strobe-lights-then-gunfire,"It was like, bang, bang, bang, bang.""
The management of the Pulse club, grasping the gravity of the situation, quickly posted an emergency warning on its Facebook page.
""Everyone was getting on the floor,"" said Rosie Feba, who was at the club with a friend when the shooting broke out.
The shooting eventually became a hostage situation after the gunman barricaded himself in the club with scores of captive patrons.
Tearful family members gathered outside of Pulse waiting for news of their loved ones, while others gathered at the hospital where the wounded club patrons had been taken.","patrons, shooting, orlando, trying, gunfire, music, gunman, bang, floor, strobe, pulse, pulsing, lights, club, told, gay, carnage",Pest and disease outbreaks
13,06/2020,"RACE 1 (1,650M)

7 Turf Brilliant is worth taking a chance on with an inside gate and the in",Apex can stay on Top,https://www.straitstimes.com/sport/apex-can-stay-on-top,"RACE 1 (1,650M)7 Turf Brilliant is worth taking a chance on with an inside gate and the in-form Karis Teetan aboard.
He's worth taking the chance.
2 Bright Kid won two starts ago before narrowly missing at his latest run for his new trainer Chris So.
He's worth keeping safe.
RACE 6 (1,400M)5 Apex Top closed off nicely last start for fifth over 1,200m.","worth, win, winner, stay, narrowly, hes, gate, best, apex, run, chance, start",Pest and disease outbreaks
14,01/2020,WASHINGTON (NYTIMES) ,7 days in January: How the US and Iran approached the brink of war,https://www.straitstimes.com/world/united-states/7-days-in-january-how-the-us-and-iran-approached-the-brink-of-war,"Waiting at the bottom of the gangway was Abu Mahdi al-Muhandis, an Iraqi official in charge of militias and close to Iran.
The operation that took out Soleimani, commander of the Quds Force of Iran's Revolutionary Guard, propelled the United States to the precipice of war with Iran and plunged the world into seven days of roiling uncertainty.
European leaders, incensed at being kept in the dark, scrambled to keep Iran from escalating.
When the week ended without the war many feared, Trump boasted that he had taken out a US enemy.
Iraqi leaders may expel US forces, accomplishing in death what Soleimani tried and failed to do in life.","trump, war, president, plane, leaders, brink, iraqi, approached, strike, washington, iran, soleimani, days",Pest and disease outbreaks
15,08/2016,"In its 12th edition last year, ISIS' online magazine Dabiq called the JMB a ""champion of Islam"" in Bangladesh. The 14th edition, in April this year, has an interview with a ""Sheikh Abu Ibrahim al",Battle for Bangladesh's soul as Islamic radicals push for power,https://www.straitstimes.com/opinion/battle-for-bangladeshs-soul-as-islamic-radicals-push-for-power,"ISIS LINKS IN BANGLADESHIn 2009, Bangladesh's Daily Star reported agencies finding links between militant Rohingya and the JMB as well as the militant Harkat-ul-Jihad-al-Islami (Huji), which started in Pakistan.
This, and the ISIS propaganda, raises the spectre of a militant backlash to the repression of the Rohingya in Rakhine state.
SECULAR OR ISLAMIC STATEAt stake since, in an often violent winner-takes-all game played out in Bangladesh's polarised domestic politics, have been two competing visions of Bangladesh - as a secular state or an Islamic state under syariah law.
Security analysts see overlapping agendas and a symbiotic relationship between several militant groups and the Jamaat e-Islami.
""Sovereignty in an Islamic state with syariah law belongs only to Allah.","battle, militant, power, bangladesh, war, radicals, south, islamic, bangladeshs, jamaat, groups, push, isis, rohingya, state, soul",Pest and disease outbreaks
16,03/2019,BANGKOK (REUTERS) ,"Crop-damaging armyworms raise growing sense of alarm in Asia, FAO says",https://www.straitstimes.com/asia/crop-damaging-armyworms-raise-growing-sense-of-alarm-in-asia-fao-says,"""Fall armyworms"" are native to the Americas but they have been moving eastwards since 2016, sweeping across Africa, where they caused US$1 billion to US$3 billion (S$1.35 billion to S$4 billion) in damage, before arriving in Asia.
The flying insects arrived in India in July and have since spread to Sri Lanka, Bangladesh, Myanmar, Thailand and China's Yunnan province, according to the UN Food and Agriculture Organisation (FAO).
An FAO meeting will take place in Bangkok from Wednesday to Friday, with officials from affected countries and experts discussing ways to limit armyworm infestations amid a ""growing sense of alarm"".
The FAO said it is working with local authorities and training farmers to manage the pests by crushing egg masses and using biopesticides.
Chemical pesticides are an option but should be carefully considered due to environmental and health damage, it added.","limit, asia, alarm, growing, armyworms, food, raise, agency, billion, feed, fao, damage, ways, sense, meeting, international, experts, cropdamaging",Pest and disease outbreaks
17,02/2019,Trump's warning followed a whirlwind of high,Trump delivers blunt warning to Venezuela military over aid impasse,https://www.straitstimes.com/world/united-states/trump-delivers-blunt-warning-to-venezuela-military-over-aid-impasse,"If the military can be convinced to not stand between the Venezuelan population and the humanitarian aid, he may fall.
One of the shipping containers blocking the bridge into Venezuela is emblazoned with the word ""paz,"" Spanish for ""peace.""
Richard Branson, the British billionaire, has invited a lineup of Latin American musicians to perform an aid concert on Friday night.
Yet no one has explained how the aid will reach Venezuela.
The uncertainty has left some in Venezuela not counting on aid anytime soon.","venezuela, trump, blunt, food, maduro, bridge, border, aid, military, say, impasse, delivers, warning, maduros, opposition",Pest and disease outbreaks
18,02/2019,"Three reports issued last year estimated that the group still had between 20,000 and 30,000 fighters just in Iraq and Syria, where they continue to mount attacks.

One of the women who turned herself in Sunday was surrendering for the second time. The woman, Amal Mohammed al",A desperate exodus from ISIS's final village,https://www.straitstimes.com/world/middle-east/a-desperate-exodus-from-isiss-final-village,"Then one day, she and dozens of other ISIS wives were loaded into trucks and driven into the desert, where they were handed back to the Islamic State.
A schoolgirl from Turkey, the daughter of an ISIS family, was sitting wrapped in a blanket, unable to stand because of her injuries from a mortar round.
And a six-year-old boy was rushed to a first aid station staffed by a group of recently arrived American aid workers.
His pulse is too low,"" warned one of the paramedics, Jason Torlano of Yosemite, California, a member of an aid group called the Free Burma Rangers.
She said that she was from Aleppo and that her husband had been killed in an airstrike, but she denied being part of the Islamic State.","desperate, village, grave, boy, islamic, family, isis, group, aid, exodus, woman, state, final, arrived",Pest and disease outbreaks
19,01/2019,WASHINGTON (NYTIMES) ,"Nancy Pelosi, icon of female power, will reclaim role as Speaker and seal a place in history",https://www.straitstimes.com/world/united-states/nancy-pelosi-icon-of-female-power-will-reclaim-role-as-speaker-and-seal-a-place,"That was in 1984, and Ms Boggs said, ""Darlin', no man would ever think that.
Don't you give anything up"", Ms Pelosi recounted in a recent interview, leaning forward as she mimicked Ms Boggs' Southern accent.
Ms Pelosi knows that this speakership will be defined by how she handles President Donald Trump.
Ms Pelosi has long governed with a touch of gender-consciousness.
This time, Ms Pelosi seems to be casting off maternal imagery.","speakership, pelosi, power, seal, icon, ms, trump, president, role, history, house, place, speaker, nancy, say, reclaim, boggs, women",Pest and disease outbreaks
20,12/2018,BAGHDAD (NYTIMES) ,Baghdad's fortified Green Zone opens to public after 15 years,https://www.straitstimes.com/world/middle-east/baghdads-fortified-green-zone-opens-to-public-after-15-years,"It was a doomed rebranding as the Green Zone became enshrined in books, articles and at least one feature movie, ""Green Zone"" with Matt Damon.
As much as it was fortified and blocked off, the Green Zone remained a target.
""I thought all of the Green Zone would be opened, not just parts of it,"" he said.
Although he was 32, he said, ""I am seeing the Green Zone for the first time in my life.
""I hated the name Green Zone,"" said Mahdi al-Karkhi, head of Iraq's soccer federation.","officials, baghdads, palaces, fortified, 15, walls, opens, reopening, green, military, parliament, neighbourhood, public, baghdad, zone",Pest and disease outbreaks
21,11/2017,SINGAPORE (BLOOMBERG) ,Sea investors look to first earnings since IPO for growth,https://www.straitstimes.com/business/companies-markets/sea-investors-look-to-first-earnings-since-ipo-for-growth,"SINGAPORE (BLOOMBERG) - Sea Ltd pitched itself as an emerging growth company in last month's initial public offering, and investors are about to get their first chance to see if it lives up to the billing.
Sea is counting on growth at the Garena games business to remain strong and fund investment in e-commerce that has led to wider losses.
Analysts are bullish on the stock, with five of the six tracked by Bloomberg recommending buying Sea shares, while Morgan Stanley has the equivalent of a hold.
The e-commerce business makes money from commissions and advertising, while collecting fees from payments.
Sea branched out with a digital payments service called AirPay in 2014 and the mobile shopping business Shopee in 2015.","revenue, bloomberg, look, ecommerce, company, earnings, nov, business, ipo, analysts, cent, investors, growth, sea",Pest and disease outbreaks
22,07/2017,NAYPYITAW (NYTIMES) ,"As US attention wanes in South-east Asia, China woos Myanmar",https://www.straitstimes.com/asia/se-asia/as-us-attention-wanes-in-south-east-asia-china-woos-myanmar,"There, after being introduced to a beaming Suu Kyi, they were wined and dined, and sang rowdy karaoke late into the night.
But the United States did little to build on the new relationship, and now the tables have turned.
""As the United States recedes, Aung San Suu Kyi is relying more and more on China in Myanmar and on the international stage.""
After the Obama administration made big gains in Myanmar, China's president, Xi Jinping, was reported to have asked, ""Who lost Myanmar?""
For all the misgivings among her people about China, Suu Kyi seems impressed with Beijing's power to assist in peace.","asia, southeast, wanes, peace, kyi, woos, myanmars, chinese, china, myanmar, states, suu, chinas, attention, united",Pest and disease outbreaks
