,date,location,news title,news source(url),content summary,keywords,class_name
10,12/2021,SEOUL (REUTERS) ,North Korea to convene rare parliament meeting amid economic crisis,https://www.straitstimes.com/asia/east-asia/north-korea-to-convene-rare-parliament-meeting-amid-economic-crisis,"SEOUL (REUTERS) - North Korea will convene its Parliament on Feb 6 to discuss government budgets and other issues, state media said on Wednesday (Dec 15) as the country faces mounting economic woes.
The decision to convene Parliament came at a plenary meeting of the assembly's standing committee on Tuesday, KCNA said.
The standing committee was overseen by its chairman, Mr Choe Ryong Hae, one of the most powerful officials under country leader Kim Jong Un.
North Korea has not confirmed any Covid-19 cases, but it has closed borders and imposed strict prevention measures, seeing tackling the pandemic as a matter of national survival.
The UN special rapporteur on human rights in North Korea has said that the country's most vulnerable people risk starvation after the country slipped deeper into isolation during the Covid-19 pandemic.","country, standing, states, parliament, rights, budgets, north, committee, covid19, meeting, convene, korea, rare, economic, amid, crisis, kcna",Man-Made Disaster
11,12/2021,WASHINGTON (AFP) ,IMF says chief economist Gita Gopinath taking top leadership role,https://www.straitstimes.com/world/united-states/imf-says-chief-economist-gita-gopinath-taking-top-leadership-role,"WASHINGTON (AFP) - The International Monetary Fund's (IMF) high-profile chief economist Gita Gopinath next month will become the number two official at the Washington-based crisis lender, the fund announced Thursday (Dec 02).
Gopinath will succeed Geoffrey Okamoto as first deputy managing director, serving under IMF chief Kristalina Georgieva - the first time two women have held the top leadership roles.
Georgieva call Gopinath ""the right person at the right time"" to take the leadership role.
""Indeed, her particular skill set - combined with her years of experience at the Fund as Chief Economist - make her uniquely well qualified.""
The economist, who leads the IMF team that produces the closely-watched quarterly World Economic Outlook, became a much more visible figure during the Covid-19 pandemic.","fund, role, chief, taking, university, imf, pandemic, georgieva, right, gopinath, economist, leadership, gita",Man-Made Disaster
12,11/2021,NEW YORK (NYTIMES) ,Wall Street is finally getting access to China. But for how long?,https://www.straitstimes.com/business/economy/wall-street-is-finally-getting-access-to-china-but-for-how-long,"NEW YORK (NYTIMES) - For decades, U.S. banks have been eager to expand their business in China, the world's second-largest economy.
In July, Citigroup became the first foreign bank to win approval to open a custody business in China, essentially acting as a bank for Chinese investment funds.
Thrilled that they no longer have to split profits with local partners for services like underwriting equity deals or providing advice to companies, Wall Street banks are rushing to oblige.
Wall Street banks are gaining ground in China just as a property crisis is brewing, and as its financial system is beginning to reel under the weight of a yearslong debt-fueled corporate boom.
China is easing restrictions on foreign ownership of financial services firms because it agreed to do so as part of a trade agreement with the Trump administration.","street, finally, long, wall, banks, getting, financial, chinese, services, president, access, china, business, banking, trade",Man-Made Disaster
13,11/2021,SINGAPORE ,NUS alumna helped start firm to teach financial literacy,https://www.straitstimes.com/singapore/parenting-education/nus-alumna-helped-start-firm-to-teach-financial-literacy,"SINGAPORE -The 2008 global financial crisis' impact on the lives of her American colleagues and classmates convinced Ms Audrey Joy Tan of the importance of financial education.
""One of my peers had to take on his parents' debt,"" said the 34-year-old co-founder of financial literacy start-up Playmoolah.
It also occurred to her that even in Singapore, young people like her were not taught to go beyond saving or budgeting at school.
Last Friday (Nov 5), Ms Tan was among 17 people to get the NUS Outstanding Young Alumni Award.
Beyond her role as ""chief dreams architect"" at Playmoolah, Ms Tan splits her time between the start-up and helping social entrepreneurs.","start, alumna, young, singapore, helped, ms, literacy, financial, platform, teach, funding, tan, impact, businesses, firm, nus",Man-Made Disaster
14,10/2021,WASHINGTON (REUTERS) ,US regulators unveil blueprint to tackle financial climate risks,https://www.straitstimes.com/world/united-states/us-regulators-unveil-blueprint-to-tackle-financial-climate-risks,"WASHINGTON (REUTERS) - Climate change is an ""emerging threat"" to US financial stability that regulators should address in their everyday work, a top US regulatory panel said on Thursday (Oct 21), a first for the United States which has lagged other wealthy countries on tackling financial climate risks.
It provided a road map for integrating climate risk management into the financial regulatory system.
US regulators, however, have done little to date to tackle climate risks, and the United States lags its peers on the issue.
Biden, a Democrat, has said he wants every government agency to begin incorporating climate risk into their agenda.
One would consist of regulatory staff who will frequently report on efforts to police climate change risks.","states, report, regulators, blueprint, risks, united, tackle, financial, change, trillion, risk, regulatory, climate, unveil",Man-Made Disaster
15,09/2021,In today's fast,Changing life goals? Use digital tools or consult a financial adviser to reduce uncertainty,https://www.straitstimes.com/business/invest/changing-life-goals-use-digital-tools-or-consult-a-financial-adviser-to-reduce,"In today's fast-changing world, which has now been hit by a pandemic, Mr Peter's (not his real name) story is not unique.
He is a good example of someone whose goals have changed over time.
Also, one of Mr Peter's life goals is to travel to space.
The key to being financially ready for every stage of your life lies in planning and starting to save early.
As you progress through life, your goals could evolve, or you may take a longer detour to achieve them.","university, uncertainty, adviser, need, young, peters, difficult, job, digital, consult, financial, life, changing, mr, tools, goals, industry, reduce",Man-Made Disaster
16,10/2021,SINGAPORE (BLOOMBERG) ,Top moneymaker at Deutsche Bank sits in Marina Bay office in Singapore,https://www.straitstimes.com/business/banking/top-money-maker-at-deutsche-bank-sits-in-marina-bay-office-in-singapore,"SINGAPORE (BLOOMBERG) - To find the biggest moneymaker at the rarely moneymaking Deutsche Bank, you need to travel more than 10,200km from Frankfurt to the 18th floor of a glass office tower overlooking the green waters of Marina Bay in Singapore.
His importance underscores how even after years of trying to retreat from volatile businesses, Deutsche Bank has not been able to pull away from activities that pose risks if markets turn.
Under Mr Shah's leadership, Deutsche Bank has cemented its role as one of the world's biggest credit traders.
A vegetarian teetotaller who loves cricket, Mr Shah does not even have a LinkedIn profile.
He joined Deutsche Bank in 1994, initially trading Indian rates and treasury bonds in Mumbai, before eventually becoming head of global credit trading.","global, marina, moneymaker, trading, singapore, head, team, sits, mr, bay, bank, office, deutsche, business, shah, credit",Man-Made Disaster
17,10/2021,SINGAPORE ,Increasing digitalisation the way to recovery in a protracted Covid-19 crisis: WEF Asean poll,https://www.straitstimes.com/asia/increasing-digitalisation-the-way-to-recovery-in-a-protracted-covid-19-crisis-wef-asean-poll,"And many believe they will need to digitalise further to build on incomes and savings in the coming years.
Nearly 86,000 people in six countries were surveyed in July and August for the Asean Digital Generation Survey: Pathway To Asean's Inclusive Digital Transformation And Recovery report.
Eighty-five per cent of the respondents and 87 per cent of the MSME (micro, small and medium enterprise) entrepreneurs surveyed saw digitalisation as the way forward for economic recovery - which many believe will take quite a while.
The results of the survey were released in partnership with The Straits Times at a webinar on Wednesday (Oct 13).
""Beyond its economic impact, many respondents, particularly women, reported declines in social, mental and physical health outcomes during the pandemic.""","digitalisation, crisis, recovery, wef, asean, poll, digital, respondents, covid19, protracted, cent, msme, survey, economic, world, way, increasing",Man-Made Disaster
18,09/2021,SINGAPORE ,1 in 2 S'pore residents say they cannot cope financially in event of illness or job loss: Survey,https://www.straitstimes.com/business/1-in-2-spore-residents-say-they-will-not-cope-financially-in-event-of-illness-or-job-loss,"SINGAPORE - The Covid-19 pandemic has put further strain on Singaporeans' financial planning, with people between 35 and 44 years old greatly affected, a study by Prudential Singapore found.
The first report showed that more than half, or 54 per cent, of Singapore residents surveyed said they would struggle or be unable to meet their financial needs in the event of unexpected illness or job loss.
The study was conducted between May and June, with the participation of 1,218 residents.
The financial decline was greatest among those aged between 35 and 44 (48 per cent) and between 45 and 54 (54 per cent), the report said.
The report also suggested that the pandemic seems to have caused some Singaporeans to adjust their personal financial strategies.","spore, job, impact, residents, study, singaporeans, cent, financially, report, pandemic, event, split, survey, say, singapore, cope, loss, financial, illness, 54",Man-Made Disaster
19,10/2021,"In just one year, spurred by a global pandemic, the world has undergone a dramatic change, marked by widespread and systematic changes to how we live and work.

However, as countries around the globe work towards bringing the virus under control, many are beginning to reimagine a future post the pandemic.

To better understand what this ""post",Five insights to guide Asean's digital generation in a post-pandemic world,https://www.straitstimes.com/opinion/five-insights-to-guide-aseans-digital-generation-in-a-post-pandemic-world,"In just one year, spurred by a global pandemic, the world has undergone a dramatic change, marked by widespread and systematic changes to how we live and work.
However, as countries around the globe work towards bringing the virus under control, many are beginning to reimagine a future post the pandemic.
To better understand what this ""post-pandemic"" world will look like, especially in the context of the Asean region, one of the fastest evolving digital economies in the world, we surveyed 86,000 people from six Asean countries.
This Asean Digital Generation Report is the latest edition of a continuing collaboration between the World Economic Forum and Sea, a Singapore-based global consumer internet company, since 2017.
A long road to the new worldReaching the post-pandemic world will be no easy feat.","nearly, significant, future, world, insights, generation, pandemic, asean, digital, cent, postpandemic, reported, guide, aseans, respondents",Man-Made Disaster
20,09/2021,SINGAPORE ,"Financial resilience and literacy vital, especially in times of crisis: Gan Siow Huang",https://www.straitstimes.com/business/economy/financial-resilience-and-literacy-vital-especially-in-times-of-crisis-gan-siow,"SINGAPORE - Financial resilience and know-how are vital, especially amid the kind of crisis the world is facing now, said Minister of State for Manpower Gan Siow Huang on Friday (Sept 10).
Ms Gan was speaking at an online financial literacy symposium organised by the Citi Foundation and Singapore Management University (SMU).
""Financial literacy is the key building block of financial resilience,"" said Ms Gan.
She pointed to initiatives such as the Citi Foundation-SMU financial literacy programme launched in 2012for young adults as ways to help further this agenda.
SMU president Lily Kong said: ""In view of the pandemic, financial knowledge and skills are now more critical than ever.""","siow, resilient, resilience, pandemic, singapore, especially, young, reserves, programme, literacy, gan, financial, vital, times, huang, ms, crisis",Man-Made Disaster
21,09/2021,KABUL (REUTERS) ,Taliban expands economic team as Afghanistan crisis deepens,https://www.straitstimes.com/asia/south-asia/taliban-expands-economic-team-as-afghanistan-crisis-deepens,"KABUL (REUTERS) - Afghanistan's Taliban government bolstered its economic team on Tuesday (Sept 21), naming a commerce minister and two deputies as the group tries to revive a financial system in shock from the abrupt end to billions of dollars in foreign aid.
Nooruddin Azizi, a businessman from Panjshir province north of Kabul, was named as acting minister of commerce and industry and would start work immediately, Taliban spokesman Zabihullah Mujahid told a news conference.
Azizi joins the acting finance minister and minister for economic affairs, both of whom were announced previously, in a team facing a daunting task.
""We are working day and night on this and on making sure that the economic issue is resolved as soon as possible,"" Mujahid told reporters.
Underlining the economic pressures building on Afghanistan's new government, prices for staples like flour, fuel and rice have risen and long queues are still forming outside banks as they strictly ration withdrawals.","taliban, afghanistans, start, sept, expands, deepens, team, mujahid, kabul, minister, afghanistan, economic, told, crisis",Man-Made Disaster
22,09/2021,BEIRUT (REUTERS) ,Lebanese PM to meet financial adviser Lazard soon over rescue plan,https://www.straitstimes.com/world/middle-east/lebanese-pm-to-meet-financial-adviser-lazard-soon-over-rescue-plan,"BEIRUT (REUTERS) - Prime Minister Najib Mikati will meet with the advisory firm Lazard soon to see how a financial recovery plan it drafted for Lebanon could be developed into a""more realistic"" vision for getting the country out of its crisis, he said on Monday (Sept 27).
A billionaire tycoon, Mikati faces a difficult path to remedying one of the sharpest financial meltdowns of modern times.
Lazard helped the previous government draw up a financial rescue plan that identified losses of some US$90 billion (S$121.9 billion) in the financial system.
""I will not announce anything except if the whole financial recovery plan is complete,"" Mikati told LBCI.
""We have the financial recovery plan, I have asked the company that set it to come to Lebanon and they will come and I will have a meeting with them in the coming days ... to see how we can update this plan"", Mikati said.","mikati, rescue, meet, losses, lebanese, adviser, plan, imf, recovery, lazard, soon, financial, lebanon, seen, lucky, lebanons",Man-Made Disaster
23,10/2021,SINGAPORE ,"Race to zero emissions can spur global economy and Asia plays a key role, says economist",https://www.straitstimes.com/asia/race-to-zero-emissions-can-spur-global-economy-and-asia-plays-a-key-role-says-economist,"That is because Asia's huge appetite for energy is still largely met by using coal, oil and gas.
Asia has several of the world's top greenhouse gas polluters, with China ranking first, India third and Japan fifth.
But that needs to quickly change for a region that is also one of the most vulnerable to the impacts of climate change, such as rising sea levels, floods, storms and crippling droughts.
Third is to underline that renewables are out-competing fossil fuels.
Prof Stern said access to low-cost finance for developing nations in Asia, and elsewhere, is vital.","plays, fuels, fossil, spur, climate, zero, change, emissions, energy, way, economy, economist, key, global, role, race, stern, region, growth, asia",Man-Made Disaster
24,10/2021,SEOUL(REUTERS) ,No Squid Game: South Korea's real-life debt trap,https://www.straitstimes.com/asia/east-asia/no-squid-game-south-koreas-real-life-debt-trap,"SEOUL(REUTERS) - Many small business owners in South Korea recognise themselves in the cash-strapped characters of the wildly popular Netflix drama Squid Game, who vie desperately for a chance to win US$38 million (S$51 million), exposing a debt trap that is all too familiar.
""All I wanted was chances to repay debt, but banks don't let you make money,"" added Ms Yu, who feels trapped in an unforgiving life-long ordeal, just like the 456 game show contestants of the Squid Game.
""In the United States, corporate debt is more separated from personal debt.""
""Due to traditional practices in the banking industry, business owners in South Korea face high likelihood of taking the debt burden from the business they run,"" said bankruptcy judge Ahn Byung-wook.
Applicants for business loans who have poor credit ratings or a history of default need guarantees from state-run financial institutions in South Korea.","owners, yu, koreas, debt, reallife, loans, ms, south, game, squid, trap, korea, business, small, personal",Man-Made Disaster
25,09/2021,"Successful businessman John Lim (not his real name) ​​had jointly owned a software company specialising in logistics with two partners.

The 70",Start planning soon to achieve financial independence,https://www.straitstimes.com/business/invest/start-planning-soon-to-achieve-financial-independence,"Successful businessman John Lim (not his real name) ​​had jointly owned a software company specialising in logistics with two partners.
With longevity in mind, the couple would need to provide for their expenses for, possibly, another 30 to 40 years.
​What to consider when making investment decisionsHaving a long-term view is critical when deciding on investments.
Hence the need to continue tracking one's investments, and make adjustments if warranted.
More than a year on, the Covid-19 outbreak continues to present challenges for people and the global economy.","start, planning, need, john, achieve, working, soon, work, financial, investments, mr, investment, yearswhat, tracking, lim, independence",Man-Made Disaster
26,10/2021,BANGKOK ,Singapore has 'significant financial leverage' over Myanmar military regime: US official,https://www.straitstimes.com/asia/se-asia/singapore-has-significant-financial-leverage-over-myanmar-military-regime-us-official,"BANGKOK - Singapore has a very important role to play in addressing Myanmar's political crisis, given its ""significant financial leverage"" over the Myanmar military regime, said a senior United States official on Thursday (Oct 21) during a trip to South-east Asia.
US State Department counsellor Derek Chollet was speaking to reporters in a telephone briefing from Jakarta.
Earlier this week, he was in Thailand and Singapore.","trip, states, military, significant, leverage, state, singapore, official, myanmar, united, financial, telephone, week, southeast, thailand, speaking, regime",Man-Made Disaster
27,09/2021,HONG KONG (REUTERS) ,How China Evergrande's debt troubles pose a systemic risk,https://www.straitstimes.com/asia/east-asia/how-china-evergrandes-debt-troubles-pose-a-systemic-risk,"Founded in 1996 by chairman Hui Ka Yan in Guangzhou, Evergrande is China's second-largest property developer with US$110 billion (S$149 billion) in sales last year.
The company listed in Hong Kong in 2009, helping it grow its asset size to US$355 billion today.
With sales growth slowing in recent years, Evergrande has branched into businesses such as electric cars, football, insurance and bottled water.
Evergrande accelerated its debt-reduction efforts last year after regulators introduced caps on three debt ratios, dubbed the ""three red lines"" policy.
BlackRock, UBS Group, HSBC Holdings and Ashmore Group, a London-based money manager that specialises in buying emerging-market debt, are among Evergrande's biggest debtors, according to Bloomberg.","evergrande, debt, troubles, group, unit, systemic, support, sold, evergrandes, commercial, kong, risk, billion, worried, china, pose, hong",Man-Made Disaster
28,09/2021,HONG KONG (BLOOMBERG) ,China injects $25 billion into banking system during Evergrande crisis,https://www.straitstimes.com/business/economy/china-injects-25-billion-into-banking-system-during-evergrande-crisis,"HONG KONG (BLOOMBERG) - China's central bank boosted its gross injection of short-term cash into the financial system after concern over a debt crisis at China Evergrande Group roiled global markets.
The People's Bank of China (PBOC) pumped 120 billion yuan (S$25 billion) into the banking system through reverse repurchase agreements, resulting in a net injection of 90 billion yuan.
Still, many analysts - including those at Citigroup, Barclays and UBS Group - say the Evergrande crisis isn't likely to become a Chinese version of the Lehman collapse.
Simply boosting liquidity will not be enough to solve the Evergrande crisis by itself, said Mr Ding Shuang, chief economist for Greater China and North Asia at Standard Chartered in Hong Kong.
""China's bottom line is that it won't allow the Evergrande issue to turn into a full-fledged financial crisis or let it trigger any systemic risks.""","injects, evergrande, system, injection, interest, bank, billion, liquidity, yuan, 25, property, china, banking, crisis",Man-Made Disaster
29,10/2021,YANGON (REUTERS) ,Myanmar's economic crisis fuels underground currency trading,https://www.straitstimes.com/asia/se-asia/myanmars-economic-crisis-fuels-underground-currency-trading,"The fragility of the financial system was further exposed this week when the kyat currency sank to new lows after the central bank gave up on attempts to prop it up.
Many licensed money exchanges and gold shops shut their doors in the turmoil that followed.
Life is difficult with a one-year-old child,"" she said, noting how her household spending on food had doubled.
The group appears to have been taken down in recent days, though at least one other site has emerged to fill its place.
Central bank officials did not respond to requests for comment.","taken, facebook, trading, underground, fuels, groups, kyat, yangon, system, central, currency, myanmar, bank, week, myanmars, economic, crisis",Man-Made Disaster
30,09/2021,NAYPYIDAW (REUTERS) ,Myanmar currency drops 60 per cent in weeks as economy tanks after February coup,https://www.straitstimes.com/asia/se-asia/myanmar-currency-drops-60-per-cent-in-weeks-as-economy-tanks-after-february-coup,"NAYPYIDAW (REUTERS) - Myanmar's currency has lost more than 60 per cent of its value since the beginning of September, driving up food and fuel prices in an economy that has tanked since a military coup eight months ago.
""This will rattle the generals as they are quite obsessed with the kyat rate as a broader barometer of the economy, and therefore a reflection on them,"" Mr Richard Horsey, a Myanmar expert at the International Crisis Group, said.
The shortage of dollars has become so bad that some money changers have pulled down their shutters.
""Due to the currency price instability at the moment... all Northern Breeze Exchange Service branches are temporarily closed,"" the money changer said on Facebook.
""The worse the political situation is, the worse the currency rate will be,"" said a senior executive at a Myanmar bank, who declined to be identified.","economy, sept, months, coup, 60, kyat, money, rate, myanmar, tanks, currency, gold, cent, bank, drops, weeks",Man-Made Disaster
31,08/2021,WASHINGTON (NYTIMES) ,Trump ordered to give some financial records to US Congress,https://www.straitstimes.com/world/united-states/trump-ordered-to-give-some-financial-records-to-us-congress,"But in his 53-page opinion, the judge, Amit P. Mehta of the US District Court for the District of Columbia, also ruled that the House Committee on Oversight and Reform was not entitled to other financial records covering years before Trump took office.
""This court previously allowed the committee's demand for (former) president Trump's financial records to proceed without qualification,"" Mehta wrote.
Mehta split the records the committee has been seeking into three categories, granting some but rejecting others.
One category was financial data about the government's leasing of the Old Post Office in Washington to Trump's organisation for a hotel in 2013.
Noting that Trump chose not to divest from that lease when he became president, Mehta ruled that Congress could see the information from both before Trump became president and while he was in office.","ordered, court, ruled, congress, records, trump, financial, trumps, mehta, house, office, president",Man-Made Disaster
32,08/2021,KUALA LUMPUR ,Malaysia's fiscal deficit to rise to level seen during global financial crisis,https://www.straitstimes.com/asia/se-asia/malaysias-fiscal-deficit-to-rise-to-level-seen-during-global-financial-crisis,"KUALA LUMPUR - Malaysia's fiscal deficit for 2021 should hit a level similar to that seen during the global financial crisis more than a decade ago, according to the government's first-ever pre-budget statement.
The deficit reached 6.7 per cent during the 2008-2009 global financial crisis.
The health and economic crisis ultimately led to a change in government.
Malaysia's GDP growth shrank by 5.6 per cent in 2020, the worst contraction since the 1998 Asian financial crisis.
Have a question for Malaysia's Finance Minister Tengku Zafrul Aziz?","global, rise, economy, deficit, fiscal, malaysias, financial, level, cent, seen, prebudget, minister, economic, finance, crisis, covid19",Man-Made Disaster
33,10/2021,NEW DELHI (BLOOMBERG) ,Coal crisis leaves India with few options to avoid power crunch,https://www.straitstimes.com/asia/south-asia/coal-crisis-leaves-india-with-few-options-to-avoid-power-crunch,"Power Minister Raj Kumar Singh has warned that the nation could be handling a supply squeeze for as long as six months.
While shortages of coal in China, and that nation's power crunch, have commanded most attention, it's India that's facing a potentially worsening scenario.
Deliveries to power plants are currently short by between 60,000 and 80,000 tonnes a day, according to Anil Kumar Jain, India's coal secretary.
While coal stockpiles at power plants are perilously low, it remains unlikely the operations will completely run out of fuel.
The country meets around three-quarters of power demand with locally produced coal, and much of the rest is imported from countries including Indonesia, South Africa and Australia.","fuel, coal, indias, power, india, supply, demand, supplies, options, leaves, avoid, tonnes, plants, crisis, crunch",Man-Made Disaster
