,date,location,news title,news source(url),content summary,keywords,class_name
11,01/2018,"And together, we are building a safe, strong and proud America.

Since the election, we have created 2.4 million new jobs, including 200,000 new jobs in manufacturing alone. After years of wage stagnation, we are finally seeing rising wages.

Unemployment claims have hit a 45",Trump's State of the Union address: Full speech,https://www.straitstimes.com/world/united-states/trumps-state-of-the-union-address-full-speech,"All of us, together, as one team, one people, and one American family.
We all share the same home, the same heart, the same destiny, and the same great American flag.
And we will do it with American heart, American hands and American grit.
CJ: Great work.
And it is the people who are making America great again.","speech, tonight, country, america, tax, great, congress, american, family, work, state, americans, trumps, address, union",Severe weather disruptions
12,06/2016,"When she was a young girl, Ms Gadis Widiyati Riyadi was told by her father to pick up more feminine hobbies such as sewing. But her heart was in kites.

""My father was very against kite flying, as he thought that kites were meant to be toys for boys and not girls,"" said Ms Widiyati.

She obeyed her father and learnt sewing, but she never gave up on her first love. In fact, sewing made her even more interested in kite making.

Her skill with needle and thread come in handy for making kites of all shapes and sizes.

Ms Widiyati, now 55, has been flying and making kites since she was 10 years old. ""I first started making basic kites such as diamond and traditional Malay kites when I was young,"" she said.

Her love for flying and making kites has also become a family passion, with her husband and three grown",Kites widen her horizons,https://www.straitstimes.com/singapore/kites-widen-her-horizons,"""My father was very against kite flying, as he thought that kites were meant to be toys for boys and not girls,"" said Ms Widiyati.
Her skill with needle and thread come in handy for making kites of all shapes and sizes.
Ms Widiyati, now 55, has been flying and making kites since she was 10 years old.
""I first started making basic kites such as diamond and traditional Malay kites when I was young,"" she said.
Her love for flying and making kites has also become a family passion, with her husband and three grown-up children all into the hobby.","ms, young, kites, horizons, making, sewing, father, widiyati, flying, love, widen, kite",Severe weather disruptions
13,12/2016,"Who: Singaporean sisters Rhonda Wong, 31, and Race Wong, 34, chief executive officer and chief operating officer respectively of Ohmyhome, an online real",Relaxed in quaint Dalat,https://www.straitstimes.com/lifestyle/travel/relaxed-in-quaint-dalat,"Favourite destination: Dalat, VietnamWhy: Located in southern Vietnam's Central Highlands, Dalat is surrounded by clear lakes, forested hills and waterfalls.
It was developed as a resort destination by the French in the early 1900s and French colonial villas still fill the landscape.
Favourite hotelWe've stayed at the five-star Dalat Palace Heritage Hotel (www.royaldl.com/index.php/en) and Terracotta Hotel & Resort (www.terracottaresort.com).
The Dalat Palace is a French colonial hotel with good food and service and it takes you back in time with its classic, heritage style and old-fashioned charm.
Favourite spot to relaxWe love The Dalat at 1200, a country club with an 18-hole Stadium Championship Course and upcoming villas and resort residences.","glass, property, french, quaint, pagoda, resort, lot, temple, hotel, relaxed, inside, dalat",Severe weather disruptions
14,01/2017,"""So we don't have to make it too big, but it's not that difficult. It's not that I say there's no chance until Tuesday to make a real turn.

""Somebody asked me a second ago if this is the lowest point of my Liverpool time until now. I don't know. But if it is, it's the perfect point to turn because it's not possible to go lower.""

After Liverpool's 1",Football: Wounded Reds must win against Chelsea,https://www.straitstimes.com/sport/football/wounded-reds-must-win,"""Somebody asked me a second ago if this is the lowest point of my Liverpool time until now.
But if it is, it's the perfect point to turn because it's not possible to go lower.""
A loss to Chelsea would make it four home defeats in a row, a sequence not seen at Merseyside since 1923.
Of course, we believe we can win titles under this manager and I signed because the manager is a winner,"" said playmaker Philippe Coutinho, who extended his contract until 2022.
Liverpool have doubts over right-back Nathaniel Clyne, who has missed two games with an abdominal injury, and his England team-mate Adam Lallana.","reds, chelsea, point, titles, win, second, signed, wounded, west, missed, team, liverpool, football",Severe weather disruptions
15,06/2017,"The 10 seconds matter because they are a glimpse into the fastidious athlete behind the fast smile, short hair and appealing manner. It tells you she’s intense, it tells you she’s driven, the sort of athlete who once would hit a strike in practice and ask her coach, “What’s wrong with that shot?” It’s why she’s 27 and a gold medallist at the 2015 World Women’s Bowling Championship, the 2015 SEA Games, the 2014 Asian Games and the 2012 QubicaAMF Bowling World Cup and if you add it all up it can be reduced to a single word.

Great.

Ng is telling me about the 10 seconds and raising her voice. She has to because we’re at the 38",Ready to strike,https://www.straitstimes.com/sport/ready-to-strike,"The 10 seconds matter because they are a glimpse into the fastidious athlete behind the fast smile, short hair and appealing manner.
A schools event is under way and as a fusillade of balls collide with pine-wood pins they create a clattering music.
She is tucked away at the end of the alley where the national team usually train, a solitary figure wearing red, dressed in resolve, accompanied by women’s team coach Jason Yeong-Nathan and working with Cats.
This is the Computer Aided Tracking System, that looks like something invented by Nasa, which tells Ng her launch speed and launch angle and revolutions.
To every ancient sporting art now comes the statistical embrace of modern science.","womens, team, world, tells, launch, strike, games, sort, shes, ready, seconds, bowling",Severe weather disruptions
16,11/2016,"And we had 31,000 people, 17,000 or 18,000 inside and the rest outside. This massive place in Grand Rapids, I guess. And it was an incredible thing. And I left saying: 'How do we lose Michigan? I don't think we can lose Michigan.' And the reason I did that, it was set up only a little while before ",Donald Trump's interview with the New York Times: Full transcript,https://www.straitstimes.com/world/united-states/donald-trumps-interview-with-the-new-york-times-full-transcript,"I don't know where they were four years ago, and where they were for Romney and McCain and all of the other people that ran, so I just don't know, I had nothing to compare it to.
It's very, very divided, and I'm going to work very hard to bring the country together.
I have some great, great, very successful golf courses.
SULZBERGER: So, I, with apologies, I'm going to go to our CEO, Mark Thompson, for the last, last question.
I will say, The Times is, it's a great, great American jewel.","think, dont, really, donald, great, things, york, say, lot, know, interview, going, im, trumps, transcript, times",Severe weather disruptions
17,07/2020,"BETHESDA, MARYLAND (REUTERS) ",Coronavirus: Trump seen wearing face mask in public for first time,https://www.straitstimes.com/world/united-states/coronavirus-trump-dons-mask-for-first-time-in-public-for-visit-to-military,"BETHESDA, MARYLAND (REUTERS) - United States President Donald Trump, who has avoided wearing a mask in public even as the coronavirus pandemic spread, donned one on Saturday (July 11) at a military medical facility outside Washington where he was to meet with wounded soldiers and front-line healthcare workers.
The visit to Walter Reed National Military Medical Centre marked Mr Trump's first public appearance with a face covering since the virus began sweeping across the US earlier this year.
Mr Trump had previously refused to wear a mask in public or ask other Americans to do so, saying it was a personal choice, although he had said he would if he was in a crowd and could not maintain distance from others.
At the medical facility, Mr Trump walked by media gathered for a carefully staged photo opportunity wearing a navy blue mask emblazoned with a presidential seal embossed in gold.
Even as other officials in his administration called for the use of masks and social distancing, Mr Trump, who faces re-election in November, pressured states to reopen closed economies.","trump, wearing, mask, wear, coronavirus, mr, medical, visit, virus, walter, public, face, seen",Severe weather disruptions
18,12/2019,"The city skyline dazzled in the background as the Standard Chartered Singapore Marathon (SCSM) participants made their way across 42.195km of tarmac last night.

But, on the first evening edition of the annual running event, the performances of some of the elite athletes could hardly be deemed sparkling.

Kenya's Joshua Kipkorir breasted the tape at The Float @ Marina Bay in 2hr 19min 13sec to retain his Men's Open title ",Standard Chartered Singapore Marathon 2019: Kenyans rule in the night heat,https://www.straitstimes.com/sport/kenyans-rule-in-the-night-heat,"The city skyline dazzled in the background as the Standard Chartered Singapore Marathon (SCSM) participants made their way across 42.195km of tarmac last night.
But, on the first evening edition of the annual running event, the performances of some of the elite athletes could hardly be deemed sparkling.
Uganda's Munyo Solomon Mutai was second (2:19:46) and Bahrain's Benson Seurei (2:20:25) third.
Unlike the previous editions when the marathon began before dawn - last year's start time was 4.30am - this year's race flagged off at 6.05pm at the F1 Pit Building.
""We also expected it to rain - this being Singapore and being the monsoon season - and the clouds gathered but it never did,"" said Soh, 28.","winning, kenyans, standard, yearwe, singapore, rule, yong, yearugandas, wins, 2019, second, soh, heat, chartered, scsm, marathon, night",Severe weather disruptions
19,06/2019,"Engine choices in the Coupe, S Coupe and Turbo are identical to the Cayenne SUV line",Verve at first sight: Porsche's new Cayenne Coupe,https://www.straitstimes.com/lifestyle/motoring/verve-at-first-sight,"Engine choices in the Coupe, S Coupe and Turbo are identical to the Cayenne SUV line-up, which means 335hp from a turbo V6 in the base Coupe, 434hp from a twin-turbo V6 in the S Coupe, and 542hp from a twin-turbo V8 in the Turbo Coupe.
A hybrid Coupe, similar to the Cayenne e-Hybrid, is on the way.
On tight country roads, the Coupe does not feel very different from the standard Cayenne.
As impressive as it may be, should you consider the Cayenne Coupe?
The Cayenne Coupe will appeal to those who find coupe variants of SUVs - such as those by BMW and Mercedes-Benz - more attractive, and are willing to forgo some function for form.","vectoring, verve, coupe, car, s, cayenne, v6, twinturbo, cars, turbo, porsches, sight, wheel",Severe weather disruptions
20,06/2016,BAKU (REUTERS) ,Motor racing: Baku F1 circuit makes changes to kerbs and pit lane after first day of practice,https://www.straitstimes.com/sport/formula-one/motor-racing-baku-f1-circuit-makes-changes-to-kerbs-and-pit-lane-after-first-day,"BAKU (REUTERS) - Track workers laboured through the night to make changes to the Baku street circuit, which hosts Azerbaijan's first Formula One race on Sunday, after problems with kerb plates lifting in practice.
Race director Charlie Whiting told Reuters on Saturday that the white lines marking the pit lane entry and exit had also been repainted to improve safety.
""Just the lines, that's all, to keep the drivers slightly further left so that there's no misunderstanding if two cars are following and the front one wants to come in,"" he said of the entry.
Whiting said there had been no change in the point at which drivers had to slow.
The pit exit had been made ""a little easier because it was a bit tight at the corner"", he added.","point, plates, racing, theres, practice, kerbs, drivers, day, lane, f1, motor, slightly, straight, circuit, whiting, pit, baku, problems, makes",Severe weather disruptions
21,06/2016,The Centre teemed with activity Monday as volunteers arranged appointments for people who need counseling after the carnage and took delivery of supplies ,Orlando gay men angry they can't donate blood after massacre,https://www.straitstimes.com/world/united-states/orlando-gay-men-angry-they-cant-donate-blood-after-massacre,"Callen said he could not donate blood because he has been HIV-positive for nearly seven years.
""When the Twin Towers fell, we had a whole bunch of the gay community that wanted to rally and go and give blood.
The government restriction on gay men giving blood used to be even tougher.
Domenico said it was a joy to see so many straight people turning out to donate blood.
On Sunday alone, it was 3,500 people across OneBlood's network, said Michaels, compared to 1,000 on a regular day.","michaels, orlando, cant, network, rule, blood, straight, donate, men, small, seven, massacre, used, pulse, angry, gay",Severe weather disruptions
22,05/2018,SINGAPORE ,"Sesame Street-themed activities, Europe cardboard exhibition at Changi Airport T3 for June holidays",https://www.straitstimes.com/lifestyle/sesame-street-themed-activities-europe-cardboard-exhibition-at-changi-airport-t3-for-june,"SINGAPORE - There is no need to ask how to get to Sesame Street this June, for the beloved children's show will be making an appearance at Changi Airport during the school holidays.
Parents and children can also expect to see cardboard replicas of European landmarks, including those from Berlin, Budapest, Moscow, Prague and Warsaw.
It will be Singapore's ""largest"" cardboard art installation, measuring 21m by 19m, said Changi Airport Group in a statement on Friday (May 25).
Other activities lined up at the T3 Departure Hall include bobsleigh rides, inspired by the Bobsleigh Track in Prague.
Two routes will be available - a 17m straight slide elevated at 1.8m, and a 30m winding slide.","holidays, making, changi, win, sesame, activities, exhibition, winding, airport, slide, t3, europe, including, bobsleigh, streetthemed, cardboard",Severe weather disruptions
23,04/2018,(WASHINGTON POST) ,Yes you can use salted butter in bakes,https://www.straitstimes.com/lifestyle/food/yes-you-can-use-salted-butter-in-bakes,"""For centuries, really, butter was three to four times saltier than our salted butter because it was used as a preservative,"" Elaine Khosrova told me.
Julia Child's Mastering The Art Of French Cooking is where I found one of the earliest references to unsalted butter in an American cookbook: ""Except for cake frostings and certain desserts for which have specified unsalted butter, American salted and French butter are interchangeable in cooking.""
Tom Balmer, executive director of the American Butter Institute, quoted similar figures, but said that when it comes to bulk sales, unsalted butter sells more.
In this particular recipe, though, she recognizes the ""depth of flavor"" salted butter creates, especially with so few ingredients involved.
In a more complicated baked good with multiple layers of flavor, the subtlety of salted butter might go undetected.","butter, bakes, dough, salt, yes, unsalted, bowl, flour, salted, sugar, baking, g",Severe weather disruptions
24,11/2016,"From a booming reggae performance to a quiet disco, from daredevil tightrope",Tightrope act across the waters the highlight of Singapore River Festival,https://www.straitstimes.com/lifestyle/river-of-life,"The annual event aims to set the three quays along the Singapore River - Boat Quay, Clarke Quay and Robertson Quay - abuzz with performances and activities .
Most activities in the Singapore River Festival, staged to the tune of more than half a million dollars, are free, but some require online registration.
Organised by Singapore River One, the place manager for the precinct, the festival attracted more than 100,000 visitors last year despite the haze.
• More details at www.srf.sgLovers on a tightropeTwo lovers will dance on a tightrope over the Singapore River tonight.
This is Crossings, the highlight act of this year's Singapore River Festival and the first time a tightrope has been set up over the river.","quay, river, waters, visitors, tonight, singapore, festival, activities, highlight, tightrope, clarke, tomorrow, act",Severe weather disruptions
25,07/2016,With crocodile,Down Under the radar,https://www.straitstimes.com/lifestyle/travel/down-under-the-radar,"Yet tourism to its national parks is the main industry here and many visitors fly to Darwin, the state's capital, to visit Kakadu National Park.
Arnhem Land boasts beautiful and diverse scenery such as fertile rainforests, savannah woodlands, rugged coastlines and beautiful beaches.
In addition to the wildlife encounters, Arnhem Land offers an authentic indigenous experience.
The eastern side of Arnhem Land is known for its long stretches of white sand beaches and crystal- clear, azure waters.
ULURU-KATA TJUTA NATIONAL PARKThe Northern Territory is also the home of Australia's most recognis- able natural landmark, Uluru, or Ayers Rock, a 348m-tall sandstone monolith in Uluru-Kata Tjuta National Park.","national, arnhem, area, visitors, aboriginal, radar, land, uluru, rock, tjuta, kakadu",Severe weather disruptions
26,06/2017,"WASHINGTON • This was serious business, former Federal Bureau of Investigation (FBI) director James Comey testifying before Congress. But it was also a grand opportunity for the kind of televised stagecraft that the Washington establishment secretly adores.

Boy oh boy, did the folks on Capitol Hill look spit",Washington's great fashion show,https://www.straitstimes.com/lifestyle/entertainment/washingtons-great-fashion-show,"Boy oh boy, did the folks on Capitol Hill look spit-shined and polished for the question-and- maybe-answer session with Mr Comey as it was carried live on every major network.
But he was clean-shaven for the occasion of grilling Mr Comey - the better for viewers to see his jaw clench in the nation's service.
Democratic Senator Ron Wyden of Oregon was suited up as well, but he was swathed in so many clashing shades of blue - tie, shirt, suit - that he resembled a Portlandia caricature.
But there was no one at the Comey hearing who was more pristinely attired than Mr Comey himself - all 2m of him.
Mr Comey was the consummate G-Man (FBI agent) in his black suit and pristine white shirt with its barrel cuffs and point collar.","white, serious, great, comey, suit, mr, washingtons, seersucker, pin, senator, fashion, tie, shirt",Severe weather disruptions
27,12/2016,"The book is a tall tale and a tribute to Chabon's grandparents and their generation, who weathered the Great Depression, fought in World War II and launched humans into outer space.

A not",Dying man tells tales,https://www.straitstimes.com/lifestyle/arts/dying-man-tells-tales,"A not-quite memoir might sound like an unnecessary gimmick, but the twin threads of fact and fiction serve the story well.
Mike's unnamed grandfather paints himself as a larger-than-life figure: a man whose first sexual encounter was with a bearded lady, and who, faced with a bow-carrying Nazi, grabs an arrow shot at him in mid-flight.
His final years in a Florida retirement community are equally dramatic as he sets out to capture a pet-eating python.
But, over the course of his life, he discovers that there is more to both than meets the eye.
When a psychiatrist offers this tantalising tidbit, Mike's grandfather, however, refuses to find out about his wife's secret past.","tale, young, tales, war, wife, life, grandfather, tells, book, dying, unnamed, man, tell, moonglow",Severe weather disruptions
28,09/2021,NEW YORK (NYTIMES) ,Ancient footprints push back date of human arrival in the Americas,https://www.straitstimes.com/world/united-states/ancient-footprints-re-write-humanitys-history-in-the-americas,"Researchers who have argued for such an early arrival hailed the new study as firm proof.
For decades, many archaeologists have maintained that humans spread across North and South America only at the end of the last ice age.
They pointed to the oldest known tools, including spear tips, scrapers and needles, dating back about 13,000 years.
Last year, Ardelean and his colleagues published a report of stone tools in a mountain cave in Mexico dating back 26,000 years.
Together, they have found thousands of human footprints across 80,000 acres of the park.","university, scientists, study, dating, america, tools, humans, ice, human, footprints, push, mexico, arrival, americas, ancient, date",Severe weather disruptions
29,02/2021,"RACE 1 (1,200M)

11 Who's Horse is better than his record suggests. The soft gate could spark significant improvement if he plans to roll forward under Ruan Maia, who is making his Hong Kong debut.

4 Iron King is another who is better than his recent record suggests. He trialled well and appears capable of turning his form around.

3 Regency Poet rarely runs a bad race, but is still winless. With luck, he can strike.

10 Alloy Star is next best.

RACE 2 (1,000M)

5 Cordyceps Two caught the eye in a recent trial down the straight, crossing the line third with relative ease. He can make his presence felt on debut.

4 Amazing Rocky gets the stand",Maia can score first-up,https://www.straitstimes.com/sport/maia-can-score-first-up,"The soft gate could spark significant improvement if he plans to roll forward under Ruan Maia, who is making his Hong Kong debut.
RACE 2 (1,000M)5 Cordyceps Two caught the eye in a recent trial down the straight, crossing the line third with relative ease.
2 Seven Heavens mixes his form but is capable of scoring any time, especially down the straight.
3 The Anomaly could not have been more impressive on debut, winning with ease at Happy Valley.
RACE 7 (1,800M)2 Charity Fun could not have been more impressive when winning last start.","capable, winning, run, form, firstup, debut, win, maia, race, gate, score, rarely, start",Severe weather disruptions
30,10/2021,WELLINGTON (REUTERS) ,"New Zealand ends ultra-low interest rates, signals more hikes",https://www.straitstimes.com/business/economy/new-zealand-ends-ultra-low-interest-rates-signals-more-hikes,"WELLINGTON (REUTERS) - New Zealand's central bank on Wednesday (Oct 6) hiked interest rates for the first time in seven years and signalled further tightening to come, as it looks to get on top of inflationary pressures and cool its red-hot housing market.
The increase in the cash rate to 0.5 per cent by the Reserve Bank of New Zealand (RBNZ) had been forecast by all 20 economists polled by Reuters.
In neighbouring Australia, the central bank held interest rates at a record low 0.1 per cent for the 11th straight month on Tuesday.
But with its borders still shut, labour and goods shortages are pushing up inflation, as well as contributing to a surging property market, which has been driven by ultra-low interest rates.
New Zealand had stayed largely virus-free until an outbreak of the highly infectious Delta strain in August led to a snap lockdown.","rates, inflation, interest, lockdown, hikes, rbnz, bank, signals, cent, expected, ultralow, rate, ends, central, zealand",Severe weather disruptions
31,08/2021,"DAQIAO, CHINA (AFP) ","With drones and bananas, China coaxes wayward elephants home",https://www.straitstimes.com/asia/east-asia/with-drones-and-bananas-china-coaxes-wayward-elephants-home,"So goes the routine welcome ceremony for China's wayward herd of 14 wild elephants, whose wandering ways have sparked an unusual operation aimed at steering them home across steep, winding and often populated terrain.
It's the furthest north that China's wild Asian elephants have travelled in recorded times, said Mr Yang Xiangyu, a task force leader.
Alarmed officials formed the task force in May, as the elephants neared Kunming, the regional capital.
Once through, their new location is plotted, the weary task force redeploys and the circus resumes the following dusk.
A mature female leads, always finding the best path towards food and water or the safest point across a stream, Mr Yang said.","wayward, elephants, village, coaxes, wild, drones, yang, preferably, mr, china, yunnan, task, bananas, force, near",Severe weather disruptions
