,date,location,news title,news source(url),content summary,keywords,class_name
10,NA,"Your Browser is not allowed to access this page. Supporting Browsers: Chrome, Firefox, Safari, Edge or IE 11",Interactive: Signs of the times,https://www.straitstimes.com/singapore/interactive-signs-of-the-times,"Your Browser is not allowed to access this page.
Supporting Browsers: Chrome, Firefox, Safari, Edge or IE 11.","times, edge, browsers, firefox, signs, allowed, page, safari, access, browser, chrome, supporting",Human health crises
11,02/2022,LONDON (BLOOMBERG) ,The era of Covid-19 pandemic restrictions is fast coming to an end,https://www.straitstimes.com/world/europe/the-era-of-covid-19-pandemic-restrictions-is-fast-coming-to-an-end,"LONDON (BLOOMBERG) - The era of coronavirus restrictions is fading away, but that doesn't mean Covid-19 is gone.
Governments are racing to scrap the last remaining pandemic measures, eager to reset the world after two years of dramatic upheaval.
Dr Soumya Swaminathan, chief scientist at the World Health Organisation, says it's ""foolish"" now to drop all precautions.
The most severe measures - economically crippling lockdowns - pushed businesses under water, workers out of jobs and triggered massive government borrowing to shore up economies.
UK Prime Minister Boris Johnson accelerated easing plans this week, announcing that England's final curbs would end later in February.","end, world, measures, era, restrictions, coming, health, pandemic, week, severe, covid19, science, fast, politics, swaminathan",Human health crises
12,02/2022,SINGAPORE ,Business leaders in Singapore report better work-life balance after start of pandemic: Survey,https://www.straitstimes.com/singapore/jobs/business-leaders-report-better-work-life-balance-after-start-of-pandemic-survey,"SINGAPORE - The pandemic seems to have improved the work experience for at least one group - senior business leaders, noted a new survey.
It found that 72 per cent of directors and C-suite leaders polled here last year said the pandemic has had a positive impact on their work-life balance.
It also had the highest proportion of business leaders reporting a better one.
Nearly all - 99 per cent - of the business leaders were satisfied with their jobs, compared with 68 per cent of the employees.
Institute for Human Resource Professionals chief executive Mayank Parekh cited several possible reasons for the difference in impact on work-life balance across seniority levels.","employees, group, impact, pandemic, start, singapore, report, worklife, better, business, survey, balance, leaders, cent",Human health crises
13,02/2022,CAPE TOWN (AFP) ,'Acute phase' of Covid-19 pandemic could end by mid-year: WHO,https://www.straitstimes.com/world/europe/acute-phase-of-covid-19-pandemic-could-end-by-midyear-who,"CAPE TOWN (AFP) - The head of the World Health Organisation (WHO) said on Friday (Feb 11) the acute phase of the pandemic could end this year, if around 70 per cent of the world gets vaccinated.
""Our expectation is that the acute phase of this pandemic will end this year, of course with one condition, the 70 per cent vaccination (target is achieved) by mid this year around June, July,"" Tedros Adhanom Ghebreyesus, told reporters in South Africa.
""If that is to be done, the acute phase can really end, and that is what we are expecting.
Only 11 per cent of Africans are vaccinated, the lowest rate in the world.
Last week the WHO's Africa office said the continent must boost its vaccination rate ""six times"" to reach the 70 per cent target.","vaccine, midyear, end, world, 70, phase, pandemic, acute, vaccination, covid19, rate, target, cent",Human health crises
14,02/2022,LONDON (THOMSON REUTERS FOUNDATION) ,Covid-19 pandemic propels workers closer to four-day week,https://www.straitstimes.com/world/europe/covid-19-pandemic-propels-workers-closer-to-four-day-week,"From Iceland to Australia, governments and business are testing shorter work weeks, be it in fashion or fast food.
""The big game-changer has obviously been the pandemic,"" said Joe O'Connor of 4 Day Week Global, the New Zealand-based organisation co-running the British trial.
""As a result, that's opened the door to consider something like the four-day working week.""
Spain has offered its financial backing to a four-day week trial, Japan has urged companies to let staff drop a day, and New Zealand premier Jacinda Ardern is also a keen supporter.
Spanish fashion house Desigual switched to a four-day week last year, and consumer giant Unilever is trialling the shorter week across New Zealand.","workers, closer, staff, shorter, propels, zealand, working, pandemic, week, way, covid19, work, fourday, trial",Human health crises
15,02/2022,BANGKOK (AFP) ,Pandemic precaution: Thai couples urged to mask up for Valentine's Day sex,https://www.straitstimes.com/asia/se-asia/pandemic-precaution-thai-couples-urged-to-mask-up-for-valentines-day-sex,"BANGKOK (AFP) - As lovers in Thailand prepare to shower each other with tokens of affection this Valentine's Day, the health authorities are urging couples to practise safe pandemic sex - including wearing masks during intercourse.
The health authorities have expressed concerns this Feb 14 could exacerbate the trend, while acknowledging people have sex on other days too.
Lovers are urged to ""avoid face-to-face sex positions and deep kissing"" and use contraceptives if they wish to avert unwanted pregnancies, he said.
""If possible, wearing face masks while having sex can help reduce Covid-19 risks,"" Dr Bunyarit said.
The holiday is popular across the kingdom and considered an auspicious day for couples to tie the knot.","feb, masks, sex, valentines, couples, day, health, pandemic, possible, urged, wearing, covid19, district, mask, thai, precaution",Human health crises
16,02/2022,STOCKHOLM (REUTERS) ,"Sweden declares Covid-19 pandemic over, despite warnings from scientists",https://www.straitstimes.com/world/europe/sweden-declares-covid-19-pandemic-over-despite-warnings-from-scientists,"STOCKHOLM (REUTERS) - Sweden scrapped almost all of its few pandemic restrictions on Wednesday (Feb 9) and stopped most testing for Covid-19, even as the pressure on the healthcare systems remained high and some scientists begged for more patience in fighting the disease.
""As we know this pandemic, I would say it's over,"" Minister of Health Lena Hallengren told Dagens Nyheter.
As of Wednesday, bars and restaurants will be allowed to stay open after 11pm again, and with no limits on the number of guests.
Attendance limits for larger indoor venues were also lifted, as was the use of vaccine passes.
As free testing was reduced earlier this month and effectively stopped from Wednesday, no one knows the exact number of cases.","sweden, told, number, restrictions, strain, declares, patience, stopped, pandemic, covid19, testing, warnings, limits, despite, severe, scientists",Human health crises
17,02/2022,SINGAPORE ,Teenage drug abusers on the decline in Singapore since onset of Covid-19 pandemic,https://www.straitstimes.com/singapore/courts-crime/teenage-drug-abusers-on-the-decline-since-onset-of-covid-19-pandemic,"SINGAPORE - The number of teenage drug abusers here has fallen since the onset of the Covid-19 pandemic.
In 2012, there were 190 abusers arrested who were under 20 years old, making up 5.4 per cent of all 3,507 abusers arrested that year.
But following that surge in teenage drug abusers, the onset of the Covid-19 pandemic has seen their numbers fall.
The number of abusers under 20 arrested in 2020 fell to 305, making up 10 per cent of all 3,056 abusers arrested that year.
A CNB spokesman told ST that while the local drug situation remains under control, the bureau is still concerned with the number of young drug abusers.","cent, number, drugs, onset, drug, teenage, pandemic, singapore, covid19, situation, arrested, abusers, decline, 20",Human health crises
18,02/2022,BRUSSELS (REUTERS) ,"EU wants pandemic treaty to ban wildlife markets, reward virus detection",https://www.straitstimes.com/world/europe/eu-wants-pandemic-treaty-to-ban-wildlife-markets-reward-virus-detection,"BRUSSELS (REUTERS) - The European Union is pushing for a global deal aimed at preventing new pandemics that could include a ban on wildlife markets and incentives for countries to report new viruses or variants, an EU official told Reuters.
Among measures the EU wants to be included in the treaty is a gradual shutdown of wildlife markets, the EU official said.
Incentives for countries to report new viruses are also seen as crucial to help with speedy detection and avoid cover-ups.
States that detect and report a new virus could also receive immediate support, which might involve shipments of medical equipment from a global stockpile.
Talks will involve delegates from six countries, representing the world's main regions: Japan, the Netherlands, Brazil, South Africa, Egypt and Thailand, officials said.","reward, wants, detection, treaty, markets, virus, countries, pandemic, struggled, report, wildlife, viruses, ban, incentives, eu, official",Human health crises
19,02/2022,SINGAPORE ,"Over 46,000 workers matched to new jobs by NTUC's e2i since pandemic hit Singapore",https://www.straitstimes.com/singapore/jobs/over-46000-workers-matched-to-new-jobs-by-ntucs-e2i-since-pandemic-hit-singapore,"SINGAPORE - More than 46,000 workers have secured new jobs with the help of the National Trades Union Congress' (NTUC) Employment and Employability Institute (e2i) since the Covid-19 pandemic hit Singapore two years ago.
These workers were placed in new jobs from February 2020 to December last year.
It comes after the NTUC's Job Security Council was set up to help displaced workers or those at risk of losing their jobs move to new roles or secure temporary secondments.
""It is a consistent hard slog to do the best to match workers back to jobs.""
NTUC will continue to push for better jobs and wages through training and business transformation, Mr Ng highlighted.","workers, ntucs, ntuc, e2i, initiative, tripartite, pandemic, companies, singapore, transformation, jobs, 46000, hit, help, matched, training",Human health crises
20,02/2022,SINGAPORE ,GenScript's manufacturing facility boosts S'pore's role in fight against pandemic,https://www.straitstimes.com/singapore/health/genscripts-manufacturing-facility-boosts-spores-role-in-fight-against-pandemic,"SINGAPORE - Global biotechnology company GenScript Biotech launched a 30,000 sq ft manufacturing facility at Solaris@Kallang on Thursday (Feb 10), boosting Singapore's role in the global fight against the Covid-19 pandemic.
Speaking to reporters after the virtual opening ceremony, Mr Johnson Wang, GenScript's president of Asia-Pacific, said about 50 staff are employed at the facility.
Dr Ray Chen, president of GenScript's life science group, noted that this is the company's first such facility outside of China and the United States.
This (facility) will eventually shorten the turnaround time for shipping and logistics by at least three days,"" he said.
""If we could deliver that to Duke-NUS quicker from the Singapore facility... that will help them tremendously,"" he added.","fight, genscripts, facility, singapores, role, pandemic, singapore, logistics, proteins, antibodies, genes, research, spores, scientists, manufacturing, boosts",Human health crises
21,02/2022,"It’s a different world that’s opening up. One that is volatile, uncertain and complex, yet one that will reward those who are able to rise to its challenges and seize the opportunities available.

The Singapore Management University (SMU) prepares students for such a world by equipping them with skills such as critical thinking, problem solving, active learning, resilience, stress tolerance and flexibility in order to thrive in a post",How SMU nurtures graduates for career success in a post-pandemic world,https://www.straitstimes.com/branded-content/how-smu-nurtures-graduates-for-career-success-in-a-post-pandemic-world,"It’s a different world that’s opening up.
One that is volatile, uncertain and complex, yet one that will reward those who are able to rise to its challenges and seize the opportunities available.
The Singapore Management University (SMU) prepares students for such a world by equipping them with skills such as critical thinking, problem solving, active learning, resilience, stress tolerance and flexibility in order to thrive in a post-pandemic workplace.
In fact, SMU regularly updates its industry-relevant curriculum to ensure that its graduates are prepared to confidently take on many different career paths even amid an unpredictable world.","career, world, tolerance, postpandemic, different, unpredictable, university, graduates, uncertain, updates, success, volatile, nurtures, smu, workplacein",Human health crises
22,02/2022,"Synopsis: A monthly literary podcast by The Straits Times featuring titles in the headlines and sizzling reads.

In the latest episode of this literary podcast, The Straits Times journalists Olivia Ho and Toh Wen Li look at a new wave of pandemic novels, including To Paradise by Hanya Yanagihara and How High We Go In The Dark by Sequoia Nagamatsu",Bookmark This! Podcast: The pandemic novels of Hanya Yanagihara and Sequoia Nagamatsu,https://www.straitstimes.com/life/arts/bookmark-this-podcast-the-pandemic-novels-of-hanya-yanagihara-and-sequoia-nagamatsu,"Synopsis: A monthly literary podcast by The Straits Times featuring titles in the headlines and sizzling reads.
In the latest episode of this literary podcast, The Straits Times journalists Olivia Ho and Toh Wen Li look at a new wave of pandemic novels, including To Paradise by Hanya Yanagihara and How High We Go In The Dark by Sequoia Nagamatsu.","times, podcast, bookmark, novels, literary, toh, wave, pandemic, synopsis, nagamatsu, straits, titles, sequoia, yanagihara, hanya, wen",Human health crises
23,NA,"Your Browser is not allowed to access this page. Supporting Browsers: Chrome, Firefox, Safari, Edge or IE 11",In This Together: Singapore’s Covid-19 Story,https://www.straitstimes.com/singapore/in-this-together-singapore%E2%80%99s-covid-19-story,"Your Browser is not allowed to access this page.
Supporting Browsers: Chrome, Firefox, Safari, Edge or IE 11.","edge, browsers, firefox, singapores, allowed, page, safari, access, covid19, browser, chrome, supporting",Human health crises
24,02/2022,COPENHAGEN (AFP) ,"WHO sees pause, even end, of Covid-19 pandemic for Europe",https://www.straitstimes.com/world/europe/who-sees-pause-even-end-of-pandemic-for-europe,"WHO Europe director Hans Kluge spoke of ""a ceasefire that could bring us enduring peace"", with high vaccination rates, the milder Omicron variant and the end of winter in sight.
""This context leaves us with the possibility for a long period of tranquillity,"" he told reporters.
Sweden joined the move towards scrapping most coronavirus restrictions, setting Feb 9 as the date, with the pandemic entering a ""whole new phase"".
""The pandemic is not over, but we are entering a whole new phase,"" Swedish Prime Minister Magdalena Andersson announced.
After Britain and Ireland, Copenhagen on Tuesday lifted most domestic Covid-19 restrictions, followed later in the day by Norway.","end, restrictions, period, omicron, pandemic, vaccination, covid19, tranquillity, minister, europe, peace, norway, pause, sees, variant",Human health crises
25,02/2022,SINGAPORE ,Extra help for underprivileged women amid pandemic,https://www.straitstimes.com/singapore/community/extra-help-for-underprivileged-women-amid-pandemic,"SINGAPORE - Charities and volunteer networks with a focus on helping women have stepped up during the Covid-19 pandemic.
Daughters Of Tomorrow, which matches underprivileged women with employment opportunities, distributed $58,000 worth of grocery vouchers from 2020 to last year.
Other organisations told The Straits Times that new initiatives in the past two years to support women include support for home-based businesses, and mentorship and mental health initiatives.
Its co-founder Sapna K. Malhotra said that home-based businesses provide women with the flexibility to earn money even while caregiving responsibilities require them to be at home.
Project Smile, a charity founded in 2010 to empower underprivileged women primarily through handicraft training, raised about $35,000 last year through Smile-a-thon, a month-long walkathon supported by the Rotary Club.","support, amid, provide, pandemic, singapore, raised, extra, underprivileged, help, businesses, womens, research, women, homebased",Human health crises
26,02/2022,"Highlights (click/tap above):

01:10 Ms Sabharwal's top reasons for a ""turnover tsunami"" affecting Singapore companies during the pandemic

04:42 How millennial Justin Chua views his career development in past two years after graduation following the start of the pandemic

05:40 His views on deeper problems within Singapore companies, such as with middle management

06:40 Why do millennial employees feel more burnt out at work these days?

08:05 What can managers do to better handle employee burnout issues?

Read Krist Boo's Work/Life columns: https://www.straitstimes.com/authors/krist",Work Talk Podcast: Is there a pandemic turnover tsunami affecting Singapore companies?,https://www.straitstimes.com/singapore/jobs/work-talk-podcast-is-there-pandemic-turnover-tsunami-affecting-singapore-companies,"Highlights (click/tap above):01:10 Ms Sabharwal's top reasons for a ""turnover tsunami"" affecting Singapore companies during the pandemic04:42 How millennial Justin Chua views his career development in past two years after graduation following the start of the pandemic05:40 His views on deeper problems within Singapore companies, such as with middle management06:40 Why do millennial employees feel more burnt out at work these days?
08:05 What can managers do to better handle employee burnout issues?
Read Krist Boo's Work/Life columns: https://www.straitstimes.com/authors/krist-booFollow ST podcasts:Channel: https://str.sg/JWVRSpotify: https://spoti.fi/2PwZCYUApple Podcasts: https://apple.co/2Lu4rPPGoogle podcasts: http://str.sg/googlestbtWebsites: http://str.sg/stpodcastsFeedback to: podcast@sph.com.sg---Discover more ST podcast series:Asian Insider Podcast: https://str.sg/JWa7Green Pulse Podcast: https://str.sg/JWafHealth Check Podcast: https://str.sg/JWaN#PopVultures Podcast: https://str.sg/JWadST Sports Talk Podcast: https://str.sg/JWREBookmark This!
Podcast: https://str.sg/JWasLunch With Sumiko Podcast: https://str.sg/J6hQDiscover BT Podcasts: https://bt.sg/pcPLFollow our shows then, if you like short, practical podcasts!","affecting, podcast, tsunami, pandemic, companies, singapore, worklife, work, views, podcasts, talk, turnover, millennial, st",Human health crises
27,02/2022,SINGAPORE ,Singapore and Malaysia can prosper and emerge stronger from pandemic by working together: Masagos Zulkifli,https://www.straitstimes.com/singapore/singapore-and-malaysia-can-prosper-and-emerge-stronger-from-pandemic-by-working-together-masagos-zulkifli,"SINGAPORE - Close cooperation between Singapore and Malaysia will see both countries prosper and emerge stronger from the Covid-19 pandemic, said Minister for Social and Family Development Masagos Zulkifli on Saturday (Feb 5).
""Second, that by working closely together, we can all prosper and emerge stronger together from the pandemic.
Mr Masagos was referring to the vaccinated travel lane (VTL) arrangement between Singapore and Malaysia.
About 100,000 people have entered Singapore from Malaysia under the quarantine-free travel scheme that started on Nov 29.
Mr Masagos, who is Singapore's Second Minister for Health and Minister-in-Charge of Muslim Affairs, said he also met Malaysia's Home Affairs Minister Hamzah Zainudin.","malaysia, vtl, countries, working, pandemic, entered, singapore, affairs, minister, travel, emerge, zulkifli, stronger, masagos, prosper",Human health crises
28,02/2022,(NYTIMES) ,The end of the pandemic may tear us apart,https://www.straitstimes.com/opinion/the-end-of-the-pandemic-may-tear-us-apart,"(NYTIMES) - For countries with high vaccination rates, 2022 may be the last year when strong measures are required against Covid-19.
The end of the pandemic, however, will not come easily.
One might imagine that the end of the emergency would be joyfully welcomed.
But conflicts over whether schools should remain open and the value of mask mandates reveal that just because the prognosis for Covid-19 has improved does not mean that public officials are absolved from the need to make hard choices about policy.","end, welcomed, reveal, strong, schools, pandemic, required, vaccination, covid19, remain, tear, apart, value",Human health crises
29,01/2022,LONDON (FINANCIAL TIMES ) ,'Pandemic vs endemic' sets up two conflicting Covid-19 endgames,https://www.straitstimes.com/world/pandemic-vs-endemic-sets-up-two-conflicting-covid-19-endgames,"The different positions can be crystallised as ""pandemic versus endemic"".
Mr Pedro Sanchez, Spain's Prime Minister, made that case this month when he said ""we are heading towards an endemic illness rather than the pandemic it has been up to now"".
Prof Tim Colbourn, a global health epidemiology expert at University College London, said ""many politicians don't know what endemic means"" even if ""there's a case for saying the worst is over"".
""Endemic usually implies a steady state of equilibrium without large peaks, so we're not really there yet.
The end to measures in England this week coincided with a halt in the sharp fall in case rates this year.","endemic, world, endgames, health, virus, omicron, sets, pandemic, conflicting, case, covid19, global, politicians, illness, vs",Human health crises
30,02/2022,(NYTIMES) ,What we can learn from how the 1918 pandemic ended,https://www.straitstimes.com/opinion/what-we-can-learn-from-how-the-1918-pandemic-ended,"(NYTIMES) - Most histories of the 1918 influenza pandemic that killed at least 50 million people worldwide say it ended in the summer of 1919 when a third wave of the respiratory contagion finally subsided.
Yet the virus continued to kill.
A variant that emerged in 1920 was lethal enough that it should have counted as a fourth wave.
In some cities, among them Detroit, Milwaukee, Minneapolis and Kansas City, deaths exceeded even those in the second wave, responsible for most of the pandemic's deaths in the United States.","subsided, states, learn, deaths, virus, second, wave, pandemic, worldwide, united, ended, variant, summer, 1918",Human health crises
31,02/2022,SINGAPORE ,The pandemic's toll on caregivers of people with special needs,https://www.straitstimes.com/singapore/parenting-education/the-pandemics-toll-on-caregivers-of-people-with-special-needs,"SINGAPORE - After the circuit breaker started in April 2020, Dr Lim Hong Huay saw some parents of children with special needs break down and have suicidal thoughts.
The mother of three, including two children with attention deficit hyperactivity disorder and autism, sprang into action.","needs, thoughtsthe, toll, pandemics, saw, sprang, singapore, children, caregivers, parents, started, suicidal, special",Human health crises
32,01/2022,SYDNEY (REUTERS) ,"Australia suffers deadliest day of pandemic, expands booster eligibility",https://www.straitstimes.com/asia/australianz/australia-suffers-deadliest-day-of-pandemic-expands-booster-eligibility,"Fuelled by the fast-spreading Omicron variant, infections exploded during the past four weeks, with around two million cases recorded.
Up until then, Australia had counted just 400,000 cases since the pandemic first hit the country nearly two years ago.
""Generally, the situation is stable... and we're expecting further falls (in hospital cases),"" Queensland state Chief Health Officer John Gerrard said during a media briefing, as hospital cases in the state fell for the third straight day to 818.
But he warned the state's five million residents that the pandemic was far from over.
A total of 98 deaths were registered in Australia by late afternoon on Friday, exceeding the previous pandemic high of 87 two days ago.","expands, states, cases, million, deaths, australia, day, deadliest, eligibility, pandemic, days, nearly, hospital, state, infections, suffers, booster",Human health crises
33,02/2022,"It is true that there is never a good time to increase taxes, but are there times that you die, die should not?

Is Singapore in such a time",GST hike: Relook timetable in the light of Covid-19 pandemic?,https://www.straitstimes.com/opinion/thinkingaloud-gst-hike-relook-timetable-in-the-light-of-pandemic,"It is true that there is never a good time to increase taxes, but are there times that you die, die should not?
Is Singapore in such a time?","times, timetable, gst, true, pandemic, light, die, singapore, covid19, good, notis, relook, hike, taxes, increase",Human health crises
34,02/2022,SINGAPORE ,Gaming addiction on the rise among children amid pandemic: Counsellors,https://www.straitstimes.com/singapore/community/gaming-addiction-on-the-rise-among-children-amid-pandemic-counsellors,"SINGAPORE - Cooped up at home during the circuit breaker in 2020, his teenage daughter found a new way to pass the time with the help of video games.
Mr Lim Cheng Mong was concerned about the long hours the 18-year-old spent gaming, which he estimated to be six hours a day.","pass, amid, teenage, way, spore, rise, pandemic, singapore, long, children, hours, gaming, lim, counsellors, video, mong, spent, addiction",Human health crises
