,date,location,news title,news source(url),content summary,keywords,class_name,new_class_name
18,Jan-21,"Three people died from dengue in the last quarter of 2020, bringing the total fatalities for the year to 32.

This is the highest number seen here in a year, surpassing the 25 in 2005. In most years, fewer than 10 people here die of dengue.

With 32 deaths, dengue killed more people last year than Covid",Record 32 deaths from dengue last year,https://www.straitstimes.com/singapore/environment/record-32-deaths-from-dengue-last-year,"Three people died from dengue in the last quarter of 2020, bringing the total fatalities for the year to 32.
In most years, fewer than 10 people here die of dengue.
With 32 deaths, dengue killed more people last year than Covid-19, which has claimed 29 lives.
Almost half, or 13 dengue deaths, occurred between July and September, according to the just released National Environment Agency's (NEA) quarterly dengue surveillance data for October to last month.
Last year, 35,315 people were diagnosed with dengue - more than double the infections in 2019, and 60 per cent above the previous high of 22,170 in 2013.","died, vomiting, dengue, deaths, typically, 32, data, 25, infections, record, diagnosed, cent",Human health crises,pandemic
19,Dec-20,SINGAPORE ,Singapore's weekly dengue cases at lowest level this year following largest outbreak,https://www.straitstimes.com/singapore/singapores-weekly-dengue-cases-at-lowest-level-this-year-following-historic-outbreak,"SINGAPORE - Dengue cases have fallen to their lowest level this year following the largest outbreak in Singapore's history.
The cumulative number of dengue cases this year - as of Thursday - stands at 34,844, surpassing the high of 22,170 cases in 2013.
Historic year of dengue casesThis year's historic dengue outbreak was due to various factors, some Covid-19 related, added the agency.
Although below last year's figure, it is three times the average number of cases reported from 2016 to 2018.
These uncovered about 21,500 mosquito breeding habitats and led to 7,060 enforcement actions taken against owners of the premises.","level, dengue, outbreak, singapores, breeding, nea, following, week, mosquito, high, agency, largest, reported, cases, lowest, weekly",Human health crises,pandemic
20,Dec-20,"Dengue cases have fallen to their lowest level this year following the largest outbreak in Singapore's history.

There were 228 reported last week, about seven times lower than the peak of 1,792 cases in July.

Last week's figure, released yesterday by the National Environment Agency (NEA), also marks the fourth successive week where cases have dipped below 300.

The death toll from dengue hit a record high of 29 this year, with possible causes of the historic outbreak including the dominance of an unusual strain and more people being bitten by mosquitoes while staying at home during the Covid",Weekly dengue cases at lowest level for this year,https://www.straitstimes.com/singapore/weekly-dengue-cases-at-lowest-level-for-this-year,"Dengue cases have fallen to their lowest level this year following the largest outbreak in Singapore's history.
Last week's figure, released yesterday by the National Environment Agency (NEA), also marks the fourth successive week where cases have dipped below 300.
The cumulative number of dengue cases this year - as of Thursday - stands at 34,844, surpassing the high of 22,170 cases in 2013.
Historic dengue outbreakThis year's historic dengue outbreak was due to various factors, some Covid-19-related, added the agency.
Although below last year's figure, it is three times the average number of cases reported from 2016 to 2018.","number, dengue, level, outbreak, nea, week, agency, high, mosquito, reported, cases, lowest, weekly",Human health crises,pandemic
21,Nov-20,PETALING JAYA (THE STAR/ASIA NEWS NETWORK) ,"More dengue cases likely in Selangor next year, says Malaysian expert",https://www.straitstimes.com/asia/se-asia/more-dengue-cases-likely-in-selangor-next-year-says-malaysian-expert,"PETALING JAYA (THE STAR/ASIA NEWS NETWORK) - Malaysia's Selangor state has topped the list with over 41,000 dengue cases compared to other states nationwide so far this year and this is expected to increase until early next year, said a health expert.
Universiti Malaya virology and bacteriology expert Professor Dr Sazaly Abu Bakar said the dengue pattern remained similar to last year, albeit seeing lower numbers.
During the same week, Malaysia recorded 999 dengue cases, a decrease of 3.9 per cent (1,040 cases) from the previous week.
Cumulatively, Malaysia recorded 83,752 dengue cases with 134 deaths as of Nov 7, compared to 112,345 cases and 158 deaths in the same period last year.
""The slightly lower figures this year is expected because dengue often recurs at places where it happened before.","selangor, dengue, deaths, malaysian, nov, similar, likely, week, recorded, expert, cases, figures, lower, yearthe",Human health crises,pandemic
22,Nov-20,"PETALING JAYA • Malaysia's Selangor state has topped the list with over 41,000 dengue cases compared with other states nationwide so far this year, and this is expected to increase until early next year, said a health expert.

Universiti Malaya virology and bacteriology expert Sazaly Abu Bakar said the dengue pattern remained similar to last year, albeit with lower numbers seen.

He added that the trend was the same each year ",Dengue cases seen rising into next year in worst-hit Selangor state,https://www.straitstimes.com/asia/se-asia/dengue-cases-seen-rising-into-next-year-in-worst-hit-selangor-state,"Based on Health Ministry data between Nov 1 and Nov 7, Selangor recorded the highest number of cases with 440 reported, bringing the total cases in the state to 41,619 with 36 deaths.
During the same week last year, Malaysia recorded 999 dengue cases.
Cumulatively, Malaysia recorded 83,752 dengue cases with 134 deaths from January to Nov 7, compared with 112,345 cases and 158 deaths in the same period last year.
Dengue cases have been on the rise since Oct 25, especially in densely populated states.
Johor has the second highest number of cases after Selangor, with 193 new cases between Nov 1 and Nov 7 and 156 dengue cases in the previous week.","selangor, dengue, virus, seen, nov, rising, similar, recorded, sazaly, mosquito, figures, state, cases, worsthit",Human health crises,pandemic
23,Oct-20,"Dengue continues to be a threat as the number of weekly cases reported remains high amid an increase in the Aedes aegypti mosquito population, said the National Environment Agency (NEA) yesterday.

It has been hovering at around 500 to 600 cases per week for the past five weeks.

With the swell in the Aedes aegypti population, Singapore could face the threat of another surge in dengue cases in the coming months, NEA added.

It noted that since the start of last month, the population of these dengue",Number of weekly dengue cases still high: NEA,https://www.straitstimes.com/singapore/number-of-weekly-dengue-cases-still-high-nea,"Dengue continues to be a threat as the number of weekly cases reported remains high amid an increase in the Aedes aegypti mosquito population, said the National Environment Agency (NEA) yesterday.
In all, 32,806 dengue cases have been reported in Singapore this year as of Thursday, with 565 cases reported last week.
Between January and last month, the number of dengue cases in landed properties made up about 25 per cent of the total number of cases in Singapore.
Overall, 94 per cent of dengue clusters reported since the beginning of the year have been closed, said NEA.
Still, the total number of dengue clusters remains high, with control operations ongoing at five clusters, it added.","number, clusters, dengue, road, nea, landed, week, high, reported, cases, cent, weekly",Human health crises,pandemic
24,Oct-20,SINGAPORE ,Number of weekly dengue cases remains high as Aedes mosquito population grows,https://www.straitstimes.com/singapore/number-of-weekly-dengue-cases-remains-high-increase-in-aedes-mosquito-population,"SINGAPORE - Dengue continues to be a threat as the number of weekly cases reported remains high amid an increase in the Aedes aegypti mosquito population, said the National Environment Agency (NEA) on Friday (Oct 30).
Coupled with the swell in the Aedes aegypti population, Singapore could face the threat of another surge in dengue cases in the coming months, the NEA added.
In all, Singapore has 32,806 reported dengue cases as of Thursday (Oct 29), with 565 cases reported last week.
NEA also noted that dengue cases and mosquito breeding are more likely in homes in landed residential estates.
Between January and September, the number of dengue cases in landed properties made up about 25 per cent of the total number of dengue cases in Singapore.","number, population, grows, dengue, living, nea, landed, singapore, mosquito, high, reported, aedes, remains, cases, weekly",Human health crises,pandemic
25,Nov-20,The National Environment Agency (NEA) is running a new campaign to raise awareness of dengue prevention during the year,Dengue prevention campaign kicks off with new toolkit,https://www.straitstimes.com/singapore/dengue-prevention-campaign-kicks-off-with-new-toolkit,"The National Environment Agency (NEA) is running a new campaign to raise awareness of dengue prevention during the year-end period, spurred by almost 34,000 reported dengue cases this year.
As part of the campaign, Minister of State for Sustainability and the Environment Desmond Tan went door to door in Jalan Chempaka Puteh in Bedok yesterday to distribute NEA's new dengue prevention toolkit to residents.
The toolkit comprises a booklet with information on how to prevent mosquito breeding and bites, as well as a larvicide dunk for residents to place in seldom-checked areas, such as roof gutters, drains and water fountains.
A total of 29 people have died from dengue this year - one more than the 28 who have died from Covid-19.
Before this year, the largest number of people who died of dengue in a year was 25 in 2005.","died, dengue, prevention, breeding, total, residentsthe, kicks, mosquito, yearend, tan, campaign, toolkit, homes",Human health crises,pandemic
26,Nov-20,SINGAPORE ,NEA kicks off year-end dengue prevention campaign by distributing toolkits to residents,https://www.straitstimes.com/singapore/nea-kicks-off-year-end-dengue-prevention-campaign-by-distributing-toolkits-to-residents,"SINGAPORE - The National Environment Agency (NEA) is running a new campaign to raise awareness of dengue prevention during the year-end period, spurred by almost 34,000 reported dengue cases in 2020.
As part of the campaign, Minister of State for Sustainability and the Environment Desmond Tan went door-to-door at Jalan Chempaka Puteh, near Tanah Merah, on Sunday (Nov 22) to distribute the NEA's new dengue prevention toolkit to residents.
""Dengue fever remains a worrying public health threat, and as we go into the year-end, we have to work together to deal with it,"" said Mr Tan.
The outbreak this year is the worst dengue epidemic ever experienced in Singapore, with more people infected and dead from the mosquito-borne disease than ever before.
Close to 34,000 people have been diagnosed with dengue so far, or more than 50 per cent more than the total seen in any previous year.","distributing, dengue, prevention, toolkits, residentsthe, nea, larvicide, singapore, kicks, mosquito, yearend, residents, campaign, toolkit, homes",Human health crises,pandemic
27,May-21,SINGAPORE ,"Are malaria outbreaks likely here? Not as long as S'pore keeps its guard up, say experts",https://www.straitstimes.com/singapore/health/are-malaria-outbreaks-likely-here-not-as-long-as-spore-keeps-its-guard-up-say,"SINGAPORE - Despite low case numbers, Singapore remains guarded against the threat of malaria.
The nation was declared malaria-free by the World Health Organization in 1982, after battling many outbreaks and thousands of deaths from the mosquito-borne disease since the early 1900s.","world, thousands, nation, threat, mosquitoborne, long, spore, malaria, likely, keeps, singapore, say, remains, organization, numbers, outbreaks, experts, guard",Human health crises,pandemic
28,Sep-20,SINGAPORE ,Dengue cases fall but mosquito population increased by 12 per cent in recent weeks,https://www.straitstimes.com/singapore/dengue-cases-fall-but-mosquito-population-increased-by-12-per-cent-in-recent-weeks,"SINGAPORE - Even as dengue cases fall for the seventh consecutive week, the National Environment Agency (NEA) is urging people to remain vigilant, as it has detected a small uptick in the Aedes aegypti mosquito population in recent weeks.
The 593 dengue cases reported last week constituted a fall of around 11 per cent from the week before, and a 56 per cent drop compared to seven weeks ago.
""As the number of dengue cases is still high and the rate of decline in weekly cases has slowed down in recent weeks, the increasing Aedes aegypti mosquito population may lead to another surge in dengue cases,"" it said.
There were 195 active dengue clusters as at Tuesday (Sept 29), 11 fewer than a week before.
On the whole, 2,348 of 2,543 dengue clusters, or about 92 per cent reported this year, have been closed.","fall, clusters, population, dengue, weeks, road, 12, nea, week, mosquito, recent, reported, increased, cases, cent",Human health crises,pandemic
29,Oct-20,"Even as dengue cases fall for the seventh consecutive week, the National Environment Agency (NEA) is urging people to remain vigilant, as it has detected a small uptick in the Aedes aegypti mosquito population in recent weeks.

The 593 dengue cases reported last week constituted a fall of around 11 per cent from the week before, and a 56 per cent drop compared with seven weeks ago.

But NEA's surveillance system has detected a 12 per cent increase in mosquito population within residential areas in the past three weeks.

""As the number of dengue cases is still high and the rate of decline in weekly cases has slowed down in recent weeks, the increasing Aedes aegypti mosquito population may lead to another surge in dengue cases,"" the agency said.

This is because Singapore is still in the midst of the traditional peak dengue season, which lasts from around May to October yearly.

There were 195 active dengue clusters as at Tuesday, 11 fewer than a week before. On the whole, 2,348 of 2,543 dengue clusters, or about 92 per cent reported this year, have been closed.

The NEA said a slower rate of disease transmission was observed in some of the larger dengue clusters, such as the 179",Dengue cases fall but mosquito population up 12% in recent weeks,https://www.straitstimes.com/singapore/dengue-cases-fall-but-mosquito-population-up-12-in-recent-weeks,"Even as dengue cases fall for the seventh consecutive week, the National Environment Agency (NEA) is urging people to remain vigilant, as it has detected a small uptick in the Aedes aegypti mosquito population in recent weeks.
The 593 dengue cases reported last week constituted a fall of around 11 per cent from the week before, and a 56 per cent drop compared with seven weeks ago.
But NEA's surveillance system has detected a 12 per cent increase in mosquito population within residential areas in the past three weeks.
""As the number of dengue cases is still high and the rate of decline in weekly cases has slowed down in recent weeks, the increasing Aedes aegypti mosquito population may lead to another surge in dengue cases,"" the agency said.
On the whole, 2,348 of 2,543 dengue clusters, or about 92 per cent reported this year, have been closed.","fall, clusters, population, dengue, weeks, road, 12, nea, week, mosquito, recent, reported, cases, cent",Human health crises,pandemic
30,Oct-20,"A total of 28 people have died from dengue this year, amid the country's largest dengue outbreak.

The number surpasses the previous high 15 years ago, when full",Dengue death toll in 2020 hits record high of 28,https://www.straitstimes.com/singapore/dengue-death-toll-in-2020-hits-record-high-of-28,"A total of 28 people have died from dengue this year, amid the country's largest dengue outbreak.
The number surpasses the previous high 15 years ago, when full-year dengue fatalities hit 25, with the dengue death tally now matching the number of Covid-19 fatalities here.
Of the 28 cases, 24 had worked or lived in active dengue clusters.
This year's dengue outbreak has been the worst in Singapore's history, with 31,338 cases reported in the first 41 weeks, surpassing the previous high of 22,170 reported for the whole of 2013.
However, Mr Tan noted that last week's number remained very high, and warned that next year might see another bad outbreak, if the new year started with a high baseline of cases.","number, cases, dengue, remained, toll, weeks, previous, week, death, 2020, high, reported, hits, tan, record, 28",Human health crises,pandemic
