,date,location,news title,news source(url),content summary,keywords,class_name,new_class_name
10,22-Jan,PORT,"Haiti quakes kill two, send residents flooding into the streets",https://www.straitstimes.com/world/haiti-quakes-kill-two-send-residents-flooding-into-the-streets,"PORT-AU-PRINCE (REUTERS) - Haiti was struck by a 5.3 magnitude earthquake and a series of smaller tremors on Monday (Jan 24) that killed two people and led panicked residents of the Caribbean nation's southern peninsula to flood into the streets.
Mr Jean Robert Leger, a resident of the town of Pestel on the southern peninsula, said the impact appeared to be minimal.
""We see that the houses next to the sea that were already damaged have collapsed some more.""
Children ran out of school buildings in Les Cayes and ""people were terrified,"" even though there was no damage, according to one resident.
The Coast Guard said it has rescued 559 Haitians since Oct 1, compared with 1,527 in the 12 months leading up to October.","flooding, streets, peninsula, southern, months, residents, haiti, homes, pestel, reported, kill, send, tremors, les, quakes, killed, magnitude",Severe weather disruptions,Acute climatological event (flood)
11,22-Jan,KUALA LUMPUR ,"Food supply hit ahead of CNY, Ramadan after floods wiped out Malaysian farms",https://www.straitstimes.com/asia/se-asia/food-supply-hit-ahead-of-cny-ramadan-after-floods-wiped-out-malaysian-farms,"""I had to throw away some 1,200 eggs as they could be contaminated with bacteria from the flood waters,"" he told The Straits Times.
Mr Azim, who has no income this month, will have to feed them vitamins and anti-stress supplements.
Chilli grower Ahmad Irham Mohd Noor, 40, saw his entire farm in Dengkil, Selangor, completely destroyed in floods which reached 3.4m high, with losses of around RM100,000 (S$32,300).
The disruptions in the food supply chain - ahead of Chinese New Year next month and Ramadan in April - come after a series of massive floods devastated parts of Malaysia from Dec 18.
Malaysia Federation of Vegetable Farmers Association president Lim Ser Kwee said many farmers were badly hit by floods in states such as Johor, Selangor and Pahang.","food, supply, high, month, ahead, ramadan, wipe, farm, floods, hit, farms, cny, johor, chinese, flood, told, vegetables, malaysian",Severe weather disruptions,Acute climatological event (flood)
12,22-Jan,KUALA LUMPUR ,Fear and anxiety as people in Malaysia brace themselves for more floods,https://www.straitstimes.com/asia/se-asia/fear-and-anxiety-as-people-in-malaysia-brace-themselves-for-more-floods,"KUALA LUMPUR - When non-stop rain battered parts of Malaysia over the weekend, 40-year-old engineer Faizal Mohamad, who lives in Kuala Lumpur, rushed to his parents' house in Melaka to check on them as they live next to the Melaka River.
""We moved my parents to my sister's house, in case the river level rises due to the constant rain.
His parents have seen floods before, the last being in 2017, when their home was inundated with water almost up to knee-level.
Treacherous floods over the past two weeks in the country have led to fear and anxiety among many of those living in areas hit by torrential rain.
They are preparing for the worst, as more than 14,000 people had been displaced across six states - Johor, Melaka, Selangor, Pahang, Negeri Sembilan and Sabah - as at Monday (Jan 3), compared with 8,727 on Sunday.","malaysia, water, johor, fear, parents, segamat, kuala, floods, rain, melaka, house, lumpur, anxiety, brace",Severe weather disruptions,Acute climatological event (flood)
13,22-Jan,JOHOR BARU (THE STAR/ASIA NEWS NETWORK) ,Johor residents start preparing for floods,https://www.straitstimes.com/asia/se-asia/johor-residents-start-preparing-for-floods,"JOHOR BARU (THE STAR/ASIA NEWS NETWORK) - Residents in low-lying areas in Johor Baru have started moving their items to higher ground in preparation of floodwaters inundating their homes.
Housewife Sharifa Mohd Safi, 56, from Kg Laut Batu 10 in Skudai, is worried about when the monsoon floods will arrive.
State health and environment committee chairman R. Vidyananthan said the districts affected by floods are Johor Baru, Kota Tinggi, Kluang, Segamat, Mersing and Tangkak.
Kluang has 53 victims from 17 families at three centres, while Johor Baru has two people from one family at one centre.
Five roads have been closed due to floods while two roads are only accessible to heavy vehicles.","water, start, items, residents, families, victims, baru, floods, belongings, centres, johor, family, preparing",Severe weather disruptions,Acute climatological event (flood)
14,22-Jan,SINGAPORE ,How the Merlion could be flooded by rising seas,https://www.straitstimes.com/singapore/environment/how-the-merlion-could-be-flooded-by-rising-seas,"The simulation on rising sea levels is among 45 visuals, videos and interactive projects by the ST newsroom that are on display.
Readers can see for themselves the potential impact on landmarks and places they are familiar with - if not enough is done to tackle climate change.
A host of other factors, including coastal surges and extreme high tides, may further add to the rising sea levels.
But such a nightmare scenario can be averted, with Singapore's ongoing efforts to fight climate change and protect its shores.
Said ST digital editor Ong Hwee Hwee, who oversees the project: ""Some may still think climate change is a distant threat.","sea, rise, levels, seas, merlion, high, singapore, exhibition, change, st, rising, flooded, climate",Severe weather disruptions,Acute climatological event (flood)
15,22-Jan,KUALA LUMPUR ,Good samaritans step forward with free services for flood victims in Malaysia,https://www.straitstimes.com/asia/se-asia/good-samaritans-step-forward-with-free-services-for-flood-victims-in-malaysia,"KUALA LUMPUR - Nearly a month after devastating floods in Malaysia, stories of good Samaritans abound with people offering motorcycle repairs and medical services for free.
Volunteer mechanics have been donating their time as well as spare parts to fix motorcycles that were damaged during what was described as one of the worst floods ever seen in the Klang Valley in Selangor.","malaysia, forward, parts, spare, victims, worst, samaritans, valley, floods, good, free, seen, selangor, services, flood, step, repairs",Severe weather disruptions,Acute climatological event (flood)
16,22-Jan,PETALING JAYA (THE STAR/ASIA NEWS NETWORK) ,"Malaysian Parliament to sit on Jan 20 to discuss floods, says PM Ismail",https://www.straitstimes.com/asia/se-asia/malaysian-parliament-to-sit-on-jan-20-to-discuss-floods-says-pm,"PETALING JAYA (THE STAR/ASIA NEWS NETWORK) - A special Parliament meeting will be held on Jan 20 in light of the flood crisis that has affected people recently, said Malaysian Prime Minister Ismail Sabri Yaakob.
He said the special meeting will discuss matters related to national interests.
This includes floods and post-flood recovery, coordination of assistance to the people and long-term flood disaster management planning.
""This special meeting is important for the government to explain to the people about its actions and plans to address flood-related issues,"" Datuk Seri Ismail said in a statement.
The next phase of the distribution is slated for Monday and Jan 17 at Dewan Azalea,"" he said.","aid, jan, parliament, disaster, mohd, special, floods, governments, meeting, heads, discuss, ismail, sit, 20, distribution, malaysian",Severe weather disruptions,Acute climatological event (flood)
17,21-Dec,"BESEMORA VILLAGE, INDIA (THOMSON REUTERS FOUNDATION) ","Run, rebuild, repeat as floods eat away at India's indigenous land",https://www.straitstimes.com/asia/south-asia/run-rebuild-repeat-as-floods-eat-away-at-indias-indigenous-land,"""The original site of our village is now history,"" Pegu said of his home on Majuli, a riverine island in Assam state.
""Its location continues to change as we keep moving inland by 200 metres to 300 metres from the advancing river each time it floods,"" the 52-year-old shopkeeper told the Thomson Reuters Foundation.
The swelling Brahmaputra frequently uproots families in Besemora, compelling them to relocate to a shrinking area of available land and putting a strain on their livelihoods.
""But we now experience erratic and heavy downpours for short, irregular durations, causing flash floods,"" he said.
A study published by India's Department of Science and Technology in 2018 found Assam was the most vulnerable of the Indian Himalayan states to destructive climate change effects.","flooding, rebuild, weather, floods, pegu, land, metres, village, run, climate, indias, besemora, assam, river, eat, away, repeat, indigenous, brahmaputra",Severe weather disruptions,Acute climatological event (flood)
18,22-Jan,KUALA LUMPUR ,Malaysian PM announces financial aid for those who lost their homes in recent floods,https://www.straitstimes.com/asia/se-asia/malaysia-pm-announces-cash-help-for-those-who-lost-their-homes-in-floods,"KUALA LUMPUR - Malaysian Prime Minister Ismail Sabri Yaakob on Friday (Dec 31) pledged further assistance including financial aid to victims of recent devastating floods in Malaysia.
In his New Year address, Datuk Seri Ismail said each head of households affected by the recent floods has receive compassionate monetary assistance of RM1,000 (S$323) compared to RM500 previously under the Bantuan Wang Ihsan (BWI) initiative.
Mr Ismail said cash vouchers of RM500 each will also be issued to each family to purchase electrical appliances that was damaged in the floods.
""For owners of vehicles damaged by the floods, the government will also provide RM1,000 cash vouchers for the purpose of repairs and purchase of a new vehicle, including lorries, cars, motorcycles and others.
""Cash vouchers and discounts will commence starting January 2022,"" Malay Mail quoted Mr Ismail as saying.","flooding, aid, parts, vouchers, cash, households, lost, homes, announces, car, recent, floods, financial, affected, ismail, purchase, malaysian",Severe weather disruptions,Acute climatological event (flood)
19,22-Jan,KUALA LUMPUR ,Malaysia seeking long-term solutions after deadly floods: PM Ismail,https://www.straitstimes.com/asia/se-asia/malaysia-pm-says-seeking-long-term-solutions-after-deadly-floods,"He also pledged on Friday to provide more financial aid, including up to RM61,000 (S$20,000) for flood-hit families.
This comes amid pressure on the government to allow the public to tap their pension funds after the devastating floods two weeks ago that inundated parts of Malaysia and killed 48 people.
""A long-term plan involves huge costs but it helps to reduce the costs incurred by the government each time it floods.
According to the Premier, a plan for long-term solutions had been discussed by the Barisan Nasional administration but it was not carried out.
Finance Minister Tengku Zafrul Aziz said allowing further withdrawals would reduce contributors' retirement funds and erode investor confidence.","malaysia, withdrawals, taken, pressure, plan, rivers, reduce, public, retirement, floods, seeking, solutions, ismail, longterm, savings, deadly",Severe weather disruptions,Acute climatological event (flood)
20,22-Jan,KUALA LUMPUR ,Heavy rain causes floods in seven Malaysian states; more people evacuated,https://www.straitstimes.com/asia/se-asia/heavy-rain-causes-floods-in-seven-malaysian-states-more-people-evacuated,"KUALA LUMPUR - Heavy rain pummelling Malaysia caused floods in seven states on Sunday (Jan 2), with more people being evacuated to temporary shelters, even as the Meteorological Department issued a warning for more rain in most states until Tuesday (Jan 4).
Residents living in coastal areas, especially on the west coast of Peninsular Malaysia, were also advised to be on alert for a four-day high tide phenomenon expected from Sunday (Jan 2).
The government is expected to fork out some RM1 billion (S$324 million) to repair damaged infrastructure, while also bracing itself for a possible second wave of floods.
“Our worry is the second wave of floods.
The recent floods have resulted in a lot of damage, and the second wave can bring about further damage,” he was quoted as saying by Bernama news agency on Sunday.","states, evacuated, phenomenon, seven, jan, wave, kuala, causes, department, floods, rain, expected, second, heavy, malaysian",Severe weather disruptions,Acute climatological event (flood)
21,22-Jan,KUALA LUMPUR ,Mammoth cleanup after Malaysia floods,https://www.straitstimes.com/asia/se-asia/mammoth-clean-up-after-malaysia-floods,"KUALA LUMPUR - After a series of floods swept most of Peninsular Malaysia for almost three weeks, some victims have begun the mammoth task of cleaning up.
They were evacuated during the floods in mid-December 2021, when the country experienced the heaviest rainfall in the past 100 years.
Eight of the 11 states in Peninsular Malaysia were affected by the floods.
Torrential rain pummelling Malaysia during the New Year period had also caused floods in seven states on Sunday (Jan 2).
Residents living in coastal areas, especially on the west coast of Peninsular Malaysia, were advised to be on alert for a four-day high tide phenomenon expected from Sunday.","malaysia, cleanup, states, jan, moving, floods, rahman, peninsular, spent, cleaning, mammoth, tonnes",Severe weather disruptions,Acute climatological event (flood)
22,21-Dec,PETALING JAYA (THE STAR/ASIA NEWS NETWORK) ,Malaysian businesses hit hard by the floods,https://www.straitstimes.com/asia/se-asia/malaysian-businesses-hit-hard-by-the-floods,"The water damaged the electrical appliances in his shop and also left him without power supply.
But when the flood hit us, there was no electricity for four days and our food was spoiled.
Mr Kiu said it would cost him a lot of money to get his freezers fixed.
Mr Kiu is among thousands of small business owners who are affected by the recent flood that hit parts of Selangor and the Klang Valley.
We bought fire and theft insurance but did not expect such a severe flood to occur,"" she said.","water, kiu, lot, frozen, shop, tee, insurance, freezers, floods, hit, hard, flood, businesses, business, malaysian",Severe weather disruptions,Acute climatological event (flood)
23,22-Jan,PETALING JAYA (THE STAR/ASIA NEWS NETWORK) ,"Experts expect rise in anxiety, PTSD due to floods in Malaysia",https://www.straitstimes.com/asia/se-asia/experts-expect-rise-in-anxiety-ptsd-due-to-floods-in-malaysia-report,"PETALING JAYA (THE STAR/ASIA NEWS NETWORK) - As heavy storms and floods rage on, mental health experts are anticipating a rise in anxiety and post-traumatic stress disorder (PTSD).
Mental health expert Andrew Mohanraj said there were already numerous cases received by the Malaysian Mental Health Association linked to floods.
""We have been getting about 500 calls a month and the numbers are increasing as a result of the floods,"" said Dr Mohanraj, the association's president, yesterday.
Dr Mohanraj noted that the situation could exacerbate certain symptoms for those who were already battling depression and anxiety.
""Once the flood situation (improves), victims who return to their homes could experience PTSD symptoms.","malaysia, rise, expect, mohanraj, victims, health, fear, families, experience, floods, experts, symptoms, anxiety, mental, situation, ptsd",Severe weather disruptions,Acute climatological event (flood)
24,21-Dec,KUALA LUMPUR ,"Floods expected in Malaysia's east coast, fewer evacuees in relief shelters",https://www.straitstimes.com/asia/se-asia/floods-expected-in-malaysias-east-coast-fewer-evacuees-in-relief-shelters,"Meanwhile, fewer flood evacuees sought shelter in relief centres across five Malaysian states on Sunday, compared with the day before.
In Kelantan, 633 flood victims are currently housed at several relief centres, while in Melaka and Negeri Sembilan, 29 and 141 people respectively are also sheltered in such centres.
He added that a special task force for post-flood activities and for preparing for the second wave of floods will be set up to improve coordination.
""This post-flood work needs proper coordination as I do not want delay in the implementation process, including in providing assistance to flood victims.
We also need to be prepared for the second wave of floods, if it happens,"" he told reporters in Hulu Langat on Sunday (Dec 26).","water, fewer, states, shelter, dec, east, victims, malaysias, relief, floods, expected, second, coast, shelters, flood, selangor, evacuees, wave",Severe weather disruptions,Acute climatological event (flood)
25,22-Jan,KUANTAN ,Malaysia opposition urges Pahang govt to look into illegal logging in flood's aftermath,https://www.straitstimes.com/asia/se-asia/malaysia-opposition-urges-pahang-govt-to-look-into-illegal-logging-in-floods-aftermath,"KUANTAN - The Pahang state government has been urged by the opposition to conduct an immediate investigation on what was claimed to be illegal and uncontrolled logging in the state.
Mr Wan Fauzuldin said these logs also floated all the way to houses, which happened in Karak.
There have been rumours of royal involvement in logging activities that led to these incidents.
Opposition lawmaker Khalid Samad on Monday urged the King, Sultan Abdullah Ahmad Shah, to address allegations that logging activities in Pahang purportedly linked to the royal family had contributed to the recent severe flooding.
Sultan Abdullah is head of the Pahang royal family.","malaysia, statement, fauzuldin, pahang, urges, sultan, aftermath, logging, look, floods, royal, wan, govt, logs, activities, illegal, opposition",Severe weather disruptions,Acute climatological event (flood)
26,21-Dec,PETALING JAYA (THE STAR/ASIA NEWS NETWORK) ,Floods expected in four Malaysian states from Dec 31,https://www.straitstimes.com/asia/se-asia/floods-expected-in-four-malaysian-states-from-dec-31,"PETALING JAYA (THE STAR/ASIA NEWS NETWORK) - Malaysia's Drainage and Irrigation Department (DID) on Wednesday (Dec 29) predicted that floods will occur in four states in Peninsular Malaysia from Dec 31.
The DID predicted that flooding is expected in Kelantan, starting on Dec 31 at 8pm at Sungai Kelantan.
For Terengganu, floods are expected to start on Dec 31 at 8am near Sungai Besut, involving the district of Besut.
""It might also affect those staying near Sungai Terengganu and the surrounding areas that are at risk of floods.
For Johor, the DID said floods might take place on Jan 1 at 8pm near Sungai Mersing, involving the Mersing district and surrounding areas that are at risk of floods.","states, 31, dec, surrounding, areas, involving, terengganu, sungai, floods, expected, risk, district, near, malaysian",Severe weather disruptions,Acute climatological event (flood)
27,22-Jan,The Cabinet is meeting on Wednesday to discuss the situation as post,More evacuations in flood-hit Johor but forecast is for better weather in 5 Malaysian states,https://www.straitstimes.com/asia/se-asia/more-evacuations-in-flood-hit-johor-but-forecast-is-for-better-weather-in-5-malaysian-states,"The Cabinet is meeting on Wednesday to discuss the situation as post-flood clean-up operations continued in areas hit initially by the first bout of incessant rain in mid-December.
""My home rebuilding is in progress with the help from the neighbourhood and non-governmental organisations,"" she told The Straits Times.
A total of 113 educational institutions remain closed because they were affected by floods or are being used as temporary evacuation centres.
The danger is not over yet as several rivers in at least five states have breached the danger level threatening low-lying areas.
But the Meteorological Department on Tuesday announced the end of the continuous heavy rain warning, adding that good weather was expected in the states of Terengganu, Pahang, Negeri Sembilan, Melaka and Johor.","states, weeks, waters, forecast, continuous, weather, wave, evacuations, danger, rain, floodhit, hit, johor, selangor, better, malaysian",Severe weather disruptions,Acute climatological event (flood)
28,22-Jan,JOHANNESBURG (REUTERS) ,"Floods kill 10, leave hundreds homeless in South African city",https://www.straitstimes.com/world/floods-kill-10-leave-hundreds-homeless-in-south-african-city,"JOHANNESBURG (REUTERS) - Floods around South Africa's eastern coastal city of East London have killed at least 10 people and left hundreds homeless since the weekend, national media reported on Monday (Jan 10), as rivers burst their banks and roads were inundated.
Footage on state broadcaster SABC showed cars trying to drive through torrents of water that had submerged highways.
Several media reported that hundreds of homes had been washed away in the iron-roof informal settlements just outside the city, especially the Mdantsane township.
Scientists suspect that climate change is the cause of worsening floods and droughts along the country's eastern coastline, where the city of roughly half a million lies.
In 2019, the Department of Environment drew up a plan for South Africa to adapt to climate change, which includes strengthening its preparedness to respond more quickly to weather disasters and help victims recover.","city, homeless, climate, eastern, hundreds, reported, kill, floods, south, media, african, change, worsening, leave",Severe weather disruptions,Acute climatological event (flood)
29,21-Dec,SINGAPORE ,askST: What should motorists and residents do in case of a flash flood amid a wet New Year period?,https://www.straitstimes.com/singapore/environment/askst-what-should-motorists-and-residents-do-in-the-event-of-a-flash-flood-amid-a-wet-new-year-period,"As at noon on Friday (Dec 31), it was raining across the island, with heavier and thundery showers pelting the northern region.
The Straits Times looks at what is causing the wet weather, and what to do during a flash flood.
A monsoon surge is a weather phenomenon that brings cool air and thunderstorms to Singapore.
That New Year deluge was also fuelled by a monsoon surge.
- Avoid driving through flood waters.","water, amid, surge, waters, residents, askst, period, weather, showers, car, motorists, vehicles, case, monsoon, thundery, flood, flash, wet",Severe weather disruptions,Acute climatological event (flood)
30,NA,"Your Browser is not allowed to access this page. Supporting Browsers: Chrome, Firefox, Safari, Edge or IE 11",Climate change: How Singapore is saving its shores from rising sea levels,https://www.straitstimes.com/singapore/climate-change-how-singapore-is-saving-its-shores-from-rising-sea-levels,"Your Browser is not allowed to access this page.
Supporting Browsers: Chrome, Firefox, Safari, Edge or IE 11.","sea, saving, levels, browser, edge, singapore, chrome, supporting, allowed, access, page, change, firefox, rising, shores, safari, climate, browsers",Severe weather disruptions,Acute climatological event (flood)
31,21-Dec,GEORGE TOWN (THE STAR/ASIA NEWS NETWORK) ,"Malaysia floods: We need action and intervention fast, says expert",https://www.straitstimes.com/asia/se-asia/malaysia-floods-we-need-action-and-intervention-fast-says-expert,"Centre for Marine and Coastal Studies director Professor Datuk Aileen Tan said atmospheric and sea atmospheric changes were affecting the weather in Malaysia and globally.
""There must be proper mitigation put in place, including monitoring and management by local authorities and communities, to prepare ahead for such incidents.
With the exception of the recent major floods in the Klang Valley, Prof Tan said there should already be good mitigation in place in most parts of the country that frequently experience floods.
""For the recent floods in Selangor, it is exceptional as the weather change was abrupt.
""But in many other places, there should already be human intervention, especially after all the lessons we learnt over the years.","malaysia, sea, instances, fast, need, weather, intervention, expert, recent, floods, action, tan, place, management, mitigation",Severe weather disruptions,Acute climatological event (flood)
