,date,location,news title,news source(url),content summary,keywords,class_name,new_class_name
10,Jun-20,"More than 370,000 people around the world have died from Covid","Unlike Sars, Covid-19 will be here for some time: Experts",https://www.straitstimes.com/singapore/unlike-sars-covid-19-will-be-here-for-some-time-experts,"Experts believe for now that the disease will be around for some time yet, unlike the severe acute respiratory syndrome (Sars) which fizzled out in about a year.
Sars had a fatality rate of about 10 per cent - calculated by taking the number of deaths over infections - while Covid-19's thus far has been less than 6 per cent.
The fatality rate refers to how likely it is that an infected person dies.
The fatality rate also differs considerably by age group.
""The apparently low mortality rate masks the fact that certain groups, including those with underlying health conditions, are more susceptible to complications and deaths,"" Prof Teo said.","numbers, rate, cent, sars, fatality, deaths, experts, teo, professor, prof, covid19, severe, unlike",Human health crises,pandemic
11,May-20,"When Parliament meets on Monday, lawmakers will debate and are expected to pass a constitutional amendment that will allow MPs to be spread out at different locations while it is in session.

This is the first Bill of its kind, and would lay the ground for Parliament to convene through virtual means if necessary, such as for safe distancing reasons amid the coronavirus outbreak.

Called the Constitution of the Republic of Singapore (Amendment) Bill, it will be introduced under a Certificate of Urgency, which allows for it to be debated and passed in a single session.

But old political hands recall that Singapore's Parliament had blazed this trail back in 2003 during the severe acute respiratory syndrome (Sars) outbreak, when some members addressed the House remotely for the first time while under the same roof or at home.

THE FIGHT AGAINST SARS

On April 24, 2003, Parliament met to discuss the Government's response to Sars. All MPs, without exception, had their temperature taken on arrival at Parliament House. But four officeholders in the ministerial combat unit against Sars isolated themselves from their colleagues and addressed Parliament from a separate room as an added precaution.

The team was led by then Senior Minister of State Khaw Boon Wan, a former senior civil servant with experience in the Ministry of Health.

The three others were medical doctors: then ministers of state Ng Eng Hen, Balaji Sadasivan and Vivian Balakrishnan.

The four were on the front line of the Sars war, and each had visited various Sars",Coronavirus: Singapore Parliament last met from more than one location during Sars,https://www.straitstimes.com/singapore/parliament-last-met-from-more-than-one-location-during-sars,"THE FIGHT AGAINST SARSOn April 24, 2003, Parliament met to discuss the Government's response to Sars.
All MPs, without exception, had their temperature taken on arrival at Parliament House.
But four officeholders in the ministerial combat unit against Sars isolated themselves from their colleagues and addressed Parliament from a separate room as an added precaution.
The team was led by then Senior Minister of State Khaw Boon Wan, a former senior civil servant with experience in the Ministry of Health.
The four were on the front line of the Sars war, and each had visited various Sars-hit hospitals.","khaw, location, video, senior, met, coronavirus, sars, singapore, team, parliament, state, house, mps, extraordinary",Human health crises,pandemic
12,Feb-20,"Anxiety is creeping up as the virus which originated in Wuhan spreads around the world, showing no sign as yet of abating.

Singapore is at code orange in its Disease Outbreak Response System Condition, a crisis management system drafted and refined after Singapore's experience of tackling the severe acute respiratory syndrome (Sars) outbreak in 2003.

It was at yellow for days before being raised to orange on Friday evening, after a few local cases emerged without any links to previous cases or travel history to China.

Will it move to red, which would mean the virus is severe and spreading widely?

From what is known publicly, the coronavirus appears to be more infectious than Sars, which hit Singapore in 2003 from March to May, infecting 238 and killing 33.

Sars infected more than 8,000 people worldwide over several months, and killed about 774.

However, the coronavirus appears less deadly, with a mortality rate of about 2 per cent, compared with Sars' 9.6 per cent.

The Middle East respiratory syndrome virus in 2012 infected about 2,500 people worldwide but was deadlier, with a fatality rate of 34 per cent.

With the coronavirus, as of yesterday, more than 34,000 have been infected since December, and more than 700 have died in China.

In Singapore, there are 40 infected persons as of yesterday.

Outside of Hubei province, where Wuhan is located, the mortality rate is only 0.2 per cent so far, while seasonal influenza has a death rate of 0.1 per cent. This makes the new virus much closer to influenza than Sars.

Sars was spread by people after they developed symptoms like fever; 2019",Coronavirus: Fighting a psychological battle,https://www.straitstimes.com/opinion/coronavirus-fighting-a-psychological-battle,"Singapore is at code orange in its Disease Outbreak Response System Condition, a crisis management system drafted and refined after Singapore's experience of tackling the severe acute respiratory syndrome (Sars) outbreak in 2003.
From what is known publicly, the coronavirus appears to be more infectious than Sars, which hit Singapore in 2003 from March to May, infecting 238 and killing 33.
Sars infected more than 8,000 people worldwide over several months, and killed about 774.
However, the coronavirus appears less deadly, with a mortality rate of about 2 per cent, compared with Sars' 9.6 per cent.
With the coronavirus, as of yesterday, more than 34,000 have been infected since December, and more than 700 have died in China.","outbreak, battle, spread, fighting, infected, coronavirus, rate, cent, sars, singapore, influenza, psychological, virus",Human health crises,pandemic
13,Apr-20,"As a consultant emergency physician at National University Hospital, Dr Ong Pei Yuin has had to tend to potential Covid",Sars survivor helps tend to potential Covid-19 patients,https://www.straitstimes.com/singapore/sars-survivor-helps-tend-to-potential-covid-19-patients,"As a consultant emergency physician at National University Hospital, Dr Ong Pei Yuin has had to tend to potential Covid-19 patients.
She understands their emotional turbulence: She herself was a Sars patient.
When Covid-19 hit Singapore in January, she felt a dreaded sense of deja vu.
In 2003, she contracted the severe acute respiratory syndrome (Sars), never felt sicker in her life and was warded for 14 days in hospital.
She was 26 then, a first-year medical officer at Tan Tock Seng Hospital, the designated hospital to treat Sars patients.","warded, patients, fever, yuin, potential, helps, worst, sars, vu, felt, hospital, visitors, survivor, covid19, tend",Human health crises,pandemic
14,Jan-20,SINGAPORE ,"Wuhan virus and Sars are as different as cats and dogs, researchers say",https://www.straitstimes.com/singapore/wuhan-virus-vs-sars-as-different-as-cat-and-dog,"SINGAPORE - Although the Wuhan virus is genetically similar to Sars, and comes from the same family, the two viruses have key differences, say researchers here.
Scientists at Singapore's Bioinformatics Institute examined a key surface protein on the Wuhan virus which binds to a receptor, allowing it to infect animals and sometimes people.
They found that it shares 76 per cent of its genetic material with Sars in this protein.
""It's like comparing a dog and a cat,"" added Dr Maurer-Stroh, who is also programme director of human infectious diseases at the institute.
""It's not by any means so closely related that it's exactly like Sars.""","cats, different, say, researchers, maurerstroh, key, sars, research, director, dr, dogs, wuhan, institute, comes, virus",Human health crises,pandemic
15,Feb-20,LONDON (BLOOMBERG) ,"Coronavirus deaths eclipse global toll from Sars, but 'fewer unknowns' now about the virus",https://www.straitstimes.com/world/europe/coronavirus-deaths-eclipse-global-toll-from-sars-but-fewer-unknowns-now-about-the-virus,"LONDON (BLOOMBERG) - The coronavirus disease spreading around the world has killed more than 810 people, exceeding the toll from the global outbreak of Sars that started in China almost two decades ago.
Less than two months after surfacing in late December in Wuhan, China, cases of the coronavirus have topped 37,000.
Both severe acute respiratory syndrome, or Sars, and the coronavirus are members of a larger family known to cause disease ranging from common colds to lethal infections.
The coronavirus outbreak ""could look more dramatic than it is.""
SARS HISTORYThe epidemic of Sars began in 2002 with a report of mysterious pneumonia in southern China's province of Guangdong.","outbreak, toll, disease, number, eclipse, china, cases, known, coronavirus, cent, sars, fewer, unknowns, deaths, health, global, virus",Human health crises,pandemic
16,Apr-20,HONG KONG ,"Coronavirus: Sense of crisis, scars from Sars help keep cases in Hong Kong lower than in Singapore",https://www.straitstimes.com/asia/east-asia/coronavirus-sense-of-crisis-scars-from-sars-help-keep-cases-in-hong-kong-lower-than,"HONG KONG - Both Hong Kong and Singapore have been lauded globally for their handling of the Covid-19 crisis but the number of confirmed cases in Hong Kong has slowed to single digits, while it has soared in Singapore.
As of Monday (April 13), Singapore has more than 2,900 cases of coronavirus, while Hong Kong just passed the 1,000 mark at 1,009.
Hong Kong schools have been shut since the Chinese New Year holidays, while full closure of schools in Singapore took effect on April 7.
Singaporean Wee Lian Hee, a professor at the Baptist University who has lived in Hong Kong for 17 years, noted that Hong Kongers, left with scars from the 2003 Sars episode, have been quick to wear masks.
More importantly, Hong Kong residents are highly sensitive about their socio-political conditions and have little faith in the government, he said.","wave, help, number, crisis, lower, scars, coronavirus, schools, sars, kong, university, singapore, hong, security, professor, sense",Human health crises,pandemic
17,May-20,PARIS (AFP) ,Sars antibodies can block Covid-19 infection: Study,https://www.straitstimes.com/world/europe/sars-antibodies-can-block-covid-19-infection-study,"PARIS (AFP) - An antibody from a patient who recovered from Sars has been shown to block Covid-19 infection in a laboratory setting, researchers said on Monday (May 18) in another potential breakthrough in the search for coronavirus treatment.
Scientists based in Switzerland and the United States previously isolated the antibodies from the patient in 2003, following the Sars outbreak that killed 774 people.
They experimented with 25 different types of antibodies - which target specific protein spikes on viruses - to see if they could prevent cells becoming infected with Covid-19.
Both Sars and the pathogen which causes Covid-19 are coronaviruses, thought to have come from animals, and so their structures are similar.","antibodies, types, target, viruses, patient, treatmentscientists, sars, block, study, infection, covid19, united, thought",Human health crises,pandemic
18,Jan-20,HONG KONG ,"New Wuhan virus similar in genome to Sars, says HK infectious disease expert",https://www.straitstimes.com/asia/east-asia/new-wuhan-virus-similar-in-genome-to-sars-says-hk-infectious-disease-expert,"HONG KONG - The new virus behind the pneumonia outbreak in the Chinese city of Wuhan has a genetic makeup largely similar to the Severe Acute Respiratory Syndrome (Sars) virus, said a leading infectious disease expert in the city.
The University of Hong Kong's Professor Yuen Kwok Yung on Saturday (Jan 11) said the genetic sequence of the new coronavirus was ""80 per cent similar"" to the Sars virus found in bats, civets and humans.
""The genetic sequence of the virus could change, and that would completely change its toxicity and infectiousness,"" Prof Yuen said, noting adding the genetic sequence of the Sars virus changed in 2003 and thus was able to spread among humans.
The Sars epidemic originated in China, infected more than 1,700 people in Hong Kong and killed nearly 300.
Meanwhile, the Hong Kong Hospital Authority on Saturday reported a total of 60 suspected cases of the Wuhan virus since Dec 31.","city, disease, suspected, genetic, yuen, expert, sars, kong, sequence, infectious, genome, hk, hong, wuhan, similar, virus",Human health crises,pandemic
19,Jan-20,SYDNEY (BLOOMBERG) ,Economist who counted $54.5 billion Sars cost sees bigger hit from Wuhan virus,https://www.straitstimes.com/business/economy/economist-who-counted-545-billion-sars-cost-sees-bigger-hit-from-wuhan-virus,"SYDNEY (BLOOMBERG) - The global cost of the coronavirus could be three or four times that of the 2003 Sars outbreak that sapped the world's economy by US$40 billion (S$54.5 billion), according to the economist who calculated that figure.
""Most of the GDP loss that we saw in the Sars model, and in reality, was China slowing down.
Nomura International expects the blow to China's growth could exceed that seen during the Sars outbreak.
Bloomberg economists Chang Shu, Jamie Rush and Tom Orlik, said: ""Back in 2003, China accounted for just 4 per cent of global GDP.
""Hong Kong stands out as the most exposed - our simulation shows a hit of 1.7 percentage points (ppt) in the first quarter.","economy, sees, ppt, cost, quarter, coronavirus, sars, gdp, global, outbreak, china, bigger, hit, counted, growth, wuhan, virus, billion, economist",Human health crises,pandemic
20,Feb-20,"SYDNEY • The global cost of the coronavirus could be three or four times that of the 2003 Sars outbreak that sapped the world's economy by US$40 billion (S$54.8 billion), according to the economist who calculated that figure.

The sheer growth of the Chinese economy over the last 17 years means the global health emergency triggered by the coronavirus outbreak, which originated in Wuhan, has far greater potential to gouge global growth, according to professor of economics Warwick McKibbin at the Australian National University in Canberra.

""It's just a mathematical thing,"" he said in a phone interview. ""Most of the GDP loss that we saw in the Sars model, and in reality, was China slowing down. And so, with China much bigger, you'd expect the billions would be much bigger.""

While difficult to pinpoint a precise cost as the crisis is still unfolding, the impact will be experienced mostly through changes in ""human psychology"", he said. ""Panic is what seems to be the biggest drain on the economy, rather than deaths.""

Markets have been whipsawed by panic, Paris",Economist who tallied $55b Sars cost sees bigger hit from Wuhan virus,https://www.straitstimes.com/business/economy/economist-who-tallied-55b-sars-cost-sees-bigger-hit-from-wuhan-virus,"SYDNEY • The global cost of the coronavirus could be three or four times that of the 2003 Sars outbreak that sapped the world's economy by US$40 billion (S$54.8 billion), according to the economist who calculated that figure.
""Most of the GDP loss that we saw in the Sars model, and in reality, was China slowing down.
Nomura International expects the blow to China's growth could exceed that seen during the Sars outbreak.
Bloomberg economists Chang Shu, Jamie Rush and Tom Orlik said: ""Back in 2003, China accounted for just 4 per cent of global GDP.
""Hong Kong stands out as the most exposed - our simulation shows a hit of 1.7 percentage points (ppt) in the first quarter.","economy, sees, ppt, cost, 55b, quarter, coronavirus, sars, gdp, global, outbreak, bigger, hit, growth, 2003, wuhan, virus, tallied, economist",Human health crises,pandemic
21,Jun-20,SINGAPORE ,Tackling Covid-19 pandemic a 'major challenge' despite Sars experience: Teo Chee Hean,https://www.straitstimes.com/politics/tackling-covid-19-pandemic-a-major-challenge-despite-sars-experience-teo-chee-hean,"SINGAPORE - Tackling the Covid-19 pandemic has been a major challenge despite Singapore's experience with the Sars outbreak, said Senior Minister and Coordinating Minister for National Security Teo Chee Hean.
As the disease is far more infectious than the severe acute respiratory syndrome (Sars), heightened surveillance and tightened precautions in migrant worker dormitories early on proved to be insufficient, he added.
Even so, Singapore has managed to ""orientate, adapt and act rapidly"" to each wave of the virus, said Mr Teo, who is advising the multi-ministry task force on handling the Covid-19 outbreak in foreign worker dormitories.
In his speech, Mr Teo talked about how no Covid-19 cases were reported in dormitories on March 25.
At the peak of the outbreak on May 12, more than 20,000 patients were being cared for in such facilities.","experience, outbreak, wave, virus, despite, cases, dormitories, mr, worker, sars, tackling, major, teo, singapore, chee, pandemic, covid19, hean",Human health crises,pandemic
22,Aug-20,"DR HOI SHU YIN , 41

Chief",Impressed by Sars 'courage',https://www.straitstimes.com/singapore/impressed-by-sars-courage,"DR HOI SHU YIN , 41Chief-nurse designate, Tan Tock Seng HospitalDuring the Sars outbreak in 2003, Dr Hoi Shu Yin was a junior nurse in Tan Tock Seng Hospital's Intensive Care Unit (ICU).
Like other healthcare workers then, she was worried about her safety as medical staff were getting infected as well.
But when she saw a senior doctor and nurse calmly intubating the ICU's first Sars patient, treating the person like any other patient, it left an impression on her.
""That image was one of courage, calmness and responding to the call of duty,"" said Dr Hoi, 41.
She will assume the position of chief nurse in October.","wards, leaders, nurses, courage, hoi, yin, sars, tock, tan, dr, staff, impressed, nurse",Human health crises,pandemic
23,Apr-20,"During the 15 days she spent in a ward for Sars patients at Tan Tock Seng Hospital (TTSH) in 2003, Ms Pauline Chong thought often of her mother.

Then a junior nurse in her early 20s, Ms Chong had taken a very ill patient to the coronary care unit at the National University Hospital (NUH) during a night shift. The patient was later found to be infected with the severe acute respiratory syndrome, or Sars.

A day later, Ms Chong developed a rapidly rising fever. She was later taken to TTSH where her temperature continued to climb, hitting 39.5 deg C at one point. Anxious thoughts raced through her mind as she fought chills and body aches during her hospitalisation.

She worried that she might have inadvertently infected her mother. She would feel depressed at the thought of the many things she had yet to accomplish and wondered if she would even survive.

Ms Chong, now 40, is currently a senior nurse clinician in the general and geriatric wards at Alexandra Hospital.

Ms Noor Melati Ahmad, 38, another nurse who had been working in the same NUH ward as Ms Chong, also caught the virus from a patient during a night shift.

She was also warded at TTSH. Like Ms Chong, she felt very weak and experienced body aches, chills and had difficulty breathing.

""A few days after I was admitted, it hit me that I could actually die from it,"" said Ms Melati, now 38. The nurse clinician still works at NUH looking after immunocompromised patients.

""I was very worried and when I called my mum every day, we would cry. There were days when she would check on me but I was too ill to pick up the phone.""

She added: ""It felt very unfair that just two years into my work as a nurse, I would contract this and might leave my loved ones behind.""

Both Ms Chong, a Catholic, and Ms Melati, a Muslim, sought solace in prayer. Words of support and simple gifts from their loved ones also helped, they said, and they would encourage each other over the phone",Bouncing back from Sars with more love for nursing,https://www.straitstimes.com/singapore/health/bouncing-back-from-sars-with-more-love-for-nursing,"The patient was later found to be infected with the severe acute respiratory syndrome, or Sars.
A day later, Ms Chong developed a rapidly rising fever.
Ms Chong, now 40, is currently a senior nurse clinician in the general and geriatric wards at Alexandra Hospital.
Like Ms Chong, she felt very weak and experienced body aches, chills and had difficulty breathing.
Both Ms Chong, a Catholic, and Ms Melati, a Muslim, sought solace in prayer.","ms, later, worried, nuh, days, patient, sars, melati, chong, bouncing, love, ttsh, nursing, nurse",Human health crises,pandemic
24,Dec-19,BEIJING (AFP) ,China probes pneumonia outbreak for Sars links: State media,https://www.straitstimes.com/asia/east-asia/china-probes-pneumonia-outbreak-for-sars-links-state-media,"BEIJING (AFP) - China is investigating an outbreak of atypical pneumonia that is suspected of being linked to Sars, the flu-like virus that killed hundreds of people a decade ago, state media reported on Tuesday (Dec 31).
Chinese news site The Paper reported 27 cases of viral pneumonia in Wuhan in December, citing unnamed health officials from the city.
It is unclear whether all these patients are suspected of having contracted severe acute respiratory syndrome (Sars), a highly contagious respiratory disease.
The World Health Organisation (WHO) criticised China for under-reporting the number of Sars cases following the outbreak in 2003.
Sars killed 349 people in mainland China and another 299 in Hong Kong in 2003.","outbreak, links, probes, patients, suspected, cases, china, sars, wuhan, pneumonia, health, media, state, respiratory",Human health crises,pandemic
25,Feb-20,SINGAPORE (THE BUSINESS TIMES) ,Commodities to take bigger hit from coronavirus than from Sars: DBS,https://www.straitstimes.com/business/companies-markets/commodities-to-take-bigger-hit-from-coronavirus-than-from-sars-dbs,"SINGAPORE (THE BUSINESS TIMES) - DBS Group Research said the novel coronavirus outbreak will have a larger negative impact on commodity demand and prices, compared to the severe acute respiratory syndrome (Sars) epidemic.
This is because China's contribution to global metal consumption has increased to about 50 per cent, from below 20 per cent in 2003.
According to DBS, it took about two months for metal prices to recover to pre-Sars levels.
The brokerage also expects the adverse impact of the virus to be greater than Sars, as China posted high economic growth in 2003, versus decelerating growth this year.
Meanwhile, the brokerage believes that gold and silver prices will continue to be buoyed by favourable investment sentiment, riding on their status as safe-haven assets.","virus, outbreak, dbs, growth, impact, coronavirus, prices, metal, sars, cent, commodities, economic, bigger, hit",Human health crises,pandemic
26,Jan-20,HONG KONG (BLOOMBERG) ,Tourism businesses worldwide brace for a hit worse than Sars from Wuhan virus,https://www.straitstimes.com/asia/east-asia/tourism-businesses-worldwide-brace-for-a-hit-worse-than-sars,"About 163 million Chinese tourists made overseas trips in 2018 - more people than Russia's population - accounting for more than 30 per cent of travel retail sales worldwide.
China's increased affluence and consumption since the severe acute respiratory syndrome (Sars) outbreak have made many international cities, luxury brands and retail industry groups more reliant than ever on Chinese travellers.
""Chinese travellers are the most significant and most important customers for growth in the travel retail industry.""
Chinese tourists spent US$150 billion (S$204 billion) on purchases during last year's Chinese New Year holiday, according to Jefferies.
The travel retail industry, a segment that includes duty-free shopping and retail at airports and other transportation hubs, was a US$79 billion business in 2018 and saw the biggest growth in Asia, according to research firm Generation Research.","outbreak, million, tourism, industry, china, worse, travel, worldwide, retail, sars, brace, businesses, tourists, wuhan, chinese, virus, hit",Human health crises,pandemic
