,date,location,news title,news source(url),content summary,keywords,class_name,new_class_name
10,22-Jan,SYDNEY (REUTERS) ,Australia to 'fight back' against cyber attacks from hostile states: Minister,https://www.straitstimes.com/asia/australianz/australia-to-fight-back-against-cyber-attacks-from-hostile-states-minister,"SYDNEY (REUTERS) - Australia and Britain will ""fight back"" against cyber attacks from China, Russia and Iran, Defence Minister Peter Dutton said ahead of consultations with Britain in Sydney.
Australia's defence and foreign affairs ministers will meet Britain's Defence Secretary Ben Wallace and Foreign Secretary Liz Truss on Friday (Jan 21) for the annual Australia-United Kingdom Ministerial Consultations.
Australia and Britain will coordinate cyber-sanction regimes to increase deterrence, raising the costs for hostile state activity in cyberspace, said Foreign Minister Marise Payne, after signing an agreement on Thursday with Ms Truss.
""Both the UK and Australia get regular attacks from Russia and from China, Iran and other countries,"" he said on radio, adding that the two countries would ""fight back"".
Discussions will also identify areas where Australia and Britain can work together in the Indo-Pacific region, and Australia's nuclear submarine programme.","russia, cyber, britain, foreign, big, attacks, uk, submarine, countries, states, minister, australia, defence, secretary, fight, hostile",cyberattack,cyberattack
11,22-Jan,GENEVA (AFP) ,Red Cross falls victim to massive cyber attack,https://www.straitstimes.com/world/europe/red-cross-falls-victim-to-massive-cyberattack,"GENEVA (AFP) - The International Committee of the Red Cross (ICRC) was the victim of a massive cyber attack in which hackers seized the data of more than 515,000 extremely vulnerable people, some of whom had fled conflicts, it said on Wednesday (Jan 19).
""A sophisticated cyber-security attack against computer servers hosting information held by the International Committee of the Red Cross was detected this week,"" it said in a statement.
There was no evidence so far that the compromised information had been leaked or put in the public domain.
The data originated from at least 60 Red Cross and Red Crescent National Societies around the world.
""This cyber attack puts vulnerable people, those already in need of humanitarian services, at further risk.""","vulnerable, cyber, information, falls, massive, icrc, families, red, cross, victim, targeted, attack, data, compromised",cyberattack,cyberattack
12,22-Jan,"KIEV/WASHINGTON (REUTERS) – The United States said it feared Russia was preparing a pretext to invade Ukraine if diplomacy fails to meet its objectives, after a massive cyberattack splashed Ukrainian government websites with a warning to “be afraid and expect the worst”.

Moscow dismissed such warnings, though it has amassed more than 100,000 troops on its neighbour’s frontiers and on Friday (Jan 14) released pictures of more of its forces on the move.

The cyberattack – which Kiev’s state security service said showed signs of Russian involvement – unfolded hours after security talks wrapped up on Thursday with no breakthrough between Moscow and Western allies.

Ukraine said its president, Volodymyr Zelenskiy, had proposed a three",Ukraine reports massive cyber attack on government websites,https://www.straitstimes.com/world/europe/ukraine-reports-massive-cyber-attack-on-government-websites,"The cyberattack – which Kiev’s state security service said showed signs of Russian involvement – unfolded hours after security talks wrapped up on Thursday with no breakthrough between Moscow and Western allies.
Ukraine said its president, Volodymyr Zelenskiy, had proposed a three-way meeting with the leaders of Russia and the United States.
A US official said the United States had information that indicated Russia had already positioned a group of operatives to conduct “a false-flag operation” in eastern Ukraine.
Foreign Minister Sergei Lavrov said that Russia hoped security talks with the United States would resume but that this would depend on Washington’s response to Moscow’s proposals.
When we take decisions with military hardware we understand what we mean and what we are preparing for.”","russia, information, talks, military, preparing, ukrainian, united, war, ukraine, prepping, states, security, cyberattack, hits, warns",cyberattack,cyberattack
13,22-Jan,KIEV (REUTERS) ,"No lights, no heat, no money: Life in Ukraine during cyber warfare",https://www.straitstimes.com/world/europe/no-lights-no-heat-no-money-life-in-ukraine-during-cyber-warfare,"If Russia invades again, more cyber attacks would occur too, predicted former CrowdStrike cyber security executive Dmitri Alperovitch.
In December 2015, a first-of-its-kind cyber attack cut the lights to 225,000 people in western Ukraine, with hackers also sabotaging power distribution equipment, complicating attempts to restore power.
The average temperature during the winter in Ukraine is below freezing and losing heat is potentially lethal.
In the last two months of 2016, hackers targeted Ukrainian state institutions about 6,500 times, officials said.
The cyber attacks showed Russian security services were waging a cyberwar against Ukraine, the government said.","russia, cyber, warfare, attacks, ukrainian, power, heat, hackers, mr, ukraine, lights, attack, state, money, life",cyberattack,cyberattack
14,21-Dec,SINGAPORE ,S'pore firms warned to quickly fix Log4j software security hole that world experts call worst in years,https://www.straitstimes.com/tech/tech-news/spore-firms-warned-to-quickly-fix-log4j-software-security-hole-that-world-experts,"The bug has been scored the maximum of 10 in terms of severity of computer system vulnerabilities.
Immediate action needs to be taken because ""we only have a short window"" to put in place measures to limit any abuse of the flaw, CSA warned.
Cyber-security experts warned that the flaw can be easily exploited by adding just a line of code.
“Financial institutions that are using the affected software versions are expected to take appropriate and prompt actions to address the vulnerability,” it added.
Last Saturday, Germany's cyber-security watchdog BSI issued the highest red alert warning on the security hole, saying it posed an ""extremely critical threat"" to Web servers.","flaw, singapore, spore, firms, warned, software, log4j, system, cybersecurity, worst, hole, fix, vulnerability, csa, security, world, quickly, online",cyberattack,cyberattack
15,21-Dec,NEW YORK (BLOOMBERG) ,Inside the race to fix the potentially disastrous Log4j software flaw,https://www.straitstimes.com/tech/tech-news/inside-the-race-to-fix-the-potentially-disastrous-log4j-software-flaw,"NEW YORK (BLOOMBERG) - At 2.51pm on Nov 24, members of an open-source software project received an alarming e-mail.
Log4j is a piece of software that developers can put into applications to monitor, or ""log"", anything from mundane operations to critical alerts.
Interviews and documents obtained by Bloomberg News reveal, for the first time, their minute-by-minute efforts to shore up a software flaw that has the potential to be one of the most damaging cyber-security incidents in recent memory.
""Some WeChat security chat groups are already discussing the details of the vulnerability, and some security researchers already have the vulnerability,"" Chen wrote.
Some 20 hours later, Apache's team working on Log4j published a ""patch"" to fix the problem.","flaw, potentially, email, log4j, software, inside, fix, opensource, team, vulnerability, disastrous, security, chen, programmers, race",cyberattack,cyberattack
16,21-Nov,LONDON (REUTERS) ,Insurers shy away from ransomware cover as losses mount,https://www.straitstimes.com/tech/tech-news/insurers-shy-away-from-ransomware-cover-as-losses-mount,"LONDON (REUTERS) - Insurers have halved the amount of cyber cover they provide to customers after the coronavirus pandemic and home working drove a surge in ransomware attacks that left them smarting from hefty payouts.
But the increase in ransomware attacks and the growing sophistication of attackers have made insurers wary.
US insurer AIG had said in August that it was cutting cyber limits.
US cyber insurers' profits shrank last year, insurance broker Aon found.
He said one technology client had previously bought £130 million of professional indemnity and cyber cover for £250,000.","insurers, shy, million, cyber, say, ransomware, london, victims, limits, mount, cover, away, losses, broker",cyberattack,cyberattack
17,21-Dec,JERUSALEM (REUTERS) ,"IMF, 10 countries simulate cyber attack on global financial system",https://www.straitstimes.com/tech/tech-news/imf-10-countries-simulate-cyber-attack-on-global-financial-system,"JERUSALEM (REUTERS) - Israel on Thursday (Dec 9) led a 10-country simulation of a major cyber attack on the global financial system in an attempt to increase cooperation that could help to minimise any potential damage to financial markets and banks.
The simulation also used fake news reports that in the scenario caused chaos in global markets and a run on banks.
""Attackers are 10 steps ahead of the defender,"" Mr Micha Weis, financial cyber manager at Israel's Finance Ministry, told Reuters.
The narrator of the film in the simulation said governments were under pressure to clarify the impact of the attack, which was paralysing the global financial system.
Ms Rahav Shalom-Revivo, head of Israel's financial cyber engagements, said international collaboration between finance ministries and international organisations ""is key for the resilience of the financial eco-system"".","cyber, imf, financial, markets, system, simulation, liquidity, countries, united, international, attack, narrator, global, simulate, officials",cyberattack,cyberattack
18,21-Dec,BRUSSELS (AFP) ,Belgian military in battle against cyber attack believed to have targeted Log4j flaw,https://www.straitstimes.com/tech/tech-news/belgian-military-in-battle-against-cyber-attack-believed-to-have-targeted-log4j-flaw,"BRUSSELS (AFP) - The Belgian military said on Tuesday (Dec 21) it had been hit with a cyber attack five days prior and was still battling to restore affected parts of its system.
Military spokesman Olivier Severin told AFP that elements hit by last Thursday's attack, which contaminated services connected to the Internet, were still being analysed and restored.
Commander Severin did not name any group suspected of the attack and gave no further details of the systems involved.
The attackers are believed to have targeted a vulnerability in Log4j, a logging library that keeps track of events on a system.
The Belgian military imposed ""quarantine measures"" to ""contain the infected elements"", Commander Severin told the Belga press agency on Monday.","flaw, cyber, believed, battle, military, log4j, told, vulnerability, attackers, belgian, elements, targeted, attack, hit, afp, severin",cyberattack,cyberattack
19,21-Dec,SINGAPORE ,"Singapore can contribute to world by being hub for global public health, cyber security, sustainability: Noeleen Heyzer",https://www.straitstimes.com/singapore/spore-can-contribute-to-world-by-being-hub-for-global-public-health-cyber-security,"SINGAPORE - Being a hub for global public health is one way Singapore can contribute to the larger well-being of people and the planet, said social scientist Noeleen Heyzer on Friday (Dec 10).
Dr Heyzer noted that Singapore has been playing an important role in global health security during the Covid-19 pandemic.
She said: ""It can now be more ambitious and become a hub for global public health in three ways: linking public health to environmental health, improving health equity in healthcare delivery, and taking advantage of frontier healthcare technology.""
On the topic of cyber security, she noted that the adoption of 5G will broaden the cyber attack surface.
She called for industry groups to take a lead in developing and harmonising best practices in cyber security.","sustainability, singapore, hub, cyber, public, role, noted, noeleen, heyzer, health, security, world, carbon, global",cyberattack,cyberattack
20,21-Dec,NEW YORK (BLOOMBERG) ,"Swiss minister's data exposed after buying crypto, paper says",https://www.straitstimes.com/tech/tech-news/swiss-ministers-data-exposed-after-buying-crypto-paper-says,"NEW YORK (BLOOMBERG) - Swiss federal councillor Alain Berset was the victim of a data breach that made his address, private e-mail and home phone number public after a company he used to buy cryptocurrency was hacked, Swiss newspaper Le Matin Dimanche reported.
Mr Berset is the minister for Switzerland's Department of Home Affairs, which has been a lead agency for the Alpine nation's coronavirus pandemic response.
A spokesman for the department confirmed to Le Matin that Mr Berset ""bought cryptocurrencies a few years ago privately, in order to understand how they work"".
Mr Berset was previously unaware of the data breach at Ledger, the person said.
It also says their assets have never been threatened, and that no information concerning specific amounts or transactions was stolen.","stolen, buying, matin, ministers, number, crypto, berset, paper, mr, phone, newspaper, swiss, exposed, data, spokesman",cyberattack,cyberattack
21,21-Dec,OTTAWA (REUTERS) ,"Ransomware attacks soar, hackers set to become more aggressive: Canada spy agency",https://www.straitstimes.com/tech/tech-news/ransomware-attacks-soar-hackers-set-to-become-more-aggressive-canada-spy-agency,"OTTAWA (REUTERS) - Global ransomware attacks increased by 151 per cent in the first half of 2021 compared with 2020 and hackers are set to become increasingly aggressive, Canada's signals intelligence agency said on Monday (Dec 6).
The Communications Security Establishment (CSE), citing attacks on North American health facilities and a United States pipeline, said the scale and scope of ransomware operators represented both security and economic risks to Canada and its allies.
""Ransomware operators will likely become increasingly aggressive in their targeting, including against critical infrastructure,"" said a report issued by the Canadian Centre for Cyber Security, a unit of CSE.
The agency said it knew of 235 ransomware incidents against Canadian victims from Jan 1 to Nov 16 this year.
In 2021, the global average total cost of recovery from a ransomware incident has more than doubled to C$2.3 million (S$13.2 million).","russia, cyber, attacks, ransomware, likely, spy, soar, hackers, victims, canada, intelligence, set, aggressive, security, operators, agency",cyberattack,cyberattack
22,21-Dec,SAN FRANCISCO (REUTERS) ,"US cyber-security officials see mainly low-impact attacks from Log4j logging flaw, so far",https://www.straitstimes.com/tech/tech-news/us-cyber-security-officials-see-mainly-low-impact-attacks-from-log4j-logging-flaw-so,"Officials at the Cybersecurity and Infrastructure Security Agency (Cisa) said they had not confirmed reports by multiple security companies of ransomware installations or attempts by other governments to steal secrets.
The flaw was found in a common logging tool, known as Log4j, and it is carried forward by at least hundreds of other programs that rely on the tool.
Open discussion within the Chinese security company was detected and some exploitation of the flaw began before the Apache Software Foundation could issue the patch.
Mr Goldstein said it was ""concerning"" any time a flaw is exploited before a patch is out.
Under recent Chinese regulations, some security professionals must report their findings to the government quickly, often before patches are ready.","flaw, cisa, goldstein, attacks, log4j, software, patch, tool, cybersecurity, program, lowimpact, mainly, security, logging, far, recently, chinese, officials",cyberattack,cyberattack
23,21-Nov,SINGAPORE ,Children's book on cyber security given to over 200 Singapore schools,https://www.straitstimes.com/tech/tech-news/childrens-book-on-cyber-security-given-to-over-200-singapore-schools,"About 2,000 copies of the book have been distributed free to more than 200 schools, comprising 186 primary schools and 19 special education schools.
Titled Cyber Safe: A Dog's Guide To Internet Security, the book is centred on Lacey the dog who teaches her cat friend Gabbi how to use the Internet safely.
Released in March, it was written by two mothers, Fortinet's deputy chief information security officer Renee Tarun and United States National Board-certified teacher Susan Burg.
AiSP and Fortinet said that it is important for young people to receive proper guidance and support about cyber security at an early age.
The Cyber Safe book aims to protect children by teaching them from an early age how to behave and keep themselves safe online.""","singapore, cyber, information, schools, learning, safe, internet, security, 200, given, childrens, book, online",cyberattack,cyberattack
24,21-Dec,HELSINKI (BLOOMBERG) ,Finland battles 'exceptional' malware attack spread by phones,https://www.straitstimes.com/tech/tech-news/finland-battles-exceptional-malware-attack-spread-by-phones,"HELSINKI (BLOOMBERG) - Finland is working to stop a flood of text messages of an unknown origin that are spreading malware.
The messages with malicious links to malware called FluBot number in the millions, according to Ms Aino-Maria Vayrynen, information security specialist at the National Cyber Security Centre.
""The malware attack is extremely exceptional and very worrying,"" Mr Teemu Makela, chief information security officer at Elisa Oyj, the largest telecoms operator, said by phone.
""A considerable number of text messages are flying around.""
The messages started beeping Finns' mobiles late last week, prompting the National Cyber Security Centre to issue a ""severe alert"".","messages, information, text, cyber, worse, malware, battles, number, finland, spread, operator, exceptional, national, security, attack, phones",cyberattack,cyberattack
25,21-Nov,SINGAPORE ,3 in 4 public healthcare workers can now access Internet safely via virtual browser,https://www.straitstimes.com/tech/tech-news/3-in-4-public-healthcare-workers-can-now-access-internet-safely-via-virtual-browser,"SINGAPORE - Following the 2018 SingHealth data breach, a virtual browser that allows public healthcare workers to surf the Internet safely on their work computers has been rolled out to over 75 per cent of the 60,000 employees in the sector.
The virtual browser allows public healthcare workers, including nurses and doctors, to access the Internet using their work computers through strictly controlled and monitored servers.
Outside of the virtual browser and dedicated zones covered by wireless networks for secure Internet surfing, public healthcare computers and devices are cut off from the Internet.
This measure was implemented across the public healthcare sector following the SingHealth data breach, and is still in place.
This has tripled the number of cyber-security measures for public healthcare since 2019, said the agency.","workers, cyber, healthcare, public, safely, gan, virtual, ihis, access, internet, data, browser, computers",cyberattack,cyberattack
26,21-Nov,JAKARTA (REUTERS) ,Indonesia probe police hack in latest cyber breach,https://www.straitstimes.com/asia/se-asia/indonesia-probe-police-hack-in-latest-cyber-breach,"The incident follows an attack claimed by the same hacker last month on Indonesia's Cyber and Encryption Agency (BSSN).
The hacks have highlighted digital security vulnerabilities at state agencies in Indonesia, which has one of the world's biggest online markets.
In August, a flaw in the Health Ministry's Covid-19 app exposed the personal data and health status of 1.3 million people.
Indonesia has seen a rise in cyber attacks, with 888 million attempts recorded from January to August, according to data from the national cyber agency.
""The challenge is, every time there's a data breach that involves public institutions, there hasn't been an investigation process that's done with accountability,"" he said.","cyber, week, million, hack, officers, hacker, latest, indonesia, probe, national, month, breach, data, online, personal",cyberattack,cyberattack
27,21-Nov,TAIPEI (AFP) ,Taiwan government faces 5 million cyber attacks daily: Official,https://www.straitstimes.com/asia/east-asia/taiwan-government-faces-5-million-cyber-attacks-daily-official,"TAIPEI (AFP) - Taiwan's government agencies face around five million cyber attacks and probes a day, an official said on Wednesday (Nov 10), as a report warned of increasing Chinese cyber warfare targeting the self-ruled island.
Taiwanese officials have previously said the island faces millions of cyber attacks every month, with around half of them believed to originate from China.
Speaking in parliament, cyber security department director Chien Hung-wei said Taiwan's government network faces ""five million attacks and scans a day"".
A scan in cyber security refers to an attempt to locate weaknesses in a server.
China sees self-ruled Taiwan as a renegade province awaiting reunification with the mainland, by force if necessary.","taiwan, million, cyber, taiwans, warfare, attacks, selfruled, warned, official, daily, security, island, report, faces",cyberattack,cyberattack
28,21-Dec,SAN FRANCISCO (REUTERS) ,Ransomware attack on Australian utility claimed by Russian-speaking criminals,https://www.straitstimes.com/asia/australianz/ransomware-attack-on-australian-utility-claimed-by-russian-speaking-criminals,"SAN FRANCISCO (REUTERS) - One of the most prolific Russian-speaking ransomware gangs has claimed credit for a weekend attack on an Australian electric utility serving millions of people.
Australian media had reported on Monday (Dec 6) that Chinese government hackers were behind the breach at CS Energy, which is owned by the Queensland state in north-east Australia.
There is ""currently no indication that the cyber incident was a state-based attack"", the statement cited CS Energy chief executive Andrew Bills as declaring.
The ransomware group known as Conti, meanwhile, named CS Energy on its website for shaming victims and sometimes leaking their data.
APT is security industry shorthand for ""advanced persistent threat"" groups, which are often backed by governments.","threat, russianspeaking, attacks, ransomware, victims, claimed, groups, conti, criminals, utility, attack, cs, energy, australian",cyberattack,cyberattack
29,21-Nov,SINGAPORE ,Singapore cyber-security firm blacklisted by the US along with those linked to Pegasus spyware,https://www.straitstimes.com/singapore/singapore-cyber-security-firm-blacklisted-by-the-us-along-with-those-linked-to-pegasus,"SINGAPORE - A Singapore cyber-security company has been blacklisted by the US Department of Commerce for allegedly selling hacking tools that were used against individuals and organisations worldwide.
Computer Security Initiative Consultancy (Coseinc) was one of four companies blacklisted on Wednesday (Nov 3) for malicious cyber activities.
A press release by the US Department of Commerce on Wednesday said Coseinc was blacklisted because it had trafficked in cyber hacking tools.
The release did not provide details on the tools Coseinc had purportedly sold.
The other company blacklisted was Russia's Positive Technologies, which reportedly helped in Russian cyber attacks on the US.","singapore, cyber, companies, coseinc, tools, commerce, blacklisted, cybersecurity, company, used, pegasus, firm, malicious, spyware, security, linked",cyberattack,cyberattack
30,21-Dec,SINGAPORE ,Online fraudsters hit by pandemic blues when Covid-19 cases rise,https://www.straitstimes.com/tech/tech-news/online-fraudsters-hit-by-pandemic-blues-when-covid-19-cases-rise,"SINGAPORE - While Covid-19 led more people to go digital, opening up more hacking opportunities for cyber crooks, the pandemic blues likely also hit online fraudsters just like everyone else and stifled their ability to carry out attacks to their fullest extent.
Worldwide, more sophisticated online fraud attacks carried out personally by the fraudsters, like impersonation scams, fell when Covid-19 cases rose and restrictions kicked in, financial crime analysis firm LexisNexis Risk Solutions told The Straits Times.","attacks, straits, fraudsters, rise, cases, blues, told, times, stifled, sophisticated, solutions, covid19, hit, pandemic, online",cyberattack,cyberattack
31,21-Oct,TEHERAN (AFP) ,Iran suspects Israel and US behind fuel cyber attack,https://www.straitstimes.com/world/middle-east/iran-suspects-israel-and-us-behind-fuel-cyber-attack,"TEHERAN (AFP) - An Iranian general has said Israel and the US were likely to have been behind a cyber attack that interrupted the distribution of fuel at service stations.
And in May last year, the Washington Post reported that Israel carried out a cyber attack on the Iranian port of Shahid Rajaei in the Strait of Hormuz, a strategic route for global oil shipments.
Tuesday's cyber attack caused traffic jams on major arteries in Teheran, where long queues at petrol stations disrupted the flow of traffic.
The oil ministry later took service stations offline so that petrol could be distributed manually, according to the authorities.
Since 2010, when Iran's nuclear programme was hit by the Stuxnet computer virus, Iran and its arch-foes Israel and the US have regularly accused each other of cyber attacks.","fuel, cyber, teheran, petrol, iran, irans, israel, distribution, service, stations, attack, oil, suspects",cyberattack,cyberattack
