,date,location,news title,news source(url),content summary,keywords,class_name,new_class_name
10,21-Oct,"HONG KONG (REUTERS, BLOOMBERG) ","Hong Kong shuts schools, eyes higher storm alert as Kompasu nears",https://www.straitstimes.com/asia/east-asia/hong-kong-may-raise-storm-signal-to-third-highest-as-cyclone-kompasu-approaches,"HONG KONG (REUTERS, BLOOMBERG) - Hong Kong authorities closed schools on Tuesday (Oct 12) and raised the third highest storm warning as a typhoon threatened the financial hub for the second time in less than a week.
The Hong Kong Observatory is considering raising the warning signal from No.
The move won't affect operations of the Hong Kong stock market as it closes at 4pm, though Wednesday trading depends on the cyclone's movement.
Hong Kong Exchanges and Clearing will scrap pre-market trading if signal No.
Kompasu is the second tropical storm to affect Hong Kong in three days, after Lionrock brought flooding to some low-lying areas as it pounded the city on the weekend.","trading, nears, kompasu, schools, warning, hub, signal, according, higher, alert, shuts, second, operations, eyes, kong, storm, hong",Severe weather disruptions,Acute climatological event (cyclone)
11,21-Oct,DUBAI (REUTERS) ,"Cyclone Shaheen approaches Oman, three killed, flights delayed",https://www.straitstimes.com/world/middle-east/cyclone-shaheen-approaches-oman-three-killed-flights-delayed,"DUBAI (REUTERS) - Tropical Cyclone Shaheen bore down on Oman on Sunday (Oct 3), killing at least three people, and the authorities urged residents to evacuate coastal areas and delayed flights to and from the capital, Muscat.
A child who had been swept away by water was found dead, the state news agency said, and another person was missing.
Two Asian workers were killed when a hill collapsed on their housing area in an industrial zone as a result of the cyclone, the state news agency reported.
The national emergency committee said the power supply would be cut in al-Qurm, east of the capital, to avoid accidents.
Police officials were moving to ensure safety by conducting security patrols near beaches and valleys where torrential rains were expected.","authorities, shaheen, cyclone, state, winds, zone, oman, approaches, workers, flights, emergency, delayed, killed, capital, storm, agency",Severe weather disruptions,Acute climatological event (cyclone)
12,21-Sep,MUMBAI (REUTERS) ,Cyclone damages Indian crops just before harvest,https://www.straitstimes.com/asia/south-asia/cyclone-damages-indian-crops-just-before-harvesting,"MUMBAI (REUTERS) - Heavy rains brought by Cyclone Gulab damaged India's summer-sown crops such as soya beans, cotton, pulses and vegetables just before harvesting in key growing regions, which could reduce production and lift prices, industry officials said.
""I was hoping for a bumper soya bean crop and good returns since soya bean prices were attractive,"" said 35-year old farmer Anand Mane from Latur in Maharashtra.
""But just before harvesting, rain hit and destroyed everything,"" said Mane, whose soya bean and sugar cane crops on 3.2ha were damaged.
Industry officials were expecting India to produce more than 10 million tonnes of soya bean this year (2021), up from last year's 8.9 million tonnes.
""Within a week, the cotton production outlook changed.","states, production, yields, crops, worlds, cotton, bean, million, soya, damages, pulses, rainfall, indian, harvest, cyclone",Severe weather disruptions,Acute climatological event (cyclone)
13,21-Oct,LOS ANGELES (AFP) ,"After drought, US west coast slammed by 'bomb cyclone'",https://www.straitstimes.com/world/united-states/after-drought-us-west-coast-slammed-by-bomb-cyclone,"LOS ANGELES (AFP) - Severe thunderstorms bringing record rainfall hit northern California on Monday (Oct 25), following several months of gigantic forest fires caused by drought.
The phenomenon, known as a ""bomb cyclone,"" came from the Pacific Ocean and struck San Francisco and Oakland, as well as the states of Oregon and Washington, further north, on Sunday.
The rain caused multiple floods and mudslides, blocking roads, while winds of more than 100kmh tore trees and roofs.
Heavy snowfall has also struck the Sierra Nevada mountain range as the weather front headed east.
California has been affected for several years by increasingly numerous and destructive blazes, and with a marked lengthening of the fire season.","slammed, states, bomb, drought, record, fires, worst, west, weather, caused, rain, struck, coast, rainfall, california, cyclone",Severe weather disruptions,Acute climatological event (cyclone)
14,21-Oct,SAN FRANCISCO (NYTIMES) ,Bomb cyclone and ‘atmospheric river’ pummel California with rain and wind.,https://www.straitstimes.com/world/united-states/mudslides-power-outages-as-storm-drenches-burn-scarred-california,"The threat of flash floods prompted evacuation orders for parts of San Mateo County, south of San Francisco.
In San Francisco, emergency personnel ordered evacuations on one block where, they said, several structures were threatened by a tree that was leaning.
Power outagesAs of 4:30pm local time Sunday, at least 147,000 utility customers in the Bay Area had lost power, said J.D.
More than half of those outages were reported on the San Francisco Peninsula and in Sonoma and Marin counties.
In the Pacific Northwest, a bomb cyclone, a type of storm known for its falling atmospheric pressure, was expected to push the atmospheric river south, affecting areas south of San Francisco, Miller said.","bomb, francisco, winds, san, wind, area, weather, department, river, rain, bay, twitter, atmospheric, pummel, california, cyclone",Severe weather disruptions,Acute climatological event (cyclone)
15,21-Oct,HONG KONG (BLOOMBERG) ,"Hong Kong cancels morning trading, shuts schools on Typhoon Kompasu",https://www.straitstimes.com/asia/east-asia/hong-kong-cancels-morning-trading-shuts-schools-on-typhoon-kompasu,"HONG KONG (BLOOMBERG) - Hong Kong suspended schools and the city's US$6.3 trillion (S$8.54 trillion) stock market cancelled morning trading as strong winds and rain from typhoon Kompasu slashed the financial hub on Wednesday (Oct 13).
8, the third-highest on its scale, will remain in force before noon, according to the Hong Kong Observatory.
It is likely that securities trading, including the Hong Kong-China stock connect and derivatives market, will be affected for the whole of Wednesday.
Under exchange rules, the morning trading session will be cancelled if signal 8 or above is still in place after 9am.
Kompasu halted after-hours trading on the Hong Kong stock exchange on Tuesday after the financial hub raised the warning signal to No.","typhoon, winds, trading, morning, remain, kompasu, schools, warning, cancels, including, shuts, stock, signal, kong, hong",Severe weather disruptions,Acute climatological event (cyclone)
16,21-Oct,TOKYO (BLOOMBERG) ,"Cyclone closes Yantian port, among world's busiest, threatening more supply chain disruption",https://www.straitstimes.com/business/economy/cyclone-closes-one-of-worlds-busiest-ports-threatening-more-supply-chain-disruption,"China's Yantian port in Shenzhen suspended pickup and drop-off of containers as tropical cyclone Kompasu approached the nation's southern coastline.
The number of ships waiting outside the port rose to 67, the most since Aug 26, according to shipping data compiled by Bloomberg.
Bottlenecks at container terminals around the world have added to pressure on supply chains already struggling to keep up with demand.
An outbreak at Yantian in June saw it closed, resulting in falling volumes as far away as the Port of Los Angeles.
Weather has also played havoc, with Shanghai's container port, the world's biggest, halting some operations last month amid a typhoon.","busiest, shenzhen, waiting, worlds, southern, supply, threatening, disruption, yantian, number, chain, ports, tropical, closes, cyclone, port",Severe weather disruptions,Acute climatological event (cyclone)
17,21-Sep,LONDON (REUTERS) ,"'It's connected to you': Shared causes fuel surge in floods, wildfires, deforestation",https://www.straitstimes.com/world/its-connected-to-you-shared-causes-fuel-surge-in-floods-wildfires-deforestation,"From Arctic heat and wildfires to Texas cold-weather power outages and Amazon deforestation, threats around the world that may seem unrelated are increasingly compounding each other, United Nations researchers said in a report released on Wednesday (Sept 8).
The underlying causes of the rising risks - from climate change to lack of cooperation among governments and ignoring the value of nature in economic decision-making - are common across many of them, researchers said.
And the base of the iceberg is the same thing shared across all the events,"" Dr O'Connor, a lead author of the report, said.
Many everyday individual choices, like eating a chicken sandwich for lunch, have direct links to threats ranging from forest and species loss to climate change, researchers noted.
Dr O'Connor, an Australian ecologist, said researchers hoped that looking at fast-surging disasters as something other than unconnected crises would drive stronger action on them.","fuel, surge, report, deforestation, shared, causes, researchers, amazon, wildfires, floods, change, united, species, oconnor, connected, climate, world, threats",Severe weather disruptions,Acute climatological event (cyclone)
18,21-Oct,BOSTON (BLOOMBERG) ,"Weather-roiling La Nina arrives, and may stoke droughts or frigid winters",https://www.straitstimes.com/world/weather-roiling-la-nina-arrives-and-may-stoke-droughts-or-frigid-winters,"While scientists may need months to confirm whether La Nina has definitely returned, all the signs are indicating it's here.
""Everything you want to see in having a La Nina we are seeing,"" Ms Michelle L'Heureux, a forecaster at the centre, said in an interview.
""We are pretty confident La Nina is here.""
Signs have been emerging for months that the pattern was likely forming, marking the world's second La Nina in a row.
Due to La Nina, California may see little relief from its ongoing drought, making its wildfire season even worse.","frigid, water, la, worlds, winters, pacific, usually, season, droughts, stoke, weatherroiling, arrives, south, storms, likely, nina",Severe weather disruptions,Acute climatological event (cyclone)
19,21-May,"MAHUVA, INDIA (REUTERS, AFP) ","Cyclone kills 19 in India, heavy rains lash parts of Gujarat state",https://www.straitstimes.com/asia/south-asia/monster-cyclone-batters-covid-stricken-indias-west-coast,"The cyclone which was categorised as ""extremely severe"" weakened to a ""very severe"" storm after making landfall, the Indian Meteorological department said.
Mr Rupani assured that oxygen manufacturing had not been hit and hospitals with Covid-19 patients remained unaffected.
A survey has also been initiated in Gujarat to ascertain the agricultural losses due to the cyclone.
Operations at the Mundra port, India's largest private port, have resumed, a port official said.
Around 200,000 people were evacuated in Gujarat, where all Covid-19 patients in hospitals within 5km of the coast were also moved.","rains, parts, indias, oxygen, 19, state, india, gujarat, rupani, weather, kills, ports, lash, heavy, hospitals, cyclone, port",Severe weather disruptions,Acute climatological event (cyclone)
20,21-May,"DIGHA/BHUBANESWAR, INDIA (AFP, REUTERS) ","Cyclone Yaas makes landfall in India, destroying homes and forcing airport closure",https://www.straitstimes.com/asia/south-asia/at-least-two-people-killed-as-cyclone-bears-down-on-indias-east-coast,"By noon, the ""very severe cyclone"" would cross Odisha and its neighbour, West Bengal, weather officials said.
West Bengal's chief minister, Mamata Banerjee, told reporters that about 20,000 mud houses and temporary shelters had been damaged in the state.
Police said they had rescued 10 people after their boat capsized near shore in Odisha's Jagatsinghpur district on Tuesday.
Odisha officials said they had suspended testing, vaccination and a door-to-door health survey in the three districts in the storm's path.
A tornado that preceded the storm left two dead electrocuted as it tore through West Bengal's Hooghly district, authorities said.","landfall, destroying, forcing, odisha, authorities, india, homes, bengal, areas, district, closure, minister, yaas, storms, makes, cyclone, airport, storm",Severe weather disruptions,Acute climatological event (cyclone)
21,21-May,NEW DELHI (AFP) ,Tropical cyclones in the Arabian Sea: Why are they increasing?,https://www.straitstimes.com/asia/south-asia/tropical-cyclones-in-the-arabian-sea-why-are-they-increasing,"Tropical cyclones (hurricanes) are the most powerful weather events on Earth, according to Nasa.
Oceans soak up more than 90 per cent of the heat generated by greenhouse gases, leading to rising water temperatures.
""Now what is happening - the Arabian Sea temperatures, the ocean's surface temperatures - are warming rapidly,"" climate scientist Roxy Mathew Koll of the Indian Institute of Tropical Meteorology told AFP.
Scientists say historically, in a year, the Arabian Sea averaged two or three cyclones that were typically weak.
The Arabian Sea also previously experienced fewer severe cyclones than the Bay of Bengal off India's eastern coast.","water, sea, cyclones, winds, waters, arabian, tropical, temperatures, rising, indian, increasing",Severe weather disruptions,Acute climatological event (cyclone)
22,21-May,AHMEDABAD (REUTERS) ,"India’s Gujarat state evacuates over 200,000 people as cyclone hits",https://www.straitstimes.com/asia/south-asia/indias-gujarat-state-braces-for-most-severe-cyclone-in-over-two-decades,"AHMEDABAD (REUTERS) - More than 200,000 people were evacuated from their homes in the Indian state of Gujarat and authorities shut ports and major airports as the most powerful cyclone in more than two decades made landfall in the state late on Monday (May 17).
Electricity pylons and trees were uprooted and buildings were damaged in coastal areas of Gujarat, state authorities said.
The intensity of the Cyclone Tauktae will go down once it is over,"" Gujarat Chief Minister Vijay Rupani said in a social media address on late Monday evening.
State revenue secretary Pankaj Kumar told Reuters it would be the most severe cyclone to hit Gujarat in at least 20 years.
A 1998 cyclone killed at least 4,000 people and caused hundreds of millions of dollars in damage in Gujarat.","evacuates, indias, authorities, states, red, state, late, gujarat, 200000, indian, hits, cyclone, storm, millions",Severe weather disruptions,Acute climatological event (cyclone)
23,21-May,"KOLKATA (AFP, REUTERS) ",A severe cyclone looms for India as death toll from last week's major storm rises,https://www.straitstimes.com/asia/south-asia/another-cyclone-looms-for-india-week-after-deadly-storm,"The storm could pack winds of up to 165kmh, hitting occasional highs of up to 185kmh by mid-Wednesday as a ""very severe cyclonic storm"", the third-worst category, the department said.
Ports on the eastern coast restricted shipping activities and asked vessels to vacate anchorages ahead of the storm, the port authorities and trade sources said.
""Before the onset of the cyclone, all port vessels will be taken inside dock for shelter.
Cyclone Yaas is set to hit soon after Cyclone Tauktae, India's first major tropical storm this season that battered the western state of Gujarat late last Monday.
The death toll from the storm rose to at least 140 on Sunday, with 70 bodies recovered after the cyclone hit an oil rig off Mumbai and several support vessels, the navy said.","asked, state, india, looms, port, severe, vessels, eastern, major, death, west, toll, bengal, yaas, rises, cyclone, storm, weeks",Severe weather disruptions,Acute climatological event (cyclone)
24,21-May,AHMEDABAD (REUTERS) ,Thousands evacuated from India’s west coast as cyclone lashes states,https://www.straitstimes.com/asia/south-asia/indias-west-coast-braces-for-cyclone-tauktae-amid-virus-woes,"AHMEDABAD (REUTERS) - India is evacuating thousands of people from low-lying areas along its western coast as a powerful cyclone that has killed at least six people is expected to make landfall on Tuesday morning in the state of Gujarat.
""It is very likely to intensify further during the 24 hours, and move north-northwestwards and reach Gujarat coast in the evening of 17th (May),"" the India Meteorological Department said in a statement.
The cyclone is expected to cross Gujarat with wind gusts of up to 175 kmph.
As the cyclone has moved north at least six people have been killed in the western states of Goa and Karnataka, according to officials and statements.
Vaccinations suspendedIn Gujarat, the cyclone will also pose challenges for the state-administration that is dealing with a high case load of Covid-19 patients.","indias, states, evacuated, western, state, gujarat, west, areas, teams, expected, thousands, lashes, coast, moved, cyclone, covid19",Severe weather disruptions,Acute climatological event (cyclone)
25,21-Jun,CHENNAI (REUTERS) ,"In India's storm-battered Sundarbans, villagers have no place to call home",https://www.straitstimes.com/asia/south-asia/in-indias-storm-battered-sundarbans-villagers-have-no-place-to-call-home,"A month later, Mr Islam still has not repaired the wall because of a high tidal-wave alert issued for later this week.
he asked over the phone from his village in the heart of the low-lying Sundarbans delta in South 24 Parganas district of West Bengal state.
Being in the centre ""is not like home"", said Mr Islam, adding there was no other choice.
But just as people started rebuilding their homes after receiving compensation, Cyclone Yaas made landfall last month, uprooting them again.
After Yaas ruined their efforts again, ""many villagers are putting off repairs, patching their homes with plastic sheets and newspaper instead"", he added.","villagers, indias, islam, high, homes, month, sundarbans, wall, relief, mr, house, yaas, place, stormbattered",Severe weather disruptions,Acute climatological event (cyclone)
26,21-May,KOLKATA (REUTERS) ,Huge swathes of farmland swamped in eastern India after cyclone,https://www.straitstimes.com/asia/south-asia/huge-swathes-of-farm-land-swamped-in-eastern-india-after-cyclone,"Cyclone Yaas swept in from the Bay of Bengal on Wednesday, triggering storm surges that broke through embankments in West Bengal state, particularly hitting hard the ecologically sensitive Sundarbans delta that stretches into neighbouring Bangladesh.
Initial assessment by the West Bengal government showed that water had entered around 96,650ha of land that had standing crops, a state official said.
In the Sundarbans, still reeling from the damage wrecked by Cyclone Amphan last year, residents said wide swathes of farmland and fresh water ponds used for small-scale fisheries had been inundated.
Prime Minister Narendra Modi on Friday surveyed areas hit by the cyclone in West Bengal and neighbouring Odisha state, which was directly in the path of the storm but suffered less damage.
""All possible assistance will be provided for the damage caused by Cyclone Yaas,"" he said.","water, sea, huge, swamped, india, state, bengal, west, eastern, sundarbans, damage, yaas, farmland, cyclone, swathes, storm",Severe weather disruptions,Acute climatological event (cyclone)
27,21-May,NEW DELHI (AFP) ,Cyclone Tauktae death toll jumps as Indian navy search for dozens missing,https://www.straitstimes.com/asia/south-asia/14-die-after-barge-sinks-as-cyclone-batters-indias-west-coast,"The defence ministry said on Wednesday that navy ships had rescued more than 600 people after waves up to 8m high hammered offshore oil installations.
Jha, head of the Naval Western Command, said the sea was so rough that they could not board life rafts.
'Lucky to be alive'""We are lucky to be alive,"" one crew member told Agence France-Presse after he disembarked from a navy destroyer in Mumbai.
Others told AFP they jumped from the vessel when they realised all eight anchors had broken in the ferocious storm.
More than 15 per cent of the total yearly production of salt in Gujarat - India's biggest producer of the mineral - was either washed away or unable to be harvested due to flooding, the Indian Salt Manufacturers Association told AFP.","sea, western, winds, vessels, tauktae, missing, jumps, indian, cyclone, told, search, number, toll, afp, navy, dozens, life, trees, death",Severe weather disruptions,Acute climatological event (cyclone)
28,21-May,"DIGHA, INDIA (AFP) ","Latest Indian cyclone kills five, thousands homeless",https://www.straitstimes.com/asia/south-asia/latest-indian-cyclone-kills-five-thousands-homeless,"DIGHA, INDIA (AFP) - Thousands of people were homeless Thursday (May 27) after a cyclone battered Covid-ravaged India and neighbouring Bangladesh, killing nine people including four children.
Barely a week after Cyclone Tauktae claimed at least 155 lives in western India, Cyclone Yaas forced the evacuation of more than 1.5 million people in the eastern states of West Bengal and Odisha.
Mr Prabir Maity, a resident of a village close to the sea, told AFP, ""I have lost my home, everything.""
The situation is very grim,"" Mr Arjun Manna, a resident of Kakdwip in the Sunderbans delta and nature reserve area, told AFP by phone.
The sea is still roaring,""Mr Diprodas Chatterjee from the Hoteliers' Association in the seaside town of Digha told AFP.","water, sea, latest, india, homeless, afp, bengal, homes, bangladesh, west, kills, thousands, indian, cyclone, told",Severe weather disruptions,Acute climatological event (cyclone)
29,21-Jun,SINGAPORE (REUTERS) ,More cyclones than usual forecast for East Asia up to September,https://www.straitstimes.com/asia/se-asia/more-cyclones-than-usual-forecast-for-east-asia-by-september,"Tropical cyclones, also known as typhoons and hurricanes, can pack wind speeds ranging from 63kmh to 250kmh, and the accompanying rain and storm surges can devastate coastal regions.
That total exceeds the region's 30-year average of 13.5 cyclones in the months from April to September, according to the forecast.
""The number of tropical cyclones predicted to form between April 1 and September 3 is near- to above-normal,"" the university's Guy Carpenter Asia-Pacific Climate Impact Centre added in its forecast.
Rising air and sea surface temperatures help fuel stronger storms, with the potential for faster wind speeds and heavier rain.
Last month the United States' National Oceanic and Atmospheric Administration forecast an above-normal 2021 Atlantic hurricane season, which officially began on June 1.","cyclones, speeds, western, east, wind, forecast, season, usual, asia, tropical, total, regions, storms",Severe weather disruptions,Acute climatological event (cyclone)
30,21-May,"DIGHA, INDIA (AFP) ",Five dead as another cyclone batters India,https://www.straitstimes.com/asia/south-asia/five-dead-as-another-cyclone-batters-india,"DIGHA, INDIA (AFP) - At least five people died on Wednesday (May 26) as howling winds and waves the height of double-decker buses belted eastern India in the Covid-stricken country's second cyclone in as many weeks.
Barely a week after Cyclone Tauktae claimed at least 155 lives in western India, Cyclone Yaas has forced the evacuation of more than 1.5 million people in the eastern states of West Bengal and Odisha.
The storm packed lashing rain and winds gusting up to 155kmh, the equivalent to a Category Two hurricane.
There was extensive damage with hundreds of trees uprooted, some bringing down power lines, relief official Pradeep Kumar Jena said.
Some thatched homes were also damaged during the storm, but telecommunication networks were not affected, he added.","winds, waves, digha, india, dead, bengal, eastern, batters, killed, damaged, cyclone, storm",Severe weather disruptions,Acute climatological event (cyclone)
