,date,location,news title,news source(url),content summary,keywords,class_name,new_class_name
12,Dec-21,"A damaged theater following a tornado in Mayfield, Kentucky, U.S., on Saturday, Dec. 11, 2021. Tornadoes ripped across several U.S. states late Friday, killing more than 70 people in Kentucky, at least two at a nursing home in Arkansas and an undetermined number at an Amazon.com warehouse that was partially flattened in Illinois.

PHOTO: BLOOMBER",In Pictures: Tornadoes devastate central and southern US,https://www.straitstimes.com/multimedia/photos/in-pictures-tornadoes-devastates-parts-of-us,"A damaged theater following a tornado in Mayfield, Kentucky, U.S., on Saturday, Dec. 11, 2021.
Tornadoes ripped across several U.S. states late Friday, killing more than 70 people in Kentucky, at least two at a nursing home in Arkansas and an undetermined number at an Amazon.com warehouse that was partially flattened in Illinois.
PHOTO: BLOOMBERG","pictures, devastate, states, undetermined, ripped, southern, tornado, kentucky, nursing, central, tornadoes, partially, warehouse, theater",Severe weather disruptions,Acute climatological event (tornado)
13,Dec-21,WASHINGTON (AFP) ,Amazon founder Bezos 'heartbroken' over deaths at tornado-hit Amazon warehouse,https://www.straitstimes.com/world/united-states/two-workers-dead-at-collapsed-amazon-warehouse-ceo-jassy-tweets-heartbroken,"WASHINGTON (AFP) - Amazon founder Jeff Bezos said he was ""heartbroken"" on Saturday (Dec 11) after at least six people were killed at an Amazon warehouse in the US state of Illinois when it was struck by a tornado.
""The news from Edwardsville is tragic,"" Mr Bezos tweeted about the town where the facility was located.
""We're heartbroken over the loss of our teammates there, and our thoughts and prayers are with their families and loved ones.""
""All of Edwardsville should know that the Amazon team is committed to supporting them and will be by their side through this crisis,"" Mr Bezos tweeted.
""We extend our fullest gratitude to all the incredible first responders who have worked so tirelessly at the site.""","whiteford, bezos, amazon, deaths, working, tornadohit, mr, struck, founder, edwardsville, heartbroken, worked, warehouse",Severe weather disruptions,Acute climatological event (tornado)
14,Sep-21,SYDNEY (AFP) ,"Tornado damages Australian homes, power lines",https://www.straitstimes.com/asia/australianz/tornado-damages-australian-homes-power-lines,"SYDNEY (AFP) - A tornado ploughed through a rural area west of Sydney on Thursday (Sept 30), damaging homes and scarring a tract of countryside.
The Bureau of Meteorology said the tornado formed west of Australia's largest city, damaging a broad area near the town of Bathurst.
""There are reports of damage to houses, power lines and trees,"" the bureau said.
""From current reports, we have indications of damage over a 25 to 30km line, running roughly north-west.""
New South Wales State Emergency Services said warnings were ongoing and told residents to ""secure or put away loose items around your house and balcony"".","power, tornado, reports, bureau, homes, wales, west, area, damage, damages, damaging, lines, australian, sydney, warnings",Severe weather disruptions,Acute climatological event (tornado)
15,Aug-21,MIAMI (NYTIMES) ,"Tropical Depression Fred drenches US south-east, unleashing tornadoes",https://www.straitstimes.com/world/united-states/tropical-depression-fred-drenches-the-us-southeast-unleashing-tornadoes,"As at 5pm on Tuesday, Fred was about 145km west-south-west of Asheville, North Carolina, with maximum sustained winds of 40kmh, the National Weather Service said.
A few tornadoes were likely, along with hail, and wind gusts of up to 96kmh, the Weather Service said.
Several tornadoes were reported across the region on Tuesday, including in Edgefield, South Carolina, and in Iredell County, North Carolina, about 80km north of Charlotte.
Fred came ashore on Monday near Cape San Blas, Florida, as a tropical storm.
Grace, which made landfall in Haiti on Monday as a tropical depression, restrengthened into a tropical storm early on Tuesday morning, the National Hurricane Centre said.","florida, tornado, north, depression, weather, carolina, tornadoes, service, southeast, south, tropical, unleashing, fred, drenches, storm",Severe weather disruptions,Acute climatological event (tornado)
16,Jul-21,PENNSYLVANIA (REUTERS) ,"Two tornadoes touch down in Pennsylvania, several hurt",https://www.straitstimes.com/world/united-states/two-tornadoes-touch-down-in-pennsylvania-several-hurt,"PENNSYLVANIA (REUTERS) - Two tornadoes touched down in Bucks County, Pennsylvania, on Thursday (July 29), collapsing the roof of a car dealership and injuring several people, a county spokesman said.
One of the twisters hit in Bensalem, Pennsylvania, after 5pm local time, said Mr Jim O'Malley, deputy director of public information for Bucks County.
A second tornado is believed to have touched down in Solebury, Pennsylvania, at around the same time, Mr O'Malley said.
Mr O'Malley said the authorities were responding to several reports of injuries but could not give a total number of casualties.
The weather service in a bulletin urged motorists to stay off the roads until the heavy weather had passed.","philadelphia, nws, touch, weather, hurt, county, pennsylvania, tornadoes, omalley, service, mr, touched, roads",Severe weather disruptions,Acute climatological event (tornado)
17,Jun-21,PRAGUE (REUTERS) ,"Rare tornado rips through southern Czech Republic, killing three",https://www.straitstimes.com/world/europe/tornado-razes-czech-homes-injures-dozens,"PRAGUE (REUTERS) - A rare tornado and strong storms struck along the Czech Republic's southern border on Thursday (June 24) to destroy parts of some towns, killing at least three people and injuring dozens more, emergency services and media said.
The tornado, reported in towns around Hodonin, along the Slovak and Austrian borders and 270km southeast of Prague, the capital, may have reached wind speeds above 332km per hour, a Czech Television meteorologist said.
That would make it the strongest in the modern history of the central European nation and its first tornado since 2018.
Strong storms ripped roofs off houses and other buildings, blew out windows, overturned cars and scattered debris through the streets.
Workers of emergency services rested amid debris in the market town of Moravska Nova Ves, after having worked through the night.","rips, killing, services, southern, tornado, debris, towns, windows, prague, republic, worked, rare, storms, emergency, czech",Severe weather disruptions,Acute climatological event (tornado)
18,Jun-21,"Call it Twister Tuesday in Saskatchewan. The Canadian province witnessed a tornado following storms earlier this week.

Weather agency Environment Canada issued tornado warnings for Saskatchewan as meteorologists tracked a severe thunderstorm rumbling through the province at 20kmh.

The agency said damaging winds, hail and heavy rain were all possible.

It advised people to seek shelter on low floors, away from external walls and windows, in locations such as basements, stairwells or interior closets.

Meanwhile, social media lit up as people shared photos of storm activity in different locations.

Tornadoes form in unstable atmospheric conditions and can travel up to 70kmh. Some are strong enough to destroy buildings and uproot trees.

Canada has the second highest number of tornadoes annually in the world, after the United States.

The twisters are most frequent in the southern provinces of Alberta, Saskatchewan, Manitoba and Ontario",Twist in the weather: Tornado in Canada,https://www.straitstimes.com/multimedia/photos/twist-in-the-weather-0,"The Canadian province witnessed a tornado following storms earlier this week.
Weather agency Environment Canada issued tornado warnings for Saskatchewan as meteorologists tracked a severe thunderstorm rumbling through the province at 20kmh.
The agency said damaging winds, hail and heavy rain were all possible.
Canada has the second highest number of tornadoes annually in the world, after the United States.
The twisters are most frequent in the southern provinces of Alberta, Saskatchewan, Manitoba and Ontario.","saskatchewan, province, winds, windows, tornado, weekweather, canada, twist, weather, warnings, witnessed, agency, world",Severe weather disruptions,Acute climatological event (tornado)
19,May-21,SHANGHAI (REUTERS) ,"Tornadoes hit two Chinese provinces, killing 12, injuring hundreds",https://www.straitstimes.com/asia/east-asia/many-injured-as-tornado-strikes-wuhan,"SHANGHAI (REUTERS) - Two tornadoes ripped through China's central city of Wuhan and a town in the eastern province of Jiangsu, killing 12 people and injuring hundreds while destroying homes and property, the official Xinhua news agency said on Saturday (May 15).
Eight people were reported dead in Wuhan, in Hubei province, with 280 injured after Friday's tornado ripped through the district of Caidian at 8.39pm, the agency said.
The tornado toppled 27 houses and damaged 130 more, as well as two tower cranes and 8,000 sq m of sheds at construction sites, it added.
Another tornado struck the town of Shengze, in the Suzhou area of tornado-prone Jiangsu province, killing four people and injuring 149, Xinhua said.
China's commercial hub of Shanghai, 100 km from Suzhou, was also hit by powerful thunderstorms, prompting weather officials to declare an alert.","jiangsu, province, killing, tornado, injuring, weather, hundreds, tornadoes, hit, provinces, chinese, wuhan, town, toppled, suzhou, shanghai, xinhua, 12",Severe weather disruptions,Acute climatological event (tornado)
20,Mar-21,"NASHVILLE, TENNESSEE (NYTIMES) ","Tornadoes and violent storms hit US South-east, leaving at least 5 dead",https://www.straitstimes.com/world/united-states/tornadoes-and-violent-storms-hit-us-south-east-leaving-at-least-5-dead,"NASHVILLE, TENNESSEE (NYTIMES) - At least five people died and homes and businesses were levelled in Alabama as a result of powerful storms and tornadoes moving across the South-east on Thursday (March 25).
The National Weather Service reported multiple tornadoes in Alabama, including one that likely travelled over 160km from near Birmingham to the northeastern corner of the state.
In Florence, Alabama, a police officer was struck by lightning during the height of the afternoon storm, said Chief Mike Holt.
In Birmingham, Mr James Spann, an ABC33/40 meteorologist, was reporting on the storms when a tornado struck his home.
Officials warned residents to prepare as schools and government offices closed early.","tornado, residents, dead, birmingham, weather, ms, warned, tornadoes, alabama, southeast, hit, mr, violent, storms, leaving",Severe weather disruptions,Acute climatological event (tornado)
21,Mar-21,WASHINGTON (REUTERS) ,Severe storms threaten parts of US Southeast with tornadoes possible,https://www.straitstimes.com/world/united-states/severe-storms-threaten-parts-of-us-southeast-with-tornadoes-possible,"WASHINGTON (REUTERS) - A system of severe thunderstorms that spawned tornadoes in Alabama and Mississippi was moving across the US Southeast on Thursday (March 18), threatening northern Florida, southern Georgia and the Carolinas, the US National Weather Service said.
""There is still at least a threat for... at least a couple - if not a few - strong tornadoes in that area from eastern Georgia up through eastern North Carolina.""
Isolated severe storms are also possible from southern Ohio into the central Appalachians, according to the NWS.
""Probably the worst part of yesterday was across Alabama, that has all shifted to the east today,"" Grams said.
More than 40 million Americans were at risk of severe weather on Thursday from Florida to Virginia and including a small area that extends westward into the Ohio valley, he said.","parts, yesterday, possible, strong, severe, weather, tornadoes, centre, threaten, southeast, alabama, according, storms, storm",Severe weather disruptions,Acute climatological event (tornado)
22,May-21,MISSISSIPPI (REUTERS) ,"Tornado rips through Mississippi, damages buildings, power lines",https://www.straitstimes.com/world/united-states/tornado-rips-through-mississippi-damages-buildings-power-lines,"MISSISSIPPI (REUTERS) - A tornado tore through the southern US city of Tupelo on Sunday (May 2), blowing the roofs off homes and tearing down trees and power lines, but there were no immediate reports of injuries.
""Emergency crews are currently assessing the degree of damage,"" the mayor's office said in a statement on Facebook, urging people to stay in their homes.
Social media images and videos showed the roofs of many homes and buildings blown away, electricity lines down and streets in the Mississippi city swamped with debris.
The tornado also wreaked damage in southeast Pontotoc County and Calhoun City, television station WTVA said.
Strong storms are expected to continue moving east across north Mississippi and southwest Tennessee early on Monday, weather authorities said.","rips, mississippi, power, facebook, tornado, city, trees, roofs, homes, damage, damages, county, lines, buildings",Severe weather disruptions,Acute climatological event (tornado)
23,Feb-21,NEW YORK (REUTERS) ,"Tornadoes, historic cold across US kill at least 7, disrupt Covid-19 vaccinations",https://www.straitstimes.com/world/united-states/tornadoes-historic-cold-across-us-kill-at-least-7-disrupt-covid-19-vaccinations,"NEW YORK (REUTERS) - Killer tornadoes in the US South-east and historic subzero cold as far south as Texas were on Tuesday (Feb 16) blamed for seven deaths and massive power outages that cancelled Covid-19 vaccine inoculations and threatened to disrupt vaccine supplies.
""We're calling it Storm System No.
2, with very similar placement to the previous storm,"" said meteorologist Lara Pagano of the National Weather Service's Weather Prediction Centre in College Park, Maryland.
An Artic air mass that descended over much of the country pushed temperatures to historic lows on Tuesday, Pagano said.
""Those very same areas could be impacted - that will include tornadoes and damaging winds,"" he said.","cold, disrupt, system, subzero, deg, texas, weather, tornadoes, vaccinations, kill, vaccine, pagano, minus, historic, storm, covid19",Severe weather disruptions,Acute climatological event (tornado)
24,Aug-20,SACRAMENTO (NYTIMES) ,Fire tornadoes reported in Northern California wildfire,https://www.straitstimes.com/world/united-states/fire-tornadoes-reported-in-northern-california-wildfire,"SACRAMENTO (NYTIMES) - The National Weather Service said it was planning to investigate reports of a rare occurrence of fire tornadoes arising Saturday (Aug 15) from a 8,093ha wildfire in Northern California.
Dawn Johnson, a meteorologist with the service in Reno, Nevada, said Sunday that the agency had received reports of fire tornadoes in an area of Lassen County, California, about 40km northwest of Reno.
""In this case, there's a massive wildfire burning in the same location, so the logistics are a lot more complicated.""
On Saturday afternoon, the Weather Service posted a warning about a possible ""fire-induced tornado"" from the Loyalton Wildfire in parts of Lassen County.
The wildfire ""exploded most impressively"" Saturday ""with a very large pyrocumulus and reports of fire tornadoes,"" the service said.","northern, wildfire, winds, tornado, reports, warning, weather, reported, tornadoes, service, johnson, rare, california",Severe weather disruptions,Acute climatological event (tornado)
25,Apr-20,"JACKSON (Mississippi) • At least 11 people died after severe weather sweeping across the Southern US raked parts of Mississippi on Sunday, as the governor declared a state of emergency.

""This is not how anyone wants to celebrate Easter Sunday,"" Governor Tate Reeves, a Republican, said in a statement. ""As we reflect on the death and resurrection on this Easter Sunday, we have faith that we will all rise together.""

The National Weather Service in Jackson received several reports of tornadoes in the area, and at least two of them prompted ""tornado emergency"" warnings, which are issued only for ""dangerous tornadoes that could produce catastrophic damage"", said Mr John Moore III, a meteorologist with the service.

Officials will not know the tornadoes' exact paths or strengths until teams can be sent to survey the damage in the coming days, but radar did pick up a clue: debris lift.

""That's how we're able to tell that the tornadoes were actually on the ground,"" Mr Moore said. ""We could see on radar it was lifting debris up into the atmosphere, some even 5,000 feet."" Images posted on social media showed destroyed structures and lawns covered in debris.

The tornadoes were produced by severe thunderstorms, Mr Moore said, noting that more of these thunderstorms were moving through the same area and could produce additional tornadoes. ""April is our primary severe weather season for Mississippi,"" he said. These types of storms are typically seen this time of the year, but ""strong tornadoes anywhere are rare"", he added.

Mr Bill Bunting, the chief of forecast operations at the National Weather Service's Storm Prediction Centre, said severe weather was ""an event that we had been anticipating for about five days"".

""Unfortunately, it has played out like we feared,"" he said, adding: ""All of the ingredients, all the conditions that we look for when we're forecasting tornadoes and strong tornadoes, were in place.""

The storm brought torrential rains to East Texas overnight and into Sunday morning, the National Weather Service said",Mississippi declares emergency as tornadoes kill at least 11,https://www.straitstimes.com/world/united-states/mississippi-declares-emergency-as-tornadoes-kill-at-least-11,"JACKSON (Mississippi) • At least 11 people died after severe weather sweeping across the Southern US raked parts of Mississippi on Sunday, as the governor declared a state of emergency.
""That's how we're able to tell that the tornadoes were actually on the ground,"" Mr Moore said.
The tornadoes were produced by severe thunderstorms, Mr Moore said, noting that more of these thunderstorms were moving through the same area and could produce additional tornadoes.
These types of storms are typically seen this time of the year, but ""strong tornadoes anywhere are rare"", he added.
""Unfortunately, it has played out like we feared,"" he said, adding: ""All of the ingredients, all the conditions that we look for when we're forecasting tornadoes and strong tornadoes, were in place.""","11, mississippi, thunderstorms, national, weather, severe, strong, tornadoes, kill, mr, moore, emergency, declares, storm",Severe weather disruptions,Acute climatological event (tornado)
26,Apr-20,"HOUSTON, TEXAS (REUTERS) ","Severe storms, tornado kill at least six in Oklahoma and Texas",https://www.straitstimes.com/world/united-states/severe-storms-sweep-through-us-states-of-oklahoma-and-texas-at-least-5-killed,"HOUSTON, TEXAS (REUTERS) -Severe storms and a tornado swept through the US states of Oklahoma and Texas on Wednesday (April 22), killing at least six people and injuring dozens, officials said.
Three people died and at least 20 were injured when a tornado touched down in Onalaska, Texas, emergency officials said.
The tornado touched down near Oklahoma's border with Texas around Wednesday evening.
NWS said it will be sending crews on Thursday morning to survey the path of the ""Onalaska tornado"".
""The state will continue to do everything it can to support those affected by this severe weather,"" Mr Abbott said in a statement.","onalaska, tornado, state, officials, texas, severe, weather, kill, storms, oklahoma, touched, died",Severe weather disruptions,Acute climatological event (tornado)
27,Apr-20,CHICAGO (REUTERS) ,US East Coast menaced by system that spawned deadly tornadoes in South,https://www.straitstimes.com/world/united-states/us-east-coast-menaced-by-system-that-spawned-deadly-tornadoes-in-south,"Nearly 55 million people from Florida to New England were in the path of the system, with National Weather Service forecasters warning of strong winds, rain and possibly more tornadoes on Monday.
The system had already spawned about 60 reported tornadoes that left a path of destruction from Texas to the Carolinas on Sunday and Monday morning, the weather service reported.
Five of the people who were killed in Georgia were in two Murray County mobile home parks that were leveled as tornadoes rolled through the area.
Local media across the region showed images and video clips of homeowners and rescue workers picking through piles of rubble as flattened homes, overturned vehicles and downed power lines covered the landscape at daybreak.
Firefighters in Orangeburg County, South Carolina, were searching for multiple people trapped in homes, the Times and Democrat, the local newspaper, reported.","rescue, system, east, spawned, weather, rolled, tornadoes, county, workers, south, georgia, service, coast, menaced, deadly",Severe weather disruptions,Acute climatological event (tornado)
28,Apr-20,NEW YORK (BLOOMBERG) ,"Second Sunday of tornadoes, hail and flooding across southern US",https://www.straitstimes.com/world/united-states/second-sunday-of-tornadoes-hail-and-flooding-across-southern-us,"In all, almost 12.3 million people from eastern Texas to North Carolina's southern Atlantic shore are in harm's way.
The deadly storms could strike from Shreveport to Savannah, according to the US Storm Prediction Center.
The difference in this week's storm is that the Northeast and Mid-Atlantic will probably be spared.
""Folks should be weather aware today; there is a possibility of tornadoes and then possibility of flash flooding,"" said Lara Pagano, a forecaster at the US Weather Prediction Center in College Park, Maryland.
A week ago, at least 30 people died when tornadoes, thunderstorm driven winds and hail crashed down across the South.","flooding, southern, prediction, northeast, hail, weather, tornadoes, second, storms, pagano, possibility, storm, weeks",Severe weather disruptions,Acute climatological event (tornado)
29,May-19,"""From mid",12 straight days of tornadoes have US approaching 'uncharted territory',https://www.straitstimes.com/world/united-states/12-straight-days-of-tornadoes-have-us-approaching-uncharted-territory,"Tuesday, Mr Marsh said, was the 12th consecutive day with at least eight tornado reports, breaking the record.
""We are flirting in uncharted territory,"" Mr Marsh said of the sustained period of severe weather.
Dealing with tornadoes and climate change, he said, is ""absolutely complicated"", and there are relatively few papers that discuss tornadoes and climate because ""it's almost impossible to see any signal in the data"".
But researchers have found that tornadoes are increasingly clustered in short periods of time.
So far this year, tornadoes have been blamed for at least 38 deaths in the US, including this week's fatality in Celina.","straight, 12, territory, days, tornado, weather, climate, researchers, tornadoes, mr, uncharted, change, emergency, marsh, storm, approaching",Severe weather disruptions,Acute climatological event (tornado)
