,date,location,news title,news source(url),content summary,keywords,class_name,new_class_name
10,21-Dec,SHENZHEN (REUTERS) ,China's southern megacities warn of water shortages during East River drought,https://www.straitstimes.com/asia/east-asia/chinas-southern-megacities-warn-of-water-shortages-during-east-river-drought,"SHENZHEN (REUTERS) - China's major southern cities Guangzhou and Shenzhen have warned of severe water shortages lasting into next spring as the East River, a tributary of Guangdong's Pearl River, continues to be hit by its most severe drought in decades.
The authorities in both cities are asking citizens to reduce water consumption, with rainfall between January to October this year down by a quarter, compared with average levels over the last decade, according to the Guangzhou government.
The inflow of water into the East River Basin, a major supply of water for both cities, will remain at around 50 per cent to 60 per cent of its usual level into next spring, according to an official notice on Monday (Dec 6).
The company in charge of Guangzhou's water supply is taking emergency measures to deal with increased salt tides, where the water supply becomes increasingly saline due to a lack of fresh water, it said on Wednesday.
Hong Kong also imports much of its water from the East River.","water, shenzhen, guangzhou, drought, southern, east, supply, chinas, severe, major, river, spring, warn, megacities, shortages, cities",Severe weather disruptions,Acute climatological event (droughts)
11,21-Nov,GLASGOW (AFP) ,Famine-stricken Madagascar calls for 'climate empathy' at COP26,https://www.straitstimes.com/world/famine-stricken-madagascar-calls-for-climate-empathy-at-cop26,"""We appeal for climate solidarity,"" she told AFP, calling on nations to act to halt the march of calamities across the world.
Climate emphathyAlready people are faced with desertification and temperatures of 45 deg Celsius ""throughout the year"", said Raharinirina.
""The lack of water, the women who now travel 20km to fetch a container of water, these are the realities,"" she said.
To have a hope of avoiding this fate, energy intensive lifestyles in the rich world - from taking cheap flights for holidays to using gas heaters on outside terraces - will have to change.
""It's called empathy, climate empathy, maybe it's a new term but that's what it takes - empathy from north to south, and between citizens,"" she said.","madagascar, empathy, calls, water, cop26, act, rich, nations, south, situation, faminestricken, climate, world, told",Severe weather disruptions,Acute climatological event (droughts)
12,21-Oct,"DIYARBAKIR, TURKEY (REUTERS) ","Blaming climate change, Turkish farmers count the cost of drought",https://www.straitstimes.com/world/middle-east/blaming-climate-change-turkish-farmers-count-the-cost-of-drought,"DIYARBAKIR, TURKEY (REUTERS) - Rain fell on Mr Bicar Icli's fields in southeastern Turkey for the first time in eight months last week, but he and other farmers are already counting the cost of a drought they blame on climate change.
Mr Icli has not been able to plant his winter wheat crops due to the parched soils.
As world leaders prepare to convene in Glasgow on Sunday (Oct 31) for the UN COP26 climate summit, Mr Icli's woes highlight the problems facing farmers in Turkey and elsewhere due to extreme weather linked to climate change.
President Recep Tayyip Erdogan said last week data indicated the country's usable water supplies would keep shrinking.
Mr Icli said he feared action to tackle carbon emissions in line with the agreement would be too late.","water, icli, drought, count, farmers, cost, mr, change, blaming, turkey, week, risk, rain, turkish, climate, data",Severe weather disruptions,Acute climatological event (droughts)
13,21-Oct,MADAGASCAR (BLOOMBERG) ,Madagascar drought is climate call for rich nations to act: Amnesty,https://www.straitstimes.com/world/madagascar-drought-is-climate-call-for-rich-nations-to-act-amnesty,"MADAGASCAR (BLOOMBERG) - Wealthy nations need to cut emissions and help fund climate change adaptation among developing countries to avert further climate-driven humanitarian crises, like the one experienced in Madagascar, Amnesty International said in a report Wednesday (Oct 27).
Madagascar is one of ten countries considered most vulnerable to climate risks, according to the 2020 Global Climate Risk Index.
Its southern region is currently experiencing its worst drought in 40 years with one million people on the brink of famine.
Over the past six years, the island nation's semi-arid southern region has seen higher temperatures and increasingly erratic rainfall leading to smaller harvests and livestock.
One in three people are struggling to find enough food in what could become the first ever famine caused by climate change, the United Nation's World Food Programme Executive said Oct 21.","madagascar, act, drought, food, world, southern, region, nations, amnesty, change, price, climate, rich, paying",Severe weather disruptions,Acute climatological event (droughts)
14,21-Oct,JOHANNESBURG (REUTERS) ,"As Africa's glaciers melt, millions face drought and floods, UN says",https://www.straitstimes.com/world/as-africas-glaciers-melt-millions-face-drought-and-floods-un-says,"JOHANNESBURG (REUTERS) - Africa's fabled eastern glaciers will vanish in two decades, 118 million poor people face drought, floods or extreme heat, and climate change could shrink the continent's economy by 3 per cent by mid-century, the UN climate agency warned on Tuesday (Oct 19).
The latest report on the state of Africa's climate by the World Meteorological Organisation (WMO) and African Union agencies paints a dire picture of the continent's ability to adapt to increasingly frequent weather disasters.
Africa, which accounts for less than 4 per cent of greenhouse gas emissions, has long been expected to be severely impacted by climate change.
The report estimated that sub-Saharan Africa would need to spend US$30 - US$50 billion, or 2 - 3 per cent of GDP, each year on adaptation to avert even worse consequences.
An estimated 1.2 million people were displaced by storms and floods in 2020, nearly two and half times as many people as fled their homes because of conflict in the same year.","melt, drought, africas, report, million, estimated, floods, change, cent, billion, climate, glaciers, face, millions",Severe weather disruptions,Acute climatological event (droughts)
15,21-Sep,LOS ANGELES (REUTERS) ,"South-west US drought, worst in a century, linked by NOAA to climate change",https://www.straitstimes.com/world/united-states/southwest-us-drought-worst-in-a-century-linked-by-noaa-to-climate-change,"The study warned that extreme drought conditions are likely to worsen and repeat themselves ""until stringent climate mitigation is pursued and regional warming trends are reversed"".
Extremely high temperatures also sharply boost demand for water, further straining depleted reservoirs and rivers.
The report focuses on drought in six states comprising the American South-west, home more than 60 million people, but its implications stretch beyond that region, the authors said.
While summer 2021 brought welcome monsoon rains to parts of the South-west, several years of above-average rain and high-elevation snow are needed to replenish the region's reservoirs, streams and soils.
""This suggests that for much of the US South-west, the present drought will last at least into 2022, potentially longer,"" the report said.","water, states, precipitation, noaa, drought, report, worst, century, region, reservoirs, change, temperatures, regions, southwest, climate, linked",Severe weather disruptions,Acute climatological event (droughts)
16,21-Oct,LOS ANGELES (AFP) ,"After drought, US west coast slammed by 'bomb cyclone'",https://www.straitstimes.com/world/united-states/after-drought-us-west-coast-slammed-by-bomb-cyclone,"LOS ANGELES (AFP) - Severe thunderstorms bringing record rainfall hit northern California on Monday (Oct 25), following several months of gigantic forest fires caused by drought.
The phenomenon, known as a ""bomb cyclone,"" came from the Pacific Ocean and struck San Francisco and Oakland, as well as the states of Oregon and Washington, further north, on Sunday.
The rain caused multiple floods and mudslides, blocking roads, while winds of more than 100kmh tore trees and roofs.
Heavy snowfall has also struck the Sierra Nevada mountain range as the weather front headed east.
California has been affected for several years by increasingly numerous and destructive blazes, and with a marked lengthening of the fire season.","slammed, states, bomb, drought, record, fires, worst, west, weather, caused, rain, struck, coast, rainfall, california, cyclone",Severe weather disruptions,Acute climatological event (droughts)
17,21-Oct,BOSTON (BLOOMBERG) ,"Weather-roiling La Nina arrives, and may stoke droughts or frigid winters",https://www.straitstimes.com/world/weather-roiling-la-nina-arrives-and-may-stoke-droughts-or-frigid-winters,"While scientists may need months to confirm whether La Nina has definitely returned, all the signs are indicating it's here.
""Everything you want to see in having a La Nina we are seeing,"" Ms Michelle L'Heureux, a forecaster at the centre, said in an interview.
""We are pretty confident La Nina is here.""
Signs have been emerging for months that the pattern was likely forming, marking the world's second La Nina in a row.
Due to La Nina, California may see little relief from its ongoing drought, making its wildfire season even worse.","frigid, water, la, worlds, winters, pacific, usually, season, droughts, stoke, weatherroiling, arrives, south, storms, likely, nina",Severe weather disruptions,Acute climatological event (droughts)
18,21-Oct,LONDON (AFP) ,Football: Partey ends goal drought as Arsenal beat Villa,https://www.straitstimes.com/sport/football/football-partey-ends-goal-drought-as-arsenal-beat-villa,"LONDON (AFP) - Thomas Partey scored his first goal for Arsenal as the Gunners beat Aston Villa 3-1 to extend their unbeaten run in the Premier League to six matches on Friday (Oct 22).
Emile Smith Rowe put the result beyond doubt early in the second half as Arsenal climbed to ninth place in the Premier League.
Jacob Ramsey's late goal was no consolation for a Villa team on a run of three consecutive defeats.
Villa considered a move for Arsenal's Smith Rowe when they chased a replacement for Jack Grealish in the close-season.
Sprinting onto Aubameyang's long pass, Smith Rowe drilled a fierce strike that deflected off Tyrone Mings and then the post on its past Martinez in the 56th minute.","arsenal, smith, drought, arsenals, young, goal, villa, ends, team, football, half, rowe, beat, partey, showed",Severe weather disruptions,Acute climatological event (droughts)
19,21-Aug,NEW YORK (NYTIMES) ,"Drought in western US will last into fall or longer, say forecasters",https://www.straitstimes.com/world/united-states/drought-in-western-us-will-last-into-fall-or-longer-say-forecasters,"NEW YORK (NYTIMES) - The severe drought that has gripped much of the western half of the United States in spring and summer is likely to continue at least into late fall, government forecasters said on Thursday (Aug 19).
Together, that spells bad news for a part of the country that is already experiencing major effects of drought, including dwindling water supplies, stunted crops, barren grazing lands and exploding wildfires.
Drought affects the entirety of nine states, including California, Nevada, Arizona, Utah, Oregon and North and South Dakota.
California, Nevada, Oregon and Washington experienced their hottest July in 127 years of record-keeping, while five other states, including Utah and Colorado, came close to setting records.
The drought situation is particularly dire in California, where 49 per cent of the state is in the most severe drought category.","forecasters, nevada, states, oregon, western, longer, fall, drought, utah, water, severe, including, california, say",Severe weather disruptions,Acute climatological event (droughts)
20,21-Aug,WASHINGTON (REUTERS) ,"US declares first Western reservoir water shortage, triggering cuts",https://www.straitstimes.com/world/united-states/us-declares-first-western-reservoir-water-shortage-triggering-cuts,"WASHINGTON (REUTERS) - United States officials for the first time on Monday (Aug 16) issued an official water shortage declaration for the massive Western reservoir of Lake Mead, triggering supply cuts to parts of the drought-stricken southwest.
Arizona will lose 18 per cent of its annual apportionment, while Nevada will see cuts of 7 per cent.
Crippling drought in the US West has brought Lake Mead and Lake Powell, the nation's second-biggest reservoir, to historic lows.
Water releases in a given year are determined by an annual study anticipating the reservoirs' water levels in winter.
In January, Lake Mead is expected to be at 324.9m above sea level, which is 2.7m below the official trigger for a shortage.","water, nevada, states, western, drought, mead, triggering, reservoir, lake, reservoirs, cent, cuts, shortage, declares",Severe weather disruptions,Acute climatological event (droughts)
21,21-Aug,MEXICO CITY (REUTERS) ,Warm ocean 'blob' in Pacific is fuelling Chile megadrought: Study,https://www.straitstimes.com/world/warm-ocean-blob-in-pacific-is-fuelling-chile-megadrought-study,"MEXICO CITY (REUTERS) - A blob of warm water in the southern Pacific is fuelling a decade-long megadrought in Chile, and climate change is at least partly to blame, scientists say.
The ""Southern Blob"" east of New Zealand is driving hot and dry conditions in Chile, with snow caps melting on the Andes, reservoirs running low and once-lush landscapes withered.
That massive blob - wider than the continental United States - is now 1.5 deg C warmer than it was 40 years ago.
Areas of nearby ocean, however, have warmed much more slowly during that time, and are just 0.2 deg C to 1 deg C warmer, the study shows.
""We know that the blob is natural, but it is invigorated by climate change... why it (has lasted) so long and why it is so intense is because of climate change,"" Dr Garreaud said.","blob, chile, water, southern, pacific, study, deg, c, ocean, warmer, change, fuelling, megadrought, scientists, climate, warm",Severe weather disruptions,Acute climatological event (droughts)
22,21-Oct,SINGAPORE ,"COE drought will pass, so don't get caught with an overpriced car",https://www.straitstimes.com/life/motoring/coe-drought-will-pass-so-dont-get-caught-with-an-overpriced-car,"SINGAPORE - The certificate of entitlement (COE) system is a bit like the rain.
Both are irrevocable facts of life in Singapore, both take place fairly frequently and regularly, yet both still often get us in a tizzy.
""Oh, it's raining,"" we would say, pointing to the sky, as if it is a new phenomenon.","drought, dont, system, pass, singapore, overpriced, car, say, regularly, rain, raining, place, sky, tizzyoh, coe, pointing, caught",Severe weather disruptions,Acute climatological event (droughts)
23,21-Aug,JERUSALEM (AFP) ,Drought diplomacy helps boost Israel-Jordan ties,https://www.straitstimes.com/world/middle-east/drought-diplomacy-helps-boost-israel-jordan-ties,"But experts say that instead of provoking argument, Israel and Jordan could be poised for an unprecedented boom in water cooperation amid technological advancements, climate pressures and stronger ties.
Warnings about looming ""water wars"", including in the Middle East, were often inflated, said Duke University professor Erika Weinthal.
Jordan is one of the world's most water-deficient countries, suffering from extreme droughts, and water cooperation with Israel long pre-dates a 1994 peace deal between them.
""The people that are going to invest in more desalination very much see the opportunities for profit,"" Bromberg said.
And Israel has new incentive to do so, because it now needs something from Jordan in return, according to experts.","water, weinthal, diplomacy, drought, israeljordan, desalination, israel, cooperation, worlds, ties, helps, jordan, climate, boost, solar",Severe weather disruptions,Acute climatological event (droughts)
24,21-Oct,SINGAPORE ,Badminton: S'pore's Loh Kean Yew ends two-year title drought at Dutch Open,https://www.straitstimes.com/sport/badminton-spores-loh-kean-yew-ends-two-year-title-drought-at-dutch-open,"SINGAPORE - National shuttler Loh Kean Yew has won his first international tournament in two years after beating top-seeded Indian Lakshya Sen 21-12, 21-16 in 36 minutes to claim the Dutch Open singles title in the city of Almere on Sunday (Oct 17).
For winning his sixth international title, his first since 2019 when he memorably beat the legendary Lin Dan in the Thailand Masters final, the 24-year-old also picked up a cheque for €1,200 (S$1,900).
A one-month training stint with Denmark's Olympic champion Viktor Axelsen in Dubai from August to last month had helped Loh sharpen his game.
Loh then trained with the French national team at the National Institute of Sport, Expertise, and Performance near Paris in the subsequent three weeks.
Meanwhile, Loh's older brother Kean Hean and Terry Hee were also victorious in the men's doubles final after beating Malaysia's Tan Wee Kiong and Tan Kian Meng 21-14, 18-21, 22-20 for their second international title as a duo.","spores, kean, drought, title, yew, loh, ends, dutch, sen, tournament, national, international, final, open, second, twoyear, world",Severe weather disruptions,Acute climatological event (droughts)
25,21-Oct,NEWCASTLE (REUTERS) ,Football: Kane ends goal drought as Spurs beat Newcastle,https://www.straitstimes.com/sport/football/football-kane-ends-goal-drought-as-spurs-beat-newcastle,"Kane gave Spurs the lead five minutes later, scoring with a smart dink following an excellent ball from Pierre-Emile Hojbjerg.
Play was suspended for nearly 25 minutes just before halftime after a fan collapsed in the East Stand of the ground.
Newcastle said that the supporter's condition had been stabilised and they were on their way to hospital.
Spurs moved up to fifth in the standings with 15 points from eight games.
Newcastle are second from bottom with three points.","drought, newcastle, collapsed, goal, ends, kane, football, spurs, beat, minute, points, second, fan, minutes, winless",Severe weather disruptions,Acute climatological event (droughts)
26,21-Oct,LOS ANGELES (AFP) ,"Golf: Fowler takes lead in Las Vegas, eyes end to drought",https://www.straitstimes.com/sport/golf/golf-fowler-takes-lead-in-las-vegas-eyes-end-to-drought,"LOS ANGELES (AFP) - Rickie Fowler, aiming to put a season of struggle behind him, fired a nine-under 63 on Saturday (Oct 16) to grab a two-stroke lead over Rory McIlroy in the CJ Cup in Las Vegas.
Fowler won the most recent of his five US PGA Tour titles at the 2019 Phoenix Open.
""I haven't been there a lot the last couple of years, so it's nice to be back in that position,"" he said.
He added a birdies at the ninth, 12th and 14th before his final flourish for a 19-under 197.
McIlroy was one stroke in front of a Mexico's Abraham Ancer (63), Australian Adam Scott (67) and American Robert (65).","long, drought, summit, round, tied, takes, eyes, season, las, birdies, fowler, youre, end, stroke, golf, vegas, shots, mcilroy, lead",Severe weather disruptions,Acute climatological event (droughts)
27,21-Jul,LOS ANGELES (AFP) ,Drought-hit California asks residents to cut water use by 15%,https://www.straitstimes.com/world/united-states/drought-hit-california-asks-residents-to-cut-water-use-by-15,"LOS ANGELES (AFP) - California's governor called on residents to reduce their water consumption by 15 per cent as he extended a state of drought emergency to nearly half the parched US state's population Thursday (July 8).
Governor Gavin Newsom deemed the western state's unusually dry year a ""mega drought"" and urged Californians to save scarce water resources by reducing activities such as irrigating lawns and by taking shorter showers.
The drought emergency affects 42 per cent of the population, mainly in northern and central California - southern counties including Los Angeles and San Diego are not yet affected, nor is San Francisco.
It gives state water authorities additional powers to control scarce resources, and eases some regulations.
A 15 per cent cut in water use would save to supply more than 1.7 million households for a year.","water, states, save, drought, state, 15, residents, los, cent, californias, cut, emergency, california, angeles, asks, droughthit",Severe weather disruptions,Acute climatological event (droughts)
28,21-Aug,"REEDLEY, UNITED STATES (AFP) ",Historic drought threatens California farms supplying much US food,https://www.straitstimes.com/world/united-states/historic-drought-threatens-california-farms-supplying-much-us-food,"REEDLEY, UNITED STATES (AFP) - In the valleys of central California, the search for water has turned into an all-out obsession as the region suffers through a drought that could threaten the US food supply.
Residents have watched with dismay as verdant fields have turned into brown, dusty plains, leaving shrivelled trees, dying plants and exasperated farmers.
Much of California, and of the broader US West, has suffered through years of lighter-than-usual precipitation and a particularly dry winter.
California authorities don't seem to be hearing that message.
A 'devastating' situationWhen the authorities cut off water supplies, farmers find themselves forced to rely on wells, dug deep into the ground at costs of several thousand dollars.","water, authorities, turned, food, drought, supplies, farm, wells, week, farms, deep, supplying, threatens, california, world, historic",Severe weather disruptions,Acute climatological event (droughts)
29,21-Oct,SYDNEY (REUTERS) ,Australia risks offshore investment drought from not doing more on climate change: RBA,https://www.straitstimes.com/business/economy/australia-risks-offshore-investment-drought-from-not-doing-more-on-climate,"Reserve Bank of Australia (RBA) deputy governor Guy Debelle said foreign investors were increasingly bringing up the issue of climate change with the RBA, Australian corporates and government debt managers.
""To date, we have only isolated examples of divestment from Australia because of climate risk, but the likelihood of more significant divestment is increasing,"" Mr Debelle said.
The warning comes as Prime Minister Scott Morrison's conservative government is debating whether to commit to a net zero emissions target by 2050.
Mr Debelle said investors globally were adjusting their portfolios in response to climate risks, while governments were implementing net-zero policies.
""Simply shutting down parts of the economy is unlikely to deliver a socially optimal transition,"" Mr Debelle said.","divestment, rba, offshore, drought, doing, zero, risks, australia, net, mr, change, investment, emissions, debelle, climate, transition",Severe weather disruptions,Acute climatological event (droughts)
30,21-Aug,"CORCORAN, UNITED STATES (AFP) ",A drought-hit California town finds itself sinking into the ground,https://www.straitstimes.com/world/united-states/a-drought-hit-california-town-finds-itself-sinking-into-the-ground,"This octogenarian resident of Corcoran, the self-proclaimed farming capital of California, was struggling to make sense of the strangest of phenomena.
His already suffering town is sinking, ever so gradually, into the ground.
To measure subsidence, Californian authorities had to turn to Nasa, which used satellites to analyse the geological change.
So Corcoran now finds itself in the midst of a vicious circle: with their water supplies limited, farm operators are forced to pump more underground water, which in turn speeds the sinking of the town.
Few locals have spoken out against the problem - not surprising, since most of them work for the same big agribusinesses pumping up groundwater.","water, authorities, underground, ground, subsidence, finds, groundwater, california, sinking, vast, town, corcoran, droughthit, turn",Severe weather disruptions,Acute climatological event (droughts)
