,date,news title,news source(url),content summary,keywords
13,2021-01-06 03:14:03+08:00,Lifestyle social commerce platform Poptron secures US$1mil seed funding,https://www.digitalnewsasia.com/startups/lifestyle-social-commerce-platform-poptron-secures-us1mil-seed-funding,"Funding to be used to develop version 2,0, expand team, begin Singapore opsAims to capture US$1.6 billion of market share with 600K microbrandsPoptron, a Malaysia-headquartered lifestyle social commerce platform, has announced a US$1 million (RM4 million) funding from a NASDAQ listed company.
This strategic investment will enable Poptron to scale its operations and technology toward being a key regional social commerce platform.
Poptron is planning to fundraise a further US$375,000 (RM1.5 million) on pitchIN, an equity crowdfunding platform, in Q1 2021.
According to Lowe, there are almost 2.2 million microbrands globally in 2020, with the Total Available Market of US$7.6 billion.
Poptron aims to capture US$1.6 billion of the market share with 600,000 microbrands generating Poptron’s global revenue in 2025.","microbrands, team, lifestyle, us1mil, seed, poptron, market, secures, funding, social, commerce, platform, million, billion, version, used"
14,2021-01-06 03:14:03+08:00,Landmark Group announces Kabir Lumba as the interim CEO of Lifestyle and Home Centre,https://www.retail4growth.com/news/landmark-group-announces-kabir-lumba-as-the-interim-ceo-of-lifestyle-and-home-centre-5428,"As Rishi Vasudev moves out of his role as CEO of Lifestyle and Home Centre, the company appoints Kabir Lumba to manage the position till it announces a new successor.
The CEO-designate and group director of Landmark Group, Kabir Lumba becomes the interim chief executive of the country’s largest department store chain Lifestyle and Home Centre.
This move was initiated right after Rishi Vasudev’s departure as the CEO of the two store chains.
The company released a press statement that mentioned, “Rishi Vasudev, CEO of Lifestyle and Home Centre had decided to move from Lifestyle International Private Limited due to personal reasons.
In the interim, Kabir Lumba, CEO - designate and group director, Landmark Group will be managing the responsibilities, in addition to his current role within the Landmark Group.”Kabir Lumba has led Lifestyle and Home Centre business in India for 14 years, before joining in as the CEO of the Max Middle East in 2018 and later as the CEO of the Landmark Group.","lifestyle, lumba, centre, vasudev, rishi, group, company, landmark, kabir, interim, ceo, announces"
15,2021-01-31 00:00:00,How We Can Help Solve The Climate Crisis: Six Lifestyle Changes I Am Making As A Conscious Consumer,https://www.forbes.com/sites/afdhelaziz/2021/01/31/how-we-can-help-solve-the-climate-crisis-six-lifestyle-changes-we-can-make-as--consumers/,"But it is as an individual consumer that I believe that I also need to take responsibility for my actions.
(A gentle disclaimer: while these actions work for me and my family, I realize they don’t work for everyone.
(Our house came fitted with a natural gas boiler so I’m still working on how to transition that out.
But it’s the link between plastic and climate change we should be even more concerned about.
All of these individual actions I’m taking may seem like a drop in the bucket.","conscious, actions, change, energy, lifestyle, plastic, help, solve, gas, clothing, buying, climate, changes, im, crisis, world, consumer, making"
16,2021-01-31 00:00:00,,https://www.medscape.com/slideshow/2021-lifestyle-happiness-6013446,,
17,2021-01-31 00:00:00,"10 best, worst cities for an active lifestyle",https://www.beckershospitalreview.com/rankings-and-ratings/10-best-worst-cities-for-an-active-lifestyle-010621.html,"Honolulu is the best U.S. city for an active lifestyle, according to an analysis by WalletHub, a personal finance website.
To identify the best and worst cities for an active lifestyle, WalletHub analysts compared the 100 most populated U.S. cities on 36 relevant metrics that range from average monthly fitness club fee to running trails per capita.
Access additional information on the metrics used for the analysis here.
Here are the 10 best cities for an active lifestyle based on the analysis:1.
Here are the 10 worst cities for an active lifestyle based on the analysis:1.","best, lifestyle, worst, city, texas8, san, wallethub, cities, active, metrics"
18,2021-01-31 00:00:00,Lifestyle Brands Highlight Accor Opening Plans Through 2023,https://www.businesstravelnews.com/Lodging/Lifestyle-Brands-Highlight-Accor-Opening-Plans-Through-2023,"Despite a challenging 2020, Accor plans to open several new hotels in 2021 across all segments, with a particular focus on its lifestyle brands, the company announced.
The lifestyle category accounts for about 5 percent of Accor's annual revenue, but it represents 25 percent of the development pipeline by value, according to the company, which plans to open in 2023 three times as many lifestyle hotels as it plans in 2021.
Accor's planned luxury segment openings in 2021 include Fairmont hotels in Los Angeles; Windsor, England; Dublin; Riyadh; Seoul; and Taghazout Bay in Morocco.
A Banyan Tree is expected to open in Doha, Qatar, and Raffles hotels are scheduled for Udaipur, India, and Jeddah, Saudi Arabia.
The upper upscale brand MGallery plans for new properties in Singapore, Hong Kong and Sydney.","plans, hotels, properties, expected, seoul, lifestyle, open, 2021, highlight, accor, company, brands, openings, 2023, opening"
19,2021-01-19 00:00:00,Not ‘Eat Pray Love’! Netizens slam American’s tweets on lavish lifestyle in Bali,https://www.thejakartapost.com/news/2021/01/19/not-eat-pray-love-netizens-slam-americans-tweets-on-lavish-lifestyle-in-bali.html,"Share this article WhatsappFacebookTwitterLinkedin Gisela Swaragita (The Jakarta Post) Jakarta ● Tue, January 19, 2021Indonesian netizens have gone into a rage accusing an American woman of disrespecting the local way of life by promoting a lavish lifestyle in Bali and encouraging other foreigners to move to the resort island.
Twenty-eight-year-old Kristen Gray wrote on her Twitter account @kristentootie on Sunday that the decision to move to Bali with her girlfriend had been a game-changer after what she called the “hardship” of living as a Black queer in the United States.
She wrote that she could afford an “elevated lifestyle at much lower cost of living” in Bali while living the life of a digital nomad.
to Read Full Story SUBSCRIBE NOW Starting from IDR 55,000/month Unlimited access to our web and app contente-Post daily digital newspaperNo advertisements, no interruptionsPrivileged access to our events and programsSubscription to our newsletters We accept Register to read 3 premium articles for free Already subscribed?","life, jakarta, living, wrote, eat, lifestyle, digital, americans, pray, slam, love, netizens, woman, access, lavish, bali, tweets, read"
20,2021-02-01 00:00:00,Why Shares of Aspirational Consumer Lifestyle Are Flying High Today,https://www.fool.com/investing/2021/02/01/why-shares-of-aspirational-consumer-lifestyle-are/,"What happenedShares of Aspirational Consumer Lifestyle ( ASPL ) climbed 10% at the open Monday after the special purpose acquisition company (SPAC) announced a deal to merge with private aviation company Wheels Up.
So whatWheels Up is a 7-year-old provider of small plane services, according to its website, that offers members access to private planes at a more affordable price.
Wheels Up flew more than 150,000 passengers in 2020, utilizing its access to more than 1,500 owned, managed, and third-party partner aircraft.
Aspirational Consumer Lifestyle is a SPAC launched by Ravi Thakran, a private equity investor and former managing partner at luxury brand LVMH.
The deal values Wheels Up at $2.1 billion, and should provide up to $790 million in cash proceeds to the business.","today, high, lifestyle, aviation, shares, spac, flying, private, deal, quarter, company, million, provide, capital, aspirational, wheels, consumer"
21,2021-02-01 00:00:00,,https://www.medscape.com/slideshow/2021-lifestyle-psychiatrist-6013528,,
22,2021-02-01 00:00:00,CASE issues warning on Triple Lifestyle Marketing after complaints of misleading claims,https://www.channelnewsasia.com/singapore/case-warning-vendor-triple-lifestyle-alkaline-water-complaints-369306,"CASE received 86 consumer complaints against Triple Lifestyle Marketing between Jan 1 last year and Jan 31 this year, it said in a news release.
The company, Triple Lifestyle Marketing, sells long-term maintenance service packages for alkaline water systems through door-to-door sales.
WARNING LETTER ISSUED TO COMPANY: CASEA warning letter was issued to Triple Lifestyle Marketing in July last year in response to the complaints, CASE said.
However, the association said it continued to receive complaints against Triple Lifestyle Marketing despite the warning letter.
“Despite repeated engagements by CASE since September 2020, Triple Lifestyle Marketing has not signed the VCA,” CASE said.","water, consumers, misleading, lifestyle, triple, issues, warning, claims, company, marketing, unfair, complaints, case, consumer"
23,2021-02-18 00:00:00,LTC Transitions 11 Properties From Senior Lifestyle to Other Operators,https://seniorhousingnews.com/2021/02/18/ltc-transitions-11-properties-from-senior-lifestyle-to-other-operators/,"LTC Properties (NYSE: LTC) has transitioned 11 assisted living communities leased to Senior Lifestyle to other operators.
LTC previously reported that it was working on potential operator transitions for Senior Lifestyle properties, as the Chicago-based operator had fallen behind on its rent payments during the pandemic.
AdvertisementDuring the fourth quarter of 2020, Senior Lifestyle paid $3.9 million in rent, representing 83% of its $4.7 million total due.
Senior Lifestyle was not immediately available to elaborate on the operator transition.
LTC logged $30.4 million, or $0.78 per share, in funds from operations (FFO) for the 2020 fourth quarter, beating analysts’ expectations.","properties, operators, lifestyle, senior, fourth, transitions, 11, 2020, million, quarter, ltc, rent"
24,2021-02-18 00:00:00,Can an Active Lifestyle Help Ward Off Alzheimer’s?,https://www.wsj.com/articles/can-an-active-lifestyle-help-ward-off-alzheimers-11614264941,"The shutdown of schools, libraries, gyms and extracurricular activities due to the Covid-19 pandemic has parents and teachers worried about the toll on children’s learning and development.
Young people need enrichment to build cognitive capacity, while adults, especially older ones, need it to maintain cognitive capacity and prevent neurodegeneration.
In particular, decades of research show that mental, physical and social stimulation is one of the potential ways to ward off Alzheimer’s disease.
When mice lived in rich environments, their brains underwent physical changes: More neurons were generated in the brain’s memory center, the hippocampus, and strong synaptic activity supported learning.
Even mice that had their genomes altered to develop the equivalent of Alzheimer’s experienced enhanced brain activity and performed better in maze tests that they had previously flunked.","ones, lifestyle, mental, help, physical, social, ward, stimulation, cognitive, need, live, alzheimers, mice, active, learning"
25,2021-02-18 00:00:00,Samsung Announces ‘The Lifestyle Fest’: Redefine Your Home with Super Chic The Frame and The Serif TVs; Avail Exclusive Offers,https://news.samsung.com/in/samsung-announces-the-lifestyle-fest-redefine-your-home-with-super-chic-the-frame-and-the-serif-tvs-avail-exclusive-offers,"Both The Frame and The Serif are stunning lifestyle TVs that add to your home décor and transform your living spaces with their gorgeous design and premium features.
The Frame TVThe Frame QLED TV is a perfect amalgamation of technology and design, enhancing both the living space and entertainment experience for consumers.
The Serif TVSamsung’s lifestyle TV ‘The Serif’ – is a perfect blend of art and design with modern technology.
With a unique unibody design in the shape of the letter “I”, The Serif makes for a stunning addition to one’s living space.
The Serif upscales everything to 4K picture quality by analyzing each scene of the content using its AI Upscaling technology.","super, offers, living, exclusive, picture, art, lifestyle, redefine, tv, space, samsung, serif, frame, design, tvs, technology, fest"
26,2021-02-18 00:00:00,Healthy lifestyle behaviour may improve cholesterol profiles,https://www.tribuneindia.com/news/health/healthy-lifestyle-behaviour-may-improve-cholesterol-profiles-213734,"New York, February 17Combining healthy lifestyle interventions reduces heart disease through beneficial effects on different lipoproteins and associated cholesterols, a new study suggests.
The study, published in the journal eLife, indicated that combining cholesterol-lowering medications and lifestyle interventions may yield the greatest benefits to heart health.
Healthy lifestyle interventions, including exercising regularly, having a healthy diet, lowering alcohol consumption and maintaining a healthy weight, have also been shown to lower LDL as well as increase ""healthy"" high-density lipoprotein (HDL) cholesterol.
They studied lipid markers in the blood of participants who had multiple healthy lifestyle habits and compared them to those of participants with less healthy habits.
They found 50 lipid markers associated with a healthy lifestyle.","interventions, team, disease, improve, effects, lifestyle, medications, markers, lipid, behaviour, healthy, cholesterol, heart, profiles"
27,2021-02-18 00:00:00,"Udaan bets big on lifestyle segment, adds 100,000 businesses in 2020",https://www.business-standard.com/article/companies/udaan-bets-big-on-lifestyle-segment-adds-100-000-businesses-in-2020-121022100378_1.html,"The addition of one lakh new businesses last year, Udaan now has about 2 lakh businesses under the lifestyle category.
Udaan's Lifestyle business - comprising of clothing, accessories, and footwear - shipped over 230 million products, catering to more than 26 lakh orders in 2020.
This clearly highlights the huge potential in the lifestyle business,"" Saurabh said.
Udaan - which has 30 lakh businesses on its platform - has operations across categories including lifestyle, electronics, home and kitchen, staples, fruits and vegetables, FMCG, pharma, toys and general merchandise.
Of these 30 lakh, 17 lakh are small retailers, including kirana shops, chemist shops, small hotels and restaurants and others.","lakh, big, lifestyle, adds, pandemic, udaan, businesses, 2020, 100000, million, segment, platform, small, products, business, bets"
28,2021-02-24 00:00:00,"Lifestyle benefits startup Fringe gets a pandemic boost, raises seed round – TechCrunch",https://techcrunch.com/2021/02/24/lifestyle-benefits-startup-fringe-gets-a-pandemic-boost-raises-seed-round/,"But the pandemic has impacted what sort of in-office or other in-person perks employees can access.
Fringe Platform Walkthrough from Fringe on Vimeo.
Initially, it only allowed employees to spend their employer-provided lifestyle benefits dollars on Fringe.
That’s why many companies today provide perks like backup child care or discounted gym access.
In addition to employee perks, Fringe believes that having so many subscriptions under one roof could present other opportunities farther down the line.","techcrunch, perks, marketplace, fringe, gets, lifestyle, seed, companies, round, employees, spend, platform, today, benefits, raises, startup, pandemic, services, boost"
29,2021-02-12 08:43:21+00:00,Expats say lifestyle is now a bigger priority: World of Work Survey,https://www.internationalinvestment.net/news/4027082/expats-lifestyle-bigger-priority-world-survey,"The World of Work research, an in-depth view on international working and global mobility, compares trends from 2017 and 2020, highlighting significant changes in the process of establishing and supporting international assignments.
Another significant change was the increased challenge facing Global Mobility Managers in developing healthcare packages for international workers.
Andy Edwards, global head of international healthcare, AXA Global Healthcare, commented: ""The need for international working has not gone away since our initial report in 2017.
Undoubtedly, the Covid-19 pandemic, which began as this research was being undertaken, will bring a new perspective to international assignments.
Edwards concluded: ""International working has no doubt been hit hard by the pandemic, creating huge uncertainty for those on assignment and those managing the process.","work, change, working, lifestyle, expats, employee, say, bigger, 2017, assignments, healthcare, global, mobility, managers, survey, priority, international, world"
30,2021-02-25 07:58:43+00:00,Game On: 10 Famous Athletes Running Successful Lifestyle Brands,https://www.prestigeonline.com/hk/people-events/people/famous-athletes-running-their-own-lifestyle-brands/,"Many athletes have carried their success off the field to start their own lifestyle brands, especially in the worlds of fashion and beauty.
These famous sportspersons are running their own lifestyle brands –Serena WilliamsSerena launched S by Serena in 2018.
The lifestyle brand has since expanded around the world and today includes high-end denim, eyewear, underwear, footwear and fragrances.
David BeckhamOne of the world’s most famous fashion icons, the retired English footballer owns a few luxury lifestyle brands and endorses many others.
Michael JordanThough it is a partnership with Nike, the basketball legend’s Air Jordan is an internationally famous shoe line launched as a franchise in 1984.","brand, wade, lifestyle, athletes, launched, line, fashion, 2018, game, successful, company, famous, brands, running, 2019"
31,2021-02-19 00:00:00,"LTC to Trim Senior Lifestyle Portfolio Further, Build Relationships With Other Operators",https://seniorhousingnews.com/2021/02/19/ltc-to-trim-senior-lifestyle-portfolio-further-build-relationships-with-other-operators/,"Executives with LTC Properties (NYSE: LTC) are seeking to further reduce the company’s Senior Lifestyle holdings this year, while at the same time building new operator relationships and growing existing ones.
AdvertisementWorking on potential operator transitions for Senior Lifestyle properties has been a months-long process for LTC, as Senior Lifestyle had fallen behind on its rent payments during the pandemic.
In the fourth quarter of 2020, Senior Lifestyle paid $3.9 million in rent, equaling 83% of its $4.7 million total due.
For its existing operators, LTC has pledged to work in 2021 to provide them with more support, should they need it.
“We’re looking forward to being able to spend some of the money that Clint will be creating by selling some of the Senior Lifestyle assets,” Simpson said","operators, malin, portfolio, lifestyle, companys, senior, relationships, communities, million, ltc, trim, build, rent"
32,2021-02-19 00:00:00,2021 Medscape Physician Lifestyle Reports,https://www.medscape.com/sites/public/lifestyle/2021,"AboutOur Physician Lifestyle & Happiness Report 2021 features insights from over 15,000 US physicians in more than 29 specialties, describing various aspects of their personal and professional lives.
The report explores happiness at work and at home, personality traits, and lifestyle choices.
The National Physician Burnout & Suicide Report 2021 takes an in-depth look at the prevalence and severity of burnout (and its causes) among physicians.
The report also reveals the preferred methods of coping for physicians.","work, report, medscape, lifestyle, burnout, 2021, physicians, traits, reports, various, happiness, physician"
33,2021-02-19 00:00:00,,https://www.medscape.com/slideshow/2021-lifestyle-orthopedist-6013518,,
34,2021-02-19 00:00:00,"How to maintain a healthy lifestyle while working remotely - Separate work, personal life",https://economictimes.indiatimes.com/jobs/how-to-maintain-a-healthy-lifestyle-while-working-remotely/separate-work-personal-life/slideshow/81255934.cms,"To see your saved stories, click on link hightlighted in bold","work, life, bold, working, saved, lifestyle, link, click, separate, personal, healthy, hightlighted, maintain, remotely"
35,2021-02-19 00:00:00,The future of DTC? Think like a lifestyle brand,https://www.thedrum.com/opinion/2021/02/19/the-future-dtc-think-lifestyle-brand,"Perhaps not surprisingly, it’s the smaller DTC-focused brands which have shown themselves to be better equipped for this new future.
They've shifted the fundamental nature of DTC from being commerce focused to being focused on lifestyle and building long-term relationships.
This creates an opportunity for brands to create experiences that deliver meaning into people’s lives by tapping into their aspirations.
Elevate the purchase experienceWe know the consumer’s journey doesn’t begin on a brand’s website, so let's go where their aspirations take them.
Its benefit, of course, is a richer data set to mine insights to create experiences across the funnel.","think, brand, experiences, passion, content, skate, intelligent, lifestyle, example, future, website, create, brands, products, dtc"
36,2021-02-05 01:00:00+00:00,Fast Shop Lifestyle Ibirapuera Store / Kengo Kuma & Associates,https://www.archdaily.com/955863/fast-shop-lifestyle-ibirapuera-kengo-kuma-and-associates,"Fast Shop Lifestyle Ibirapuera Flagship store of Fast Shop, a retail chain of electronics and home appliances that operates more than 80 physical stores in Brazil.
We designed a space as a house based on daily life of consumers, not a space focused only on products exhibition.
We hope the new Fast Shop also creates a new communication between the clients and the staff.
""Home Theater"" - Copper mesh panels with smooth texture inclined, placed to create a shaded ceiling.
In the low light space, the copper mesh panels light up gently.","kengo, mesh, store, fast, kuma, lifestyle, space, shop, ibirapuera, associates, shape, panels, products, project, designed, japanese"
37,2021-02-05 01:00:00+00:00,,https://www.businesstimes.com.sg/lifestyle/art-for-all,,
