,date,news title,news source(url),content summary,keywords
10,2021-01-21 10:13:00+09:00,LG Electronics in Talks with Vingroup of Vietnam to Sell off Its Smartphone Business,http://www.businesskorea.co.kr/news/articleView.html?idxno=58880,,"lg, smartphone, talks, business, vingroup, vietnam, sell, electronics"
11,2021-01-07 12:06:00,Wells Fargo to close international wealth management business,https://citywireusa.com/professional-buyer/news/wells-fargo-to-close-international-wealth-management-business/a1447142,"Wells Fargo is closing its international wealth management business to focus on its US domestic operation.
In the memo sent on Thursday morning to Wells Fargo Advisors and wealth management executives, Jim Hays, the head of Wells Fargo Advisors and the Wealth & Investment Management Client Relationship group, said that the firm is shifting its advisory business to focus on clients who reside primarily in the US.
In an official statement sent to Citywire Americas, a Wells Fargo spokesperson said: ‘We will work very directly with all affected advisors and international clients about their individual options.
It is not yet known if he will leave Wells Fargo once the closure is completed.
You can read more about Wells Fargo Advisors’ international business by reading the Citywire Americas cover star profile of Alberto González Saint Geours here.","management, wells, clients, focus, close, fargo, wealth, advisory, advisors, international, business"
12,2021-01-07 12:06:00,Services PMI™ at 57.2%; December 2020 Services ISM® Report On Business®,https://www.prnewswire.com/news-releases/services-pmi-at-57-2-december-2020-services-ism-report-on-business-301202370.html,"DECEMBER 2020 SERVICES INDEX SUMMARIESServices PMI ™In December, the Services PMI™ registered 57.2 percent, 1.3 percentage points higher than November's figure of 55.9 percent.
SERVICES PMI™ HISTORYMonth Services PMI™ Month Services PMI™ Dec 2020 57.2 Jun 2020 57.1 Nov 2020 55.9 May 2020 45.4 Oct 2020 56.6 Apr 2020 41.8 Sep 2020 57.8 Mar 2020 52.5 Aug 2020 56.9 Feb 2020 57.3 Jul 2020 58.1 Jan 2020 55.5 Average for 12 months – 54.3 High – 58.1 Low – 41.8Business ActivityISM®'s Business Activity Index registered 59.4 percent in December, an increase of 1.4 percentage points from the November reading of 58 percent.
Data and Method of PresentationThe Services ISM® Report On Business® (formerly the Non-Manufacturing ISM® Report On Business®) is based on data compiled from purchasing and supply executives nationwide.
The Services ISM® Report On Business® survey is sent out to Services Business Survey Committee respondents the first part of each month.
ISM leads the profession through the ISM Report On Business®, its highly regarded certification programs and the ISM Mastery Model®.","ism, 572, trade, month, services, industries, pmi, 2020, report, business, index, orders"
13,2021-01-07 12:06:00,TravelPerk Acquires NexTravel to Grow U.S. Footprint,https://www.businesstravelnews.com/Procurement/TravelPerk-Acquires-NexTravel-to-Grow-US-Footprint,"Founded in 2013 and launched in 2015 from Y Combinator, Santa Monica, Calif.-based NexTravel says it has processed more than 300,000 trips over its booking platform to date.
For TravelPerk, the acquisition is intended to serve as an anchor point for further growth in the U.S., according to company CEO Avi Meir.
""The U.S. market is already important for us—unsurprisingly, as the largest economy in the world—but this acquisition will help us significantly grow our presence there,"" said Meir.
For now, Meir said TravelPerk will spend the next year moving the entirety of NexTravel's client base over to the TravelPerk platform—and additional purchases could be on the way, he added.
""It is part of TravelPerk's strategy to keep getting stronger by acquiring other companies and integrating their expertise and talented teams to build long-term growth,"" said Meir.","travelperks, significantly, growth, footprint, travelperk, meir, client, acquires, platform, company, technology, nextravel, grow, travel"
14,2021-01-07 12:06:00,"New Year, New Habits: Contactless Payments Are Here to Stay, With Only 16% of Consumers Planning to Revert to Pre-Pandemic Ways to Pay",https://www.businesswire.com/news/home/20210113005274/en/New-Year-New-Habits-Contactless-Payments-Are-Here-to-Stay-With-Only-16-of-Consumers-Planning-to-Revert-to-Pre-Pandemic-Ways-to-Pay,"Nearly three in four (74%) SMBs expect consumers to continue preferring contactless payments even after a vaccine is widely available.
Nearly three in four (74%) SMBs expect consumers to continue preferring contactless payments even after a vaccine is widely available.
SMBs Meet Consumers Where They Are: SMBs have steadily increased their efforts to meet consumers where they are now: online.
Two-thirds (65%) of surveyed consumers would prefer to use contactless payments as much as, or even more than, they are currently, and only 16% say they would revert to their old methods of payments, post-pandemic.
As the world moves from analog to digital, Visa is applying our brand, products, people, network and scale to reshape the future of commerce.","pay, prepandemic, consumers, digital, contactless, visa, smbs, business, planning, revert, payments, stay, habits, 2020, global, payment, ways"
15,2021-01-13 00:00:00,"Trump’s Business Suffers Another Defection, This Time by Aon",https://www.bloomberg.com/news/articles/2021-01-13/trump-s-business-suffers-yet-another-defection-this-time-by-aon,"Aon Plc, an insurance brokerage that’s previously been questioned about ties to the Trump Organization, said it ended a relationship with the business.
An Aon spokesperson confirmed the news Wednesday.
In 2019, Aon received a subpoena from New York’s insurance regulator about dealings with the family business of U.S. President Donald Trump.
A Trump Organization spokesperson didn’t immediately return a request for comment.","suffers, ties, trumps, insurance, subpoena, aon, defection, yorks, return, trump, thats, business, spokesperson, organization"
16,2021-01-25 00:00:00,How Companies Can Accelerate Racial Justice In Business,https://www.forbes.com/sites/worldeconomicforum/2021/01/25/how-companies-can-accelerate-racial-justice-in-business/,"The social unrest has also ignited the debate about the role and responsibility of business as trustees of society to accelerate social progress.
Between Floyd’s death and the end of October, about one-third of Fortune 1000 companies responded by making a public statement on or commitment to racial equity, and the private sector pledged a total of $66 billion towards racial justice initiatives.
Partnering for Racial Justice in Business aims to operationalize and coordinate commitments to eradicate racism in the workplace and set new global standards for racial equity in business.
Member companies commit to including racial and ethnic justice on their board’s agenda, taking at least one action and setting a long-term strategy to become an anti-racist organization.
United around one clear mission, this coalition is making a concerted effort to work across industries and with the public and social sectors to accelerate racial justice in business.","equity, accelerate, justice, social, companies, company, diversity, racism, racial, black, business"
17,2021-01-04 04:00:00+08:00,Supporting SMEs in their journey towards building a sustainable business,https://www.straitstimes.com/business/banking/supporting-smes-in-their-journey-towards-building-a-sustainable-business,"Conducting businesses more sustainablyWhen SMEs uphold strong sustainable practices and standards, these can lower cost of capital, resulting in better operational performances.
Sustainable practices may include policies on emissions, waste management and water efficiency, building ethical supply chains, and developing environmentally friendly products and services.
And SMEs may choose to seek sustainable finance to fund sustainability projects in these areas.
For instance, whether an SME is operating a green business or remodelling the current business model to be more sustainable, it can leverage OCBC's SME Sustainable Financing Framework to achieve its goal.
Green loans can help finance new or existing green projects, while sustainability-linked loans may provide price incentives for borrowers to achieve sustainability targets.","supporting, journey, building, smes, sme, projects, sustainable, practices, green, sustainabilitylinked, finance, loans, sustainability, business"
18,2021-01-26 10:30:00+08:00,Nearly 7 in 10 Singapore firms confident they can stay in business despite big Covid-19 hit: Survey,https://www.straitstimes.com/business/economy/nearly-7-in-10-singapore-firms-say-they-can-stay-in-business-despite-big-covid-19,"SINGAPORE - Businesses in Singapore remain hopeful although almost two-thirds, or 63 per cent, were negatively impacted by the Covid-19 pandemic with revenue plunging by 31 per cent on average, an annual survey by the Singapore Business Federation (SBF) found.
About one-third of firms (31 per cent) expect business and the economic climate to improve this year, a significant improvement from the 8 per cent in last year's survey.
According to the survey, business priorities will continue to revolve around increasing revenue, building cash flow and reducing costs.
Historical key challenges such as manpower costs and business competition remain critical.
Aside from costs, businesses are also concerned about the restrictions placed on the supply of foreign workers.","covid19, despite, economic, businesses, companies, singapore, stay, key, survey, confident, firms, cent, hit, costs, business, nearly, manpower"
19,2021-02-10 00:00:00,Myanmar Faces Wider Business Fallout After Kirin Retreat,https://www.bloomberg.com/news/articles/2021-02-10/myanmar-faces-wider-business-fallout-from-coup-after-kirin-move,"Myanmar’s political upheaval is prompting global companies from Japan to Thailand to dial back operations in the country, spurring concern about a widening business fallout.
From beer maker Kirin Holdings Co. to an early backer of gaming firm Razer Inc., companies and investors are weighing the impact of a military coup that’s thrust the once- thriving nation into a state of emergency.
The turmoil is prompting multinationals like Thailand’s biggest industrial developer to delay investment plans, a harbinger of things to come should the chaos deepen.","prompting, fallout, turmoil, wider, upheaval, business, widening, myanmar, thats, faces, companies, retreat, weighing, things, thrust, thriving, kirin"
20,2021-02-10 00:00:00,"Verizon Business, Deloitte bring 5G to retail, transforming customer experiences",https://www.verizon.com/about/news/verizon-business-deloitte-5g-retail,"BASKING RIDGE N.J. - Verizon Business and Deloitte today unveiled a 5G and mobile edge computing (MEC) retail industry digital platform that is designed to give retailers the ability to gain significant efficiencies in their retail operations and transform customer experiences.
This innovative platform can unlock retail in-store data with near real-time analytics to improve customer engagement, inventory efficiency, and associate productivity.
Verizon Business and Deloitte are collaborating with SAP to integrate SAP’s innovative software suite, including SAP Customer Activity Repository and SAP S/4HANA® into the platform.
“It’s an exciting moment to unveil this innovative retail collaboration with Deloitte and SAP,” said Tami Erwin, CEO, Verizon Business.
“We are entering a new era of technology-led disruption at the exact same moment every retailer is looking to accelerate digital transformation, increase productivity and improve customer experiences.","customer, 5g, industry, improve, deloitte, verizon, business, experience, bring, platform, retail, sap, retailers, transforming, experiences"
21,2021-02-10 00:00:00,IFF to Complete Merger With DuPont’s Nutrition & Biosciences Business,https://www.businesswire.com/news/home/20210201005391/en/IFF-to-Complete-Merger-With-DuPont%E2%80%99s-Nutrition-Biosciences-Business,"NEW YORK--(BUSINESS WIRE)--IFF (NYSE: IFF) to complete the previously announced merger of IFF and DuPont’s Nutrition & Biosciences (“N&B”) business, pursuant to a Reverse Morris Trust transaction today.
Through an unprecedented last 12 months, both the IFF and N&B teams have remained incredibly focused on executing our respective business plans and setting the foundation to bring this combination to life.
The complementary portfolios give the company leadership positions within the Taste, Texture, Scent, Nutrition, Enzymes, Cultures, Soy Proteins and Probiotics ingredient categories.
As a result of the completion of the transaction, DuPont received a one-time $7.3 billion cash payment, subject to adjustment.
Effective at transaction close, DuPont shareholders own 55.4% of the combined company and IFF’s shareholders own 44.6%.","nb, dupont, nutrition, iff, combined, solutions, biosciences, statements, securities, duponts, merger, global, iffs, complete, business, transaction"
22,2021-02-04 00:00:00,‘Prestige first’: Shiseido sells off personal care division for $1.5bn to focus on high-end skin care,https://www.cosmeticsdesign-asia.com/Article/2021/02/04/Shiseido-sells-off-personal-care-division-for-1.5bn-to-focus-on-high-end-skin-care,"However, Shiseido said that in order to maximise the growth potential of the brands in today’s competitive market, it would require ‘enhanced’ marketing investment.
It believes that this transfer will help maximize the potential of the personal care business and further grow the brands in the current competitive market.
We expect members to enhance their professional skills in the Personal Care business and proactively participate in building a new company where people can grow and shine in a vibrant atmosphere,” ​said Uotani.
In order to pursue further growth at home and overseas, Uotani stressed it was crucial for the firm to double down on making and selling high-end skin care products.
We will concentrate even more on the cosmetics business centred on skin care.​","prestige, sells, care, highend, growth, division, cvc, personal, shiseido, company, skin, focus, brands, 15bn, business, potential"
23,2021-02-04 00:00:00,Wipro Marks 25 Years of Partnership With Cisco; Launches Cisco Business Unit,https://www.businesswire.com/news/home/20210224006240/en/Wipro-Marks-25-Years-of-Partnership-With-Cisco-Launches-Cisco-Business-Unit,"To commemorate this milestone, Wipro is launching the Cisco Business Unit that will focus on the development and adoption of end-to-end digital transformation solutions leveraging Cisco technologies for customers.
The Cisco Business Unit will provide a full stack of industry offerings aligned to customers’ needs.
The Cisco Business Unit is a step forward in our relationship with Cisco.
By committing its best resources through this dedicated business unit, Wipro will ensure the success of Cisco’s strategic programs.
Srini Pallia, CEO – Americas, Wipro Limited, said, “Our 25 years of partnership with Cisco is a testimony to Wipro’s ability to keep pace with changes in the business and technology worlds, and the launch of the Cisco Business Unit reinforces that proficiency.","ability, solutions, digital, wipros, wipro, cisco, statements, launches, unit, partnership, marks, business, 25, customers"
24,2021-02-04 00:00:00,Singapore SMEs face diminished business confidence for 2021,https://www.insurancebusinessmag.com/asia/news/breaking-news/singapore-smes-face-diminished-business-confidence-for-2021-245357.aspx,"Only 3% of SMEs polled indicated that they did not need any support from the government.
However, 81% of respondents said they do not expect their own business to grow, while 39% are expecting to cut down on staff numbers.
“Uncertainty amid a gradually recovering economy will continue to plague our business environment in 2021,” said Ronak Shah, CEO of QBE Insurance Singapore.
Meanwhile, 66% of businesses admitted to not having any cyber protection, which raises concern due to the increased reliance on digital technology in 2020.
“Only then can we ensure the longevity and survivability of our SMEs, and therefore our economy, in the long-term.”","confidence, environment, face, smes, digital, diminished, economy, staff, businesses, 2021, singapore, support, respondents, technology, business"
25,2021-02-04 00:00:00,,https://www.businesstimes.com.sg/government-economy/ex-minister-lim-hwee-hua-launches-book-about-government-in-business,,
26,2021-02-01 00:00:00,PPP Aid to Small Businesses: How Much Did $500 Billion Help?,https://www.nytimes.com/2021/02/01/business/economy/ppp-jobs-small-business.html,"Mr. Autor compared companies with just under 500 employees — which could qualify for the program’s original version — with those just above that size, which could not.
Instead, Mr. Autor found little difference between the two groups.
One paper, based on a survey of businesses in Oakland, Calif., found that those receiving P.P.P.
Robert Bartlett, one of the Oakland study’s authors, said economists like Mr. Autor might be right that P.P.P.
Daniel G. Guerra Jr. founded AltusLearn, which provides training and compliance courses to medical workers, in 2013.","500, mr, ppp, oakland, help, autor, programs, businesses, companies, billion, aid, small, training, medical, workers"
27,2021-02-01 00:00:00,Subscribe to read,https://www.ft.com/content/6bff2b19-72e4-4c36-82da-3929b02c6d03,"Make informed decisions with the FTKeep abreast of significant corporate, financial and political developments around the world.
Stay informed and spot emerging risks and opportunities with independent global reporting, expert commentary and analysis you can trust.","informed, spot, reporting, subscribe, opportunities, risks, stay, significant, political, world, trust, read"
28,2021-03-25 00:00:00,News Corp. to buy Investor’s Business Daily for $275 million,https://www.latimes.com/entertainment-arts/business/story/2021-03-25/news-corp-buys-investors-business-daily-275-million,"Rupert Murdoch’s News Corp. has agreed to buy Investor’s Business Daily from O’Neil Capital Management for $275 million, continuing the legacy media company’s push into digital publishing.
Investor’s Business Daily, which currently has about 130 employees, will remain a stand-alone brand within News Corp. once the acquisition is completed.
Founded in 1984 by entrepreneur William J. O’Neil, Investor’s Business Daily developed proprietary data and research tools to identify top-performing stocks.
O’Neil launched Investor’s Business Daily in 1984 and later wrote the book “How to Make Money in Stocks.”“We pride ourselves on helping to educate and empower investors so that they can make smarter, more profitable investing decisions,” his son, William Scott O’Neil, the CEO of O’Neil Capital Management and Investor’s Business Daily, said in a statement.
“We can’t think of a better place than News Corp. and Dow Jones to take Investor’s Business Daily into its next phase of growth and create even more value for our loyal subscribers.”","daily, 275, jones, investors, oneil, ibd, digital, william, buy, million, corp, financial, business"
29,2021-03-25 00:00:00,Business rates relief boosted with new £1.5 billion pot,https://www.gov.uk/government/news/business-rates-relief-boosted-with-new-15-billion-pot,"Today are going even further with an extra £1.5 billion for councils to provide additional targeted support to those businesses that have not already received rate relief.
The £1.5 billion pot will be allocated to local authorities based on the stock of properties in the area whose sectors have been affected by COVID-19.
Local Authorities will use their knowledge of local businesses and the local economy to make awards.
We’ll work with and support local government to enable ratepayers to apply as soon as possible this year, once the legislation relating to MCC provisions has passed and local authorities have set up local relief schemes.
Business rates are devolved so the devolved administrations in Scotland, Wales and Northern Ireland will receive an additional £285 million through the Barnett formula as a result of today’s announcement.","pot, property, 15, pandemic, local, businesses, billion, support, rates, boosted, business, relief"
30,2021-03-25 00:00:00,Business Secretary launches major overhaul of UK’s audit regime in wake of big-name company collapses,https://www.gov.uk/government/news/business-secretary-launches-major-overhaul-of-uks-audit-regime-in-wake-of-big-name-company-collapses,"Business Secretary Kwasi Kwarteng said:Restoring business confidence, but also people’s confidence in business, is crucial to repairing our economy and building back better from the pandemic.
It’s clear from large-scale collapses like Thomas Cook, Carillion and BHS that Britain’s audit regime needs to be modernised with a package of sensible, proportionate reforms.
Thousands of jobs have been lost in the wake of collapses like Carillion, and many more lives impacted, while wider confidence in big business is undermined.
Andrea Coscelli, Chief Executive of the Competition and Markets Authority, said:We welcome the government’s commitment to restoring trust in audit through these reforms.
We look forward to working with government and industry in our role as secretariat to the new Audit Users Review Board to improve audit quality.","overhaul, major, reforms, powers, businesses, companies, company, firms, business, regulator, audit, collapses, launches, consultation, regime, uks, wake, corporate, secretary"
31,2021-03-25 00:00:00,SPH undergoing strategic review 'to consider options for its various businesses',https://www.channelnewsasia.com/news/business/sph-undergoing-strategic-review-consider-options-businesses-14524736,"SINGAPORE: Singapore Press Holdings (SPH) announced on Tuesday (Mar 30) it is undergoing a strategic review ""to consider options for its various businesses"", as it posted a 26 per cent growth in first-half net profit.
The announcement came as SPH posted a 26 per cent growth in first-half net profit, helped by its non-media businesses.
Circulation revenue decreased 4.7 per cent as daily average newspaper print sales fell by 16 per cent, or 70,831 copies.
This was mitigated by a 20.2 per cent growth in digital circulation, with daily average newspaper digital sales of about 70,000 copies.
SPH is organised into four major operating segments, namely media, retail and commercial, purpose-built student accommodation, and others.","growth, options, review, undergoing, revenue, digital, net, businesses, million, segment, sph, strategic, cent, various, consider, media"
32,2021-03-05 00:00:00,"Business Travel Isn’t Dead, Says AmEx. But It’s Changing Forever",https://www.bloomberg.com/news/articles/2021-03-05/business-travel-isn-t-dead-says-amex-but-it-s-changing-forever,"It’s pretty tough, one year deep into the global pandemic, to put a sunny face on the future of business travel.
But for the people at American Express, the future of corporate travel looks … sort of fun?
There’ll be fewer transatlantic slogs for routine meetings, but more teambuilding exercises in sunny climes.
Plus, just maybe, there’ll be more company-sponsored stints of telecommuting from the beach.","forever, telecommuting, therell, teambuilding, business, dead, sunny, isnt, future, stints, sort, changing, amex, tough, travel, transatlantic"
33,2021-03-05 00:00:00,"Section4, Founded by NYU Professor Scott Galloway, Raises $30 Million to Democratize Elite Business Education",https://www.businesswire.com/news/home/20210311005399/en/Section4-Founded-by-NYU-Professor-Scott-Galloway-Raises-30-Million-to-Democratize-Elite-Business-Education,"NEW YORK--(BUSINESS WIRE)--Section4, the leading platform in business upskilling, today announced a $30 million Series A, led by General Catalyst, with participation from Learn Capital and GSV Ventures.
Larry Bohn and Paul Sagan will join the board of Section4 representing General Catalyst along with independent director Katherine Dillon.
Section4 faculty are premier instructors in graduate business education, and many have been recognized as the “Best Instructor” at their respective institutions.
And he's done it across industries,"" said Larry Bohn, Managing Director, General Catalyst.
“Elite business education until now has been available to only a select few, and usually at the start of their career.","courses, scott, education, galloway, raises, professor, section4, companies, platform, million, nyu, elite, general, students, founded, business, catalyst"
34,2021-03-02 10:23:49+00:00,Indonesia’s Omnibus Law: The Positive Investment List and the Liberalization of Business Sectors,https://www.aseanbriefing.com/news/indonesias-omnibus-law-the-positive-investment-list-and-the-liberalization-of-business-sectors/,"Southeast Asia has been hit hard by the COVID-19 pandemic as much of the rest of the world.
In response, cou...","indonesias, sectors, asia, cou, world, business, omnibus, rest, hard, investment, response, liberalization, list, law, positive, pandemic, covid19, hit, southeast"
35,2021-03-02 10:23:49+00:00,Why sustainability is critical to business success,https://www.ericsson.com/en/blog/2021/3/sustainability-critical-to-long-term-business-sucess,"Sustainability is an integral part of Ericsson’s strategy which is aimed at helping our customers to capture the full value of connectivity.
And we know our focus on sustainability has been a critical contributor to this success, not least when it comes to work within energy consumption and the energy performance of our products.
As we move forward, our strategy remains in place with the focus on creating long-term value to strengthen the business.
We believe this transformation will drive sustainable development in the future while creating an opportunity to grow our own long-term value.
Related linksEricsson Annual Report 2020 publishedEricsson’s sustainability performance drives business and societal valueLearn moreExplore our Sustainability and Corporate Responsibility Report 2020Read more about Ericsson and sustainability and corporate responsibility in generalRead Heather’s blog post on the Great Reset: the power of collaboration.","impact, energy, value, success, climate, ericsson, critical, esg, stakeholders, longterm, sustainability, business, customers"
